step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.487,1.512066,0.094492,0.093298,0.095686,5,0.00000000,0,0.038140,0.040737,0.035544,0.720221,0.704453,0.735988,0.098092,0.097098,0.099087,0.011185,0.015561,0.203796,0.286852,0.010000,0,0,0
25,7.215,1.353010,0.153966,0.154930,0.153003,5,0.00000000,0,0.012667,0.016927,0.008406,0.925659,0.902985,0.948332,0.155921,0.157552,0.154289,0.004684,0.003436,0.185429,0.261514,0.010000,0,0,0
50,56.310,1.195872,0.247576,0.251654,0.243498,8,0.00000000,0,0.008753,0.012277,0.005229,0.966553,0.954023,0.979084,0.249757,0.254743,0.244771,0.003379,0.002200,0.163120,0.232715,0.010000,3,0,0
75,67.369,1.033188,0.352304,0.362209,0.342399,8,0.00001909,0,0.010797,0.018880,0.002714,0.971744,0.951331,0.992158,0.356188,0.369048,0.343328,0.005230,0.001173,0.139464,0.201726,0.010000,3,0,0
100,142.525,0.858730,0.457059,0.459916,0.454203,11,0.00022326,3,0.008134,0.013951,0.002317,0.982945,0.970953,0.994937,0.460794,0.466332,0.455255,0.003542,0.000859,0.116920,0.167071,0.010000,6,0,0
125,157.976,0.690572,0.563950,0.555404,0.572496,11,0.00042073,2,0.011305,0.021484,0.001125,0.980777,0.963513,0.998041,0.570238,0.567336,0.573140,0.005636,0.000568,0.096392,0.130599,0.010000,6,0,0
150,250.117,0.548337,0.652425,0.631359,0.673491,13,0.00060157,2,0.012146,0.022042,0.002250,0.981823,0.966969,0.996677,0.660141,0.645275,0.675007,0.005888,0.000840,0.079736,0.099538,0.010000,9,0,1
175,268.232,0.462534,0.708611,0.690759,0.726462,13,0.00034853,1,0.014046,0.025577,0.002515,0.980856,0.965155,0.996558,0.718358,0.708426,0.728290,0.006840,0.001019,0.066724,0.083443,0.010000,9,0,1
200,376.865,0.415200,0.743659,0.720504,0.766814,12,0.00057791,0,0.021698,0.040551,0.002846,0.972500,0.948688,0.996312,0.759359,0.749721,0.768997,0.011162,0.001190,0.061122,0.070967,0.010000,9,0,2
225,393.666,0.378291,0.771131,0.754030,0.788233,12,0.00158700,1,0.026186,0.044364,0.008009,0.968344,0.946668,0.990021,0.791014,0.787481,0.794546,0.011843,0.003483,0.053316,0.064748,0.010000,9,0,2
250,494.472,0.342909,0.793660,0.763747,0.823572,11,0.00273218,1,0.029196,0.050316,0.008075,0.965672,0.940978,0.990367,0.816199,0.802176,0.830222,0.013473,0.003430,0.051479,0.053734,0.010000,9,0,3
275,509.908,0.310370,0.811975,0.778655,0.845295,11,0.00277747,3,0.028186,0.048363,0.008009,0.967378,0.944068,0.990688,0.834189,0.816313,0.852065,0.012612,0.003466,0.047685,0.047084,0.010000,9,0,3
300,608.081,0.278237,0.832858,0.794128,0.871588,11,0.00268776,2,0.030224,0.051711,0.008737,0.965927,0.941695,0.990160,0.857198,0.835193,0.879203,0.013618,0.003789,0.044451,0.038963,0.010000,9,0,3
325,623.462,0.252199,0.851321,0.807913,0.894730,11,0.00280996,2,0.033289,0.055525,0.011054,0.963399,0.938870,0.987928,0.878696,0.852772,0.904620,0.014890,0.004909,0.041586,0.031925,0.010000,9,0,3
350,720.766,0.238660,0.858144,0.805268,0.911019,11,0.00243443,1,0.035130,0.059338,0.010921,0.961622,0.934964,0.988280,0.887010,0.853051,0.920969,0.015716,0.004637,0.042142,0.026666,0.010000,9,0,3
375,736.138,0.223456,0.868750,0.810177,0.927322,11,0.00225689,2,0.036852,0.063709,0.009995,0.960302,0.931163,0.989441,0.899192,0.861793,0.936590,0.017164,0.004516,0.041230,0.021889,0.010000,9,0,3
400,834.985,0.207254,0.878271,0.817005,0.939537,11,0.00225773,1,0.037381,0.063244,0.011517,0.960081,0.932136,0.988026,0.909517,0.868676,0.950357,0.017025,0.004958,0.039643,0.017924,0.010000,9,0,3
425,850.008,0.199053,0.882963,0.817856,0.948071,11,0.00238335,1,0.037320,0.062593,0.012047,0.960207,0.932814,0.987600,0.914270,0.869048,0.959492,0.016796,0.005141,0.039524,0.015302,0.010000,9,0,3
450,948.681,0.194754,0.884926,0.814426,0.955426,11,0.00165387,0,0.036876,0.062500,0.011252,0.960563,0.932638,0.988488,0.915752,0.865327,0.966177,0.017026,0.004867,0.040478,0.013108,0.010000,9,0,3
475,963.874,0.187064,0.890570,0.820732,0.960408,11,0.00248644,1,0.037766,0.064081,0.011451,0.959995,0.931640,0.988349,0.922366,0.873326,0.971406,0.017437,0.005002,0.039053,0.011501,0.010000,9,0,3
500,1061.712,0.185780,0.890613,0.818214,0.963011,11,0.00155194,0,0.038125,0.065197,0.011054,0.959588,0.930401,0.988775,0.922608,0.871559,0.973656,0.017788,0.004831,0.039575,0.010681,0.010000,9,0,3
525,1076.807,0.177652,0.895796,0.823591,0.968002,11,0.00189011,0,0.037195,0.062872,0.011517,0.960682,0.932990,0.988374,0.927261,0.875372,0.979150,0.017301,0.004919,0.038563,0.009103,0.010000,9,0,3
550,1174.596,0.174217,0.897096,0.824618,0.969574,11,0.00206806,1,0.035833,0.060082,0.011583,0.962009,0.935689,0.988328,0.927484,0.874163,0.980805,0.016652,0.005007,0.038113,0.008647,0.010000,9,0,3
575,1189.810,0.171014,0.898430,0.825072,0.971788,11,0.00215533,1,0.035680,0.060175,0.011186,0.962190,0.935635,0.988745,0.928690,0.874721,0.982658,0.016386,0.004808,0.037894,0.008011,0.010000,9,0,3
600,1288.730,0.173274,0.897502,0.826087,0.968918,11,0.00147067,2,0.036264,0.061012,0.011517,0.961653,0.934921,0.988385,0.928282,0.876488,0.980077,0.016633,0.004928,0.037714,0.008921,0.010000,9,0,3
625,1303.759,0.170739,0.898607,0.828173,0.969040,11,0.00179644,1,0.035807,0.060361,0.011252,0.962167,0.935685,0.988648,0.929053,0.878162,0.979944,0.016364,0.004898,0.037034,0.008829,0.010000,9,0,3
650,1402.197,0.172381,0.898268,0.826730,0.969806,11,0.00196196,2,0.036964,0.063337,0.010590,0.961052,0.932794,0.989310,0.929585,0.879092,0.980077,0.017087,0.004659,0.037504,0.008626,0.010000,9,0,3
675,1417.324,0.173485,0.899741,0.828609,0.970873,11,0.00187902,2,0.038783,0.066313,0.011252,0.959428,0.930187,0.988669,0.932677,0.883557,0.981798,0.018406,0.004938,0.037482,0.008236,0.010000,9,0,3
700,1515.217,0.173063,0.900371,0.827328,0.973414,11,0.00188791,2,0.039714,0.068638,0.010789,0.958556,0.927958,0.989154,0.934015,0.884115,0.983916,0.018811,0.004857,0.037779,0.007635,0.010000,9,0,3
725,1530.399,0.174763,0.901586,0.829287,0.973884,11,0.00199828,2,0.041991,0.072731,0.011252,0.956563,0.924423,0.988704,0.937222,0.889602,0.984842,0.020152,0.005055,0.037758,0.007427,0.010000,9,0,3
750,1626.022,0.173876,0.901773,0.828896,0.974650,11,0.00207232,2,0.041455,0.072452,0.010458,0.957066,0.924640,0.989493,0.936897,0.888951,0.984842,0.020107,0.004830,0.037729,0.007277,0.010000,9,0,3
775,1640.896,0.175093,0.901902,0.828616,0.975188,11,0.00206566,2,0.042776,0.074498,0.011054,0.955850,0.922788,0.988913,0.938157,0.890346,0.985968,0.020685,0.005065,0.037825,0.007182,0.010000,9,0,3
800,1737.414,0.176284,0.901768,0.828347,0.975190,11,0.00206856,2,0.043320,0.075521,0.011120,0.955352,0.921855,0.988848,0.938469,0.890904,0.986034,0.020980,0.005059,0.038089,0.007170,0.010000,9,0,3
825,1752.256,0.173941,0.902644,0.830620,0.974668,11,0.00188478,2,0.042609,0.074033,0.011186,0.956075,0.923373,0.988777,0.938842,0.892113,0.985571,0.020564,0.004940,0.037442,0.007346,0.010000,9,0,3
850,1847.757,0.172962,0.902698,0.830475,0.974921,11,0.00215566,2,0.042258,0.073661,0.010855,0.956399,0.923692,0.989105,0.938576,0.891648,0.985504,0.020339,0.004834,0.037292,0.007273,0.010000,9,0,3
875,1862.420,0.175646,0.900974,0.829399,0.972550,11,0.00192113,2,0.042970,0.075614,0.010326,0.955733,0.921864,0.989601,0.937353,0.892113,0.982592,0.020834,0.004625,0.037637,0.007734,0.010000,9,0,3
900,1959.783,0.173949,0.901731,0.828958,0.974504,11,0.00196165,2,0.041622,0.073382,0.009862,0.956945,0.923812,0.990078,0.936951,0.889788,0.984114,0.020286,0.004457,0.037797,0.007357,0.010000,9,0,3
925,1974.227,0.170380,0.902742,0.830522,0.974962,11,0.00217469,1,0.039715,0.069568,0.009862,0.958727,0.927372,0.990083,0.936439,0.888300,0.984578,0.019169,0.004473,0.037281,0.007184,0.010000,9,0,3
950,2068.990,0.170287,0.901532,0.830126,0.972938,11,0.00180438,2,0.039150,0.068173,0.010127,0.959203,0.928606,0.989801,0.934755,0.886719,0.982791,0.018638,0.004434,0.037101,0.007704,0.010000,9,0,3
975,2083.572,0.174180,0.900012,0.825276,0.974749,11,0.00169642,2,0.040361,0.071522,0.009200,0.957953,0.925173,0.990734,0.934009,0.884301,0.983717,0.019733,0.004175,0.038509,0.007201,0.010000,9,0,3
1000,2178.652,0.173675,0.901653,0.828846,0.974460,11,0.00178399,2,0.042517,0.074312,0.010723,0.956102,0.922973,0.989230,0.937674,0.890439,0.984909,0.020447,0.004780,0.037653,0.007209,0.010000,9,0,3
1025,2193.362,0.172631,0.902825,0.830404,0.975246,11,0.00176639,2,0.042517,0.074312,0.010723,0.956173,0.923107,0.989239,0.938908,0.892113,0.985703,0.020447,0.004767,0.037391,0.007133,0.010000,9,0,3
1050,2289.168,0.171817,0.902615,0.833464,0.971767,11,0.00150305,2,0.040525,0.070592,0.010458,0.958075,0.926688,0.989462,0.937115,0.892299,0.981930,0.019448,0.004842,0.036523,0.008254,0.010000,9,0,3
1075,2303.978,0.173434,0.903318,0.831059,0.975578,11,0.00129705,1,0.043872,0.076823,0.010921,0.954995,0.920942,0.989047,0.940568,0.894903,0.986232,0.021095,0.005057,0.037271,0.007162,0.010000,9,0,3
1100,2400.442,0.170899,0.904159,0.836282,0.972037,11,0.00077587,1,0.041634,0.072545,0.010723,0.957188,0.925173,0.989204,0.939705,0.896949,0.982460,0.020064,0.004939,0.036120,0.008164,0.010000,9,0,3
1125,2415.441,0.168071,0.904089,0.837671,0.970507,11,0.00094082,1,0.039237,0.068545,0.009929,0.959420,0.928868,0.989972,0.937616,0.895089,0.980143,0.018891,0.004566,0.035532,0.008544,0.010000,9,0,3
1150,2510.929,0.169798,0.902222,0.833942,0.970501,11,0.00042222,1,0.040021,0.070312,0.009730,0.958573,0.926978,0.990169,0.936261,0.892578,0.979944,0.019233,0.004331,0.036343,0.008376,0.010000,9,0,3
1175,2525.618,0.165627,0.903825,0.837473,0.970178,11,0.00054302,0,0.038553,0.067243,0.009862,0.960032,0.930030,0.990034,0.936767,0.893787,0.979746,0.018337,0.004441,0.035128,0.008565,0.010000,9,0,3
1200,2622.206,0.164676,0.904502,0.837065,0.971938,11,0.00051154,1,0.038480,0.067429,0.009531,0.960105,0.929830,0.990379,0.937355,0.893508,0.981202,0.018495,0.004245,0.035436,0.007967,0.010000,9,0,3
1225,2637.086,0.165509,0.904890,0.839875,0.969906,11,0.00059529,1,0.039131,0.068731,0.009531,0.959617,0.928874,0.990360,0.938375,0.897600,0.979150,0.018866,0.004241,0.034834,0.008643,0.010000,9,0,3
1250,2734.127,0.166309,0.903260,0.835074,0.971445,11,0.00074625,1,0.038489,0.068638,0.008340,0.960068,0.928578,0.991558,0.935970,0.892392,0.979547,0.018748,0.003821,0.035832,0.008145,0.010000,9,0,3
1275,2748.899,0.163850,0.905564,0.838087,0.973040,11,0.00076313,1,0.039318,0.069568,0.009068,0.959414,0.927980,0.990849,0.939128,0.896391,0.981864,0.019002,0.004034,0.035211,0.007710,0.010000,9,0,3
1300,2845.463,0.162103,0.908016,0.845123,0.970908,11,0.00045466,1,0.039555,0.068917,0.010193,0.959416,0.929118,0.989714,0.942086,0.903367,0.980805,0.018898,0.004579,0.033632,0.008558,0.010000,9,0,3
1325,2860.165,0.158310,0.907781,0.842741,0.972821,11,0.00028767,0,0.036718,0.062779,0.010657,0.961888,0.934498,0.989277,0.939418,0.895647,0.983188,0.017145,0.004776,0.033896,0.007846,0.010000,9,0,3
