step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.414,1.716419,0.166917,0.175533,0.158300,20,0.00000232,0
25,27.556,1.430222,0.281167,0.299982,0.262351,20,0.00000000,0
50,53.416,1.120228,0.438553,0.466264,0.410843,20,0.00026907,0
75,79.452,0.872346,0.566635,0.573763,0.559506,20,0.00057874,0
100,106.013,0.714351,0.644721,0.624432,0.665009,20,0.00052203,1
125,132.660,0.599831,0.702938,0.664268,0.741607,20,0.00181472,1
150,159.163,0.535314,0.732902,0.671330,0.794474,20,0.00100793,1
175,185.576,0.487281,0.758366,0.685540,0.831192,20,0.00100162,2
200,211.926,0.463680,0.771249,0.695257,0.847240,20,0.00108615,1
225,238.464,0.443815,0.781773,0.696041,0.867506,20,0.00269267,2
250,265.343,0.386633,0.812568,0.717695,0.907440,20,0.00338146,2
275,292.062,0.345080,0.830232,0.730766,0.929697,20,0.00434180,2
300,318.911,0.302201,0.847593,0.749518,0.945667,20,0.00040079,2
325,345.844,0.286238,0.856997,0.748425,0.965569,20,0.00001714,1
350,372.628,0.288510,0.856964,0.738046,0.975881,20,0.00000006,2
375,399.267,0.283542,0.858746,0.736220,0.981272,20,0.00026584,1
400,425.635,0.280370,0.861218,0.740710,0.981726,20,0.00057457,2
425,452.181,0.274776,0.863475,0.743417,0.983534,20,0.00044879,2
450,478.782,0.272420,0.865391,0.745768,0.985013,20,0.00054600,1
475,505.145,0.271645,0.865401,0.745584,0.985218,20,0.00041510,1
500,531.625,0.275982,0.864162,0.743749,0.984575,20,0.00018785,1
525,557.967,0.273791,0.865131,0.745943,0.984319,20,0.00013259,1
550,584.186,0.265634,0.867874,0.749568,0.986181,20,0.00010794,1
575,610.472,0.263618,0.868601,0.751604,0.985597,20,0.00007391,2
600,636.600,0.255152,0.872443,0.757611,0.987276,20,0.00006784,2
625,662.477,0.254808,0.872870,0.757881,0.987860,20,0.00002780,3
650,688.200,0.254238,0.873793,0.761226,0.986360,20,0.00002767,1
675,714.143,0.250878,0.874654,0.761582,0.987726,20,0.00006350,1
700,740.272,0.252106,0.875382,0.761195,0.989568,20,0.00007629,1
725,766.579,0.247529,0.876080,0.763653,0.988507,20,0.00005923,1
750,792.339,0.247861,0.876693,0.765142,0.988243,20,0.00008480,0
775,818.359,0.242081,0.880462,0.773139,0.987785,20,0.00009290,0
800,844.775,0.240042,0.881470,0.775090,0.987850,20,0.00008286,1
825,870.939,0.235294,0.883907,0.778070,0.989743,20,0.00007824,0
850,897.035,0.231981,0.886355,0.784019,0.988691,20,0.00006010,0
875,923.204,0.206257,0.899987,0.810235,0.989740,20,0.00005371,0
900,949.454,0.201611,0.903228,0.816720,0.989736,20,0.00007252,0
925,975.726,0.198325,0.905400,0.820732,0.990068,20,0.00005810,0
950,1002.213,0.195862,0.906725,0.824291,0.989160,20,0.00003608,1
975,1028.525,0.196874,0.907221,0.825475,0.988966,20,0.00002935,1
1000,1054.728,0.195874,0.907962,0.826959,0.988965,20,0.00007736,0
1025,1080.810,0.194351,0.908627,0.828414,0.988840,20,0.00006680,0
1050,1106.777,0.192111,0.910126,0.830889,0.989363,20,0.00004803,0
1075,1132.899,0.192676,0.910053,0.831399,0.988707,20,0.00004208,0
1100,1159.009,0.194649,0.908779,0.830535,0.987023,20,0.00004255,0
1125,1185.336,0.191973,0.908923,0.831092,0.986753,20,0.00003655,1
1150,1211.728,0.206476,0.905358,0.833183,0.977534,20,0.00002779,1
1175,1237.976,0.221671,0.900366,0.836110,0.964622,20,0.00003880,1
1200,1264.130,0.223691,0.901024,0.835585,0.966464,20,0.00003852,0
1225,1289.919,0.247742,0.891198,0.819526,0.962871,20,0.00003108,0
1250,1316.076,0.263962,0.886283,0.812669,0.959898,20,0.00001986,1
1275,1342.225,0.255791,0.889937,0.819008,0.960867,20,0.00003774,0
1300,1367.967,0.261619,0.887335,0.806406,0.968264,20,0.00002380,0
1325,1394.040,0.254217,0.890497,0.805971,0.975023,20,0.00001924,1
1350,1420.017,0.250085,0.891373,0.807668,0.975078,20,0.00001599,1
1375,1445.959,0.251375,0.891404,0.811866,0.970943,20,0.00001632,0
1400,1471.980,0.258900,0.889326,0.815416,0.963235,20,0.00002643,0
1425,1497.556,0.254863,0.890964,0.820905,0.961023,20,0.00001445,1
1450,1523.461,0.239812,0.896156,0.827589,0.964722,20,0.00001159,1
1475,1549.250,0.227099,0.899961,0.833971,0.965951,20,0.00001209,1
1500,1575.056,0.217856,0.903936,0.837633,0.970240,20,0.00001072,1
1525,1600.775,0.202572,0.908098,0.840741,0.975455,20,0.00001116,0
1550,1626.439,0.195131,0.910292,0.842023,0.978562,20,0.00000302,0
1575,1652.170,0.191763,0.911676,0.840896,0.982456,20,0.00000256,1
1600,1678.284,0.186254,0.914016,0.840033,0.987999,20,0.00000106,1
1625,1704.086,0.185519,0.913193,0.839292,0.987095,20,0.00000147,1
1650,1729.866,0.183860,0.915141,0.840982,0.989301,20,0.00000454,0
