step,loss
1,0.862611
10,0.724506
20,0.631453
30,0.578899
40,0.529558
50,0.498827
60,0.428246
70,0.394426
80,0.373931
90,0.358368
100,0.343728
110,0.334628
120,0.324903
130,0.316126
140,0.312168
150,0.304065
160,0.298342
170,0.290854
180,0.279830
190,0.272850
200,0.263822
210,0.253940
220,0.243844
230,0.233864
240,0.228013
250,0.221845
260,0.208387
270,0.199931
280,0.194847
290,0.188319
300,0.183661
310,0.178794
320,0.171416
330,0.168791
340,0.163785
350,0.164953
360,0.163931
370,0.162989
380,0.161777
390,0.161021
400,0.160407
410,0.156990
420,0.155214
430,0.155080
440,0.155119
450,0.154319
460,0.153265
470,0.152768
480,0.151578
490,0.149631
500,0.148801
510,0.148662
520,0.147773
530,0.147228
540,0.147641
550,0.147993
560,0.148412
570,0.148080
580,0.147108
590,0.145697
600,0.145236
610,0.144120
620,0.143945
630,0.143036
640,0.143323
650,0.142277
660,0.141662
670,0.140518
680,0.141056
690,0.141055
700,0.139418
710,0.139043
720,0.139279
730,0.139696
740,0.139268
750,0.138102
760,0.137842
770,0.136824
780,0.136797
790,0.135781
800,0.135362
810,0.134797
820,0.134193
830,0.133049
840,0.131610
850,0.132142
860,0.131925
870,0.130556
880,0.129381
890,0.128783
900,0.128995
910,0.128905
920,0.129912
930,0.128558
940,0.128471
950,0.129401
960,0.128889
970,0.127759
980,0.128509
990,0.127148
1000,0.126416
1010,0.125617
1020,0.124730
1030,0.126053
1040,0.125275
1050,0.125669
1060,0.128085
1070,0.127709
1080,0.123789
1090,0.120508
1100,0.119238
1110,0.119718
1120,0.118979
1130,0.120375
1140,0.119446
1150,0.120976
1160,0.120573
1170,0.119817
1180,0.120430
1190,0.118749
1200,0.118734
1210,0.118712
1220,0.118948
1230,0.118883
1240,0.117920
1250,0.117706
1260,0.118959
1270,0.116897
1280,0.116440
1290,0.115935
1300,0.114129
1310,0.115643
1320,0.116782
1330,0.114416
1340,0.114993
1350,0.114787
1360,0.115745
1370,0.114627
1380,0.114946
1390,0.114176
1400,0.114557
1410,0.115536
1420,0.115912
1430,0.117922
1440,0.118154
1450,0.115708
1460,0.114388
1470,0.114308
1480,0.115321
1490,0.114034
1500,0.113503
1510,0.114559
1520,0.114570
1530,0.116102
1540,0.115455
1550,0.114605
1560,0.116595
1570,0.115944
1580,0.115816
1590,0.114577
1600,0.114792
1610,0.114002
1620,0.115037
1630,0.115606
1640,0.115886
1650,0.115614
1660,0.116117
1670,0.116248
1680,0.116051
1690,0.116044
1700,0.115606
1710,0.115061
1720,0.115001
1730,0.114161
1740,0.115344
1750,0.115189
1760,0.115296
1770,0.113339
1780,0.113959
1790,0.114286
1800,0.114134
1810,0.113800
1820,0.114582
1830,0.115375
1840,0.114762
1850,0.114717
1860,0.116549
1870,0.114318
1880,0.114218
1890,0.114594
1900,0.114326
1910,0.114297
1920,0.114475
1930,0.114088
1940,0.113791
1950,0.113367
1960,0.112437
1970,0.113278
1980,0.113577
1990,0.112780
2000,0.113372
