job	pair	arm	config	seed	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_robot_man_noswept_hinge2_aw0p1875	robot_man	noswept_hinge2	aw0p1875	0	converged	1550	0.100135	0.915696	0.897281	0.934111	0.922509	1375	0.943831	0.949396	16	20	20	16	17.143	0.061112	0.940881	0.971723	0.00120402	0	0	4	5050.122
