pair,arm,config,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
water_fire,srd_restart,nonorm4,1,1.524,0.400213,0.251616,0.289439,0.213792,20,0.00089043,0,0.192480,0.151652,0.233308,0.608927,0.687305,0.530549,0.298502,0.333333,0.263672,0.020334,0.034499,0.098437,0.126222,0.000000,0,0,0,0,0
water_fire,srd_restart,nonorm4,25,27.081,0.225303,0.377109,0.388985,0.365234,20,0.00006682,2,0.073831,0.063077,0.084586,0.845847,0.867652,0.824041,0.404824,0.413521,0.396127,0.008356,0.012308,0.078250,0.089376,0.000000,0,0,0,0,0
water_fire,srd_restart,nonorm4,50,329.588,0.180001,0.486216,0.496886,0.475546,23,0.00029058,2,0.057477,0.050663,0.064291,0.899415,0.911541,0.887290,0.514090,0.522060,0.506119,0.006690,0.009241,0.063655,0.072397,0.000000,2,1,0,0,0
water_fire,srd_restart,nonorm4,75,359.650,0.145870,0.572291,0.598200,0.546381,23,0.00018580,2,0.046292,0.043785,0.048799,0.927998,0.934472,0.921525,0.598718,0.624392,0.573044,0.005562,0.006955,0.050210,0.061657,0.000000,2,1,0,0,0
water_fire,srd_restart,nonorm4,100,691.185,0.119291,0.646642,0.663815,0.629469,23,0.00003164,1,0.037527,0.039423,0.035631,0.947064,0.945952,0.948175,0.670941,0.689985,0.651898,0.005086,0.005156,0.041839,0.049713,0.000000,4,1,2,0,0
water_fire,srd_restart,nonorm4,125,721.571,0.098725,0.711841,0.723187,0.700495,23,0.00013034,1,0.032900,0.033887,0.031913,0.957180,0.956643,0.957718,0.735272,0.747693,0.722851,0.004264,0.004602,0.034140,0.039989,0.000000,4,1,2,0,0
water_fire,srd_restart,nonorm4,150,1067.314,0.087532,0.746483,0.767347,0.725620,26,0.00004911,0,0.029248,0.027512,0.030984,0.963257,0.966283,0.960231,0.768280,0.788458,0.748102,0.003508,0.004496,0.028554,0.036649,0.000000,6,2,2,0,0
water_fire,srd_restart,nonorm4,175,1100.983,0.081508,0.770100,0.785551,0.754649,26,0.00004778,0,0.029668,0.026338,0.032998,0.963878,0.968366,0.959390,0.792896,0.806241,0.779551,0.003256,0.004683,0.026112,0.032659,0.000000,6,2,2,0,0
water_fire,srd_restart,nonorm4,200,1492.466,0.075869,0.787555,0.802001,0.773109,28,0.00008950,1,0.027513,0.022647,0.032378,0.967072,0.973129,0.961015,0.809153,0.820164,0.798141,0.002807,0.004671,0.024077,0.030243,0.000000,8,3,3,0,0
water_fire,srd_restart,nonorm4,225,1530.110,0.068829,0.807915,0.812438,0.803392,28,0.00001986,0,0.024583,0.016943,0.032223,0.971251,0.979904,0.962597,0.827742,0.826204,0.829280,0.002148,0.004718,0.022772,0.026222,0.000000,8,3,3,0,0
water_fire,srd_restart,nonorm4,250,1912.482,0.054106,0.839733,0.833278,0.846189,27,0.00006632,1,0.017781,0.013253,0.022308,0.979703,0.984546,0.974860,0.854694,0.844321,0.865066,0.001703,0.003232,0.020275,0.020050,0.000000,10,4,7,0,0
water_fire,srd_restart,nonorm4,275,1949.048,0.052175,0.849910,0.844753,0.855066,27,0.00002716,1,0.018258,0.013588,0.022928,0.979417,0.984378,0.974456,0.865451,0.856232,0.874671,0.001726,0.003328,0.018786,0.018950,0.000000,10,4,7,0,0
water_fire,srd_restart,nonorm4,300,2350.803,0.049986,0.861906,0.862349,0.861464,26,0.00000991,1,0.018536,0.012750,0.024322,0.979394,0.985612,0.973176,0.877880,0.873343,0.882417,0.001639,0.003569,0.016710,0.017990,0.000000,10,4,8,0,0
water_fire,srd_restart,nonorm4,325,2385.918,0.051774,0.861793,0.855180,0.868405,26,0.00000670,1,0.020659,0.013588,0.027730,0.977215,0.984566,0.969865,0.879644,0.866801,0.892486,0.001643,0.004067,0.017392,0.017292,0.000000,10,4,8,0,0
water_fire,srd_restart,nonorm4,350,2762.839,0.044233,0.878350,0.870171,0.886529,27,0.00000281,0,0.016483,0.011743,0.021224,0.981966,0.986837,0.977094,0.892867,0.880389,0.905345,0.001539,0.003099,0.015788,0.014805,0.000000,13,4,10,0,0
water_fire,srd_restart,nonorm4,375,2798.932,0.040455,0.889093,0.874214,0.903972,27,0.00000311,0,0.015779,0.013588,0.017971,0.982871,0.984897,0.980845,0.903155,0.886093,0.920217,0.001760,0.002591,0.015213,0.012331,0.000000,13,4,10,0,0
water_fire,srd_restart,nonorm4,400,3216.671,0.034155,0.899748,0.882792,0.916705,27,0.00000550,0,0.011842,0.011911,0.011774,0.987154,0.986842,0.987465,0.910402,0.893306,0.927498,0.001538,0.001742,0.014145,0.010683,0.000000,13,4,10,0,0
water_fire,srd_restart,nonorm4,425,3252.761,0.030066,0.908843,0.890475,0.927211,27,0.00000113,0,0.009867,0.010904,0.008830,0.989340,0.988032,0.990648,0.917792,0.900185,0.935399,0.001433,0.001309,0.013207,0.009231,0.000000,13,4,10,0,1
water_fire,srd_restart,nonorm4,450,3675.535,0.028465,0.919509,0.902159,0.936858,27,0.00000387,0,0.010371,0.009898,0.010844,0.988966,0.989253,0.988679,0.929053,0.911089,0.947018,0.001287,0.001652,0.011812,0.008058,0.000000,13,4,10,0,1
water_fire,srd_restart,nonorm4,475,3711.737,0.026286,0.926141,0.914936,0.937347,27,0.00000127,0,0.010519,0.009730,0.011309,0.988894,0.989578,0.988211,0.935893,0.923838,0.947947,0.001148,0.001663,0.010052,0.007910,0.000000,13,4,10,0,1
water_fire,srd_restart,nonorm4,500,4136.280,0.025762,0.930717,0.926123,0.935311,27,0.00000202,1,0.010617,0.008220,0.013013,0.988862,0.991273,0.986452,0.940609,0.933736,0.947483,0.001013,0.001894,0.008816,0.008181,0.000000,13,4,10,0,1
water_fire,srd_restart,nonorm4,525,4172.866,0.024663,0.931440,0.922667,0.940214,27,0.00000180,1,0.009855,0.006543,0.013168,0.989685,0.993004,0.986365,0.940649,0.928703,0.952595,0.000842,0.001844,0.009208,0.007452,0.000000,13,4,10,0,1
water_fire,srd_restart,nonorm4,550,4597.238,0.024424,0.932441,0.926253,0.938629,27,0.00000452,1,0.009978,0.007717,0.012239,0.989542,0.991800,0.987283,0.941758,0.933400,0.950116,0.000892,0.001777,0.008730,0.007726,0.000000,13,4,10,0,1
water_fire,srd_restart,nonorm4,575,4633.703,0.023205,0.936035,0.930902,0.941167,27,0.00000160,1,0.009352,0.007549,0.011154,0.990215,0.992016,0.988415,0.944798,0.937930,0.951665,0.000917,0.001624,0.008190,0.007428,0.000000,13,4,10,0,1
water_fire,srd_restart,nonorm4,600,5044.602,0.023763,0.937073,0.932790,0.941357,26,0.00000326,1,0.010081,0.008388,0.011774,0.989475,0.991161,0.987789,0.946527,0.940614,0.952440,0.000991,0.001751,0.007925,0.007509,0.000000,13,4,11,0,1
water_fire,srd_restart,nonorm4,625,5079.552,0.023874,0.934422,0.927929,0.940915,26,0.00000421,0,0.009984,0.007885,0.012084,0.989555,0.991640,0.987470,0.943765,0.935246,0.952285,0.000941,0.001694,0.008569,0.007414,0.000000,13,4,11,0,1
