step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.388,0.234363,0.208894,0.259831,0.736372,20
25,25.308,0.369076,0.307915,0.430236,0.565816,20
50,49.562,0.454717,0.390303,0.519131,0.486292,20
75,73.975,0.495756,0.425165,0.566346,0.447391,20
100,98.888,0.547829,0.446775,0.648883,0.400835,20
125,123.700,0.584133,0.478897,0.689370,0.368120,20
150,148.477,0.614252,0.517053,0.711451,0.342819,20
175,172.956,0.629661,0.532503,0.726818,0.330270,20
200,197.529,0.640835,0.538686,0.742985,0.322875,20
225,222.037,0.657201,0.554846,0.759557,0.311314,20
250,246.849,0.677487,0.578805,0.776169,0.297646,20
275,271.659,0.705772,0.607002,0.804542,0.282486,20
300,296.575,0.730387,0.637388,0.823386,0.265194,20
325,321.539,0.749929,0.662429,0.837430,0.252866,20
350,346.454,0.759387,0.675090,0.843684,0.249781,20
375,371.432,0.766167,0.681306,0.851028,0.242667,20
400,396.583,0.772380,0.691012,0.853747,0.235332,20
425,421.661,0.775452,0.692067,0.858837,0.230884,20
450,446.733,0.778567,0.697564,0.859570,0.227505,20
475,471.650,0.778871,0.696886,0.860856,0.226002,20
500,496.668,0.780351,0.700854,0.859848,0.224566,20
525,521.895,0.782131,0.702818,0.861444,0.222608,20
550,547.107,0.783058,0.706419,0.859698,0.221081,20
575,572.070,0.784085,0.707150,0.861019,0.220090,20
600,597.123,0.783243,0.705485,0.861001,0.219101,20
625,622.244,0.783488,0.705177,0.861800,0.220224,20
650,647.542,0.785475,0.707046,0.863903,0.218584,20
675,672.645,0.786522,0.707953,0.865090,0.217428,20
700,697.710,0.784921,0.707865,0.861977,0.217705,20
725,722.402,0.786711,0.711540,0.861881,0.216973,20
750,747.644,0.790023,0.715566,0.864479,0.211470,20
775,772.559,0.786020,0.708726,0.863315,0.208538,20
800,797.529,0.786543,0.711904,0.861183,0.206025,20
825,822.436,0.788456,0.714947,0.861965,0.204705,20
850,847.492,0.788348,0.716172,0.860525,0.205253,20
875,872.446,0.791532,0.721379,0.861685,0.204739,20
900,897.558,0.790954,0.722393,0.859514,0.204075,20
925,922.570,0.792763,0.722110,0.863417,0.201280,20
950,947.978,0.789769,0.721752,0.857786,0.204983,20
975,973.101,0.790356,0.722035,0.858676,0.203921,20
1000,998.291,0.791948,0.723691,0.860206,0.203272,20
1025,1023.372,0.791425,0.723071,0.859779,0.203591,20
1050,1048.559,0.793341,0.725353,0.861329,0.202126,20
1075,1073.561,0.791687,0.723213,0.860161,0.205375,20
1100,1098.801,0.791305,0.722814,0.859796,0.204547,20
1125,1123.713,0.790828,0.720843,0.860813,0.203724,20
1150,1148.577,0.791152,0.720054,0.862251,0.202781,20
1175,1173.378,0.790689,0.721040,0.860338,0.203676,20
1200,1198.403,0.793893,0.726401,0.861386,0.201465,20
1225,1223.251,0.792643,0.725870,0.859417,0.201387,20
1250,1248.473,0.793448,0.725206,0.861691,0.200616,20
1275,1273.635,0.794871,0.726532,0.863210,0.199612,20
1300,1298.679,0.795581,0.726506,0.864655,0.200125,20
1325,1323.903,0.795104,0.725520,0.864688,0.200192,20
1350,1349.036,0.795301,0.727499,0.863104,0.200642,20
1375,1373.961,0.795842,0.728727,0.862956,0.199720,20
1400,1399.281,0.795845,0.730478,0.861213,0.199354,20
1425,1424.529,0.795867,0.732182,0.859551,0.198603,20
1450,1449.735,0.798330,0.733634,0.863025,0.197300,20
1475,1475.091,0.799180,0.735379,0.862981,0.196497,20
1500,1500.378,0.800369,0.736126,0.864611,0.195527,20
1525,1525.686,0.799706,0.737636,0.861775,0.194034,20
1550,1550.773,0.802417,0.743447,0.861386,0.193754,20
1575,1576.029,0.801253,0.742446,0.860060,0.194510,20
1600,1601.365,0.804064,0.745655,0.862473,0.192451,20
1625,1626.765,0.807515,0.749377,0.865654,0.189359,20
1650,1652.086,0.809080,0.752469,0.865691,0.188708,20
1675,1677.363,0.808495,0.752302,0.864688,0.190039,20
1700,1702.595,0.808744,0.752542,0.864946,0.189549,20
1725,1727.937,0.809040,0.753143,0.864938,0.188516,20
1750,1753.114,0.809032,0.754388,0.863675,0.184379,20
1775,1778.454,0.808417,0.753183,0.863651,0.183535,20
1800,1803.514,0.807205,0.752508,0.861902,0.186224,20
1825,1828.576,0.806419,0.752654,0.860185,0.185902,20
1850,1853.592,0.806994,0.753520,0.860468,0.185810,20
1875,1878.471,0.808504,0.751130,0.865877,0.186394,20
1900,1903.200,0.807716,0.750120,0.865312,0.189653,20
1925,1928.137,0.805605,0.746293,0.864917,0.193513,20
1950,1953.155,0.806052,0.743446,0.868659,0.196271,20
1975,1978.211,0.805958,0.744474,0.867441,0.196181,20
2000,2003.080,0.806302,0.744697,0.867906,0.198191,20
