step,loss
1,0.641224
10,0.556216
20,0.497018
30,0.467327
40,0.452493
50,0.441937
60,0.412526
70,0.402559
80,0.387995
90,0.376250
100,0.363502
110,0.339811
120,0.331671
130,0.326632
140,0.319410
150,0.304078
160,0.285918
170,0.272773
180,0.264508
190,0.256260
200,0.246682
210,0.238562
220,0.231249
230,0.223523
240,0.219728
250,0.212697
260,0.210620
270,0.205219
280,0.201118
290,0.197204
300,0.194354
310,0.185502
320,0.182522
330,0.177908
340,0.174178
350,0.170754
360,0.173236
370,0.172013
380,0.170259
390,0.168057
400,0.166642
410,0.162808
420,0.162500
430,0.162067
440,0.160230
450,0.159528
460,0.163808
470,0.162295
480,0.162367
490,0.165588
500,0.163027
510,0.163324
520,0.162707
530,0.161601
540,0.160847
550,0.159128
560,0.158974
570,0.158735
580,0.159428
590,0.158902
600,0.157859
610,0.161118
620,0.158328
630,0.158342
640,0.154451
650,0.154810
660,0.151374
670,0.150966
680,0.148908
690,0.148176
700,0.147894
710,0.149445
720,0.149734
730,0.148991
740,0.148990
750,0.149172
760,0.148409
770,0.147593
780,0.146690
790,0.146338
800,0.146991
810,0.148641
820,0.148765
830,0.147258
840,0.149925
850,0.144638
860,0.145739
870,0.145768
880,0.144319
890,0.143520
900,0.142640
910,0.147493
920,0.147591
930,0.144185
940,0.143663
950,0.144382
960,0.142477
970,0.141002
980,0.141659
990,0.143045
1000,0.140670
