step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.537,1.293429,0.096720,0.041825,0.151616,5,0.00072083,0,0.126505,0.070642,0.182367,0.441838,0.387964,0.495711,0.112022,0.044779,0.179265,0.026414,0.025576,0.281308,0.123672,0.010000,0,0,0
25,6.841,1.185100,0.107316,0.038222,0.176409,5,0.00012451,0,0.059021,0.034287,0.083755,0.615452,0.535536,0.695368,0.115358,0.039533,0.191184,0.012835,0.011518,0.272936,0.109892,0.010000,0,0,0
50,51.059,1.134421,0.118748,0.044760,0.192736,7,0.00049111,1,0.035811,0.015296,0.056327,0.765733,0.748175,0.783291,0.124518,0.045444,0.203592,0.005816,0.007719,0.266219,0.105039,0.010000,0,2,0
75,59.934,1.102990,0.134173,0.057003,0.211343,7,0.00002768,0,0.025975,0.009828,0.042122,0.846810,0.854167,0.839452,0.138904,0.057563,0.220245,0.003688,0.005908,0.261404,0.101455,0.010000,0,2,0
100,104.663,1.076930,0.153173,0.062555,0.243791,4,0.00000000,1,0.019806,0.007611,0.032000,0.889711,0.892259,0.887162,0.157311,0.063031,0.251592,0.002802,0.004391,0.259206,0.096175,0.010000,0,2,3
125,109.495,1.068700,0.163749,0.070273,0.257224,4,0.00000000,0,0.021709,0.009458,0.033959,0.884562,0.882353,0.886772,0.168448,0.070938,0.265959,0.003445,0.004737,0.257473,0.094669,0.010000,0,2,3
150,146.975,1.050223,0.175492,0.082122,0.268861,3,0.00000000,0,0.021722,0.006872,0.036571,0.903633,0.923267,0.883998,0.180690,0.082687,0.278694,0.002110,0.004966,0.253323,0.093213,0.010000,0,2,4
175,151.188,1.038176,0.188868,0.091102,0.286634,3,0.00000000,0,0.023450,0.007389,0.039510,0.904203,0.925484,0.882922,0.194867,0.091776,0.297959,0.002202,0.005484,0.250876,0.091340,0.010000,0,2,4
200,184.135,1.026296,0.201605,0.098317,0.304893,3,0.00000000,0,0.023298,0.005616,0.040980,0.915950,0.946252,0.885649,0.208129,0.098869,0.317388,0.002215,0.005764,0.248937,0.089173,0.010000,0,2,4
225,188.220,1.018336,0.210183,0.101387,0.318979,3,0.00000000,0,0.024927,0.007242,0.042612,0.910103,0.933784,0.886423,0.217346,0.102121,0.332571,0.002144,0.005926,0.247997,0.087414,0.010000,0,2,4
250,221.210,1.012543,0.216594,0.103920,0.329268,3,0.00000000,0,0.024487,0.004729,0.044245,0.921330,0.956669,0.885991,0.224124,0.104411,0.343837,0.001864,0.006197,0.247180,0.086304,0.010000,0,2,4
275,225.302,1.007460,0.223331,0.104265,0.342397,3,0.00000000,0,0.024843,0.004951,0.044735,0.921863,0.954882,0.888844,0.231248,0.104781,0.357714,0.001946,0.006227,0.247108,0.084626,0.010000,0,2,4
300,256.822,1.010100,0.224534,0.106221,0.342848,3,0.00000000,0,0.029862,0.007315,0.052408,0.904589,0.936005,0.873173,0.233907,0.106998,0.360816,0.002249,0.007388,0.246708,0.085173,0.010000,0,2,4
325,260.719,1.015127,0.223419,0.107355,0.339483,3,0.00000000,0,0.034781,0.007685,0.061878,0.893586,0.933673,0.853498,0.234335,0.108180,0.360490,0.002284,0.008702,0.246453,0.086429,0.010000,0,2,4
350,293.682,1.012958,0.223522,0.106773,0.340271,3,0.00000000,0,0.032942,0.006946,0.058939,0.899370,0.939316,0.859424,0.233921,0.107515,0.360327,0.002256,0.008069,0.246582,0.085908,0.010000,0,2,4
375,297.788,1.011091,0.225554,0.106765,0.344343,3,0.00000000,0,0.032408,0.007020,0.057796,0.900883,0.938710,0.863056,0.235880,0.107515,0.364245,0.002338,0.007924,0.246629,0.085271,0.010000,0,2,4
400,330.875,1.009747,0.227628,0.106873,0.348382,3,0.00000000,0,0.033491,0.007389,0.059592,0.898390,0.935774,0.861005,0.238403,0.107663,0.369143,0.002359,0.008020,0.246617,0.084776,0.010000,0,2,4
425,334.981,1.009951,0.229163,0.107200,0.351126,3,0.00000000,0,0.033022,0.007759,0.058286,0.898703,0.932993,0.864413,0.239812,0.108032,0.371592,0.002769,0.008027,0.246819,0.084433,0.010000,0,2,4
450,367.904,1.009466,0.229931,0.106073,0.353789,3,0.00000000,0,0.031135,0.008719,0.053551,0.899513,0.924649,0.874378,0.239866,0.106998,0.372735,0.003300,0.007359,0.247467,0.083692,0.010000,0,2,4
475,371.955,1.012402,0.228742,0.106436,0.351049,3,0.00000000,0,0.031070,0.011527,0.050612,0.891308,0.903286,0.879330,0.238240,0.107663,0.368816,0.004371,0.006912,0.248071,0.083755,0.010000,0,2,4
500,404.565,1.015020,0.228533,0.108059,0.349007,3,0.00000000,0,0.033098,0.014114,0.052082,0.880840,0.885902,0.875779,0.238384,0.109584,0.367184,0.004990,0.007182,0.248003,0.084251,0.010000,0,2,4
525,408.521,1.020108,0.226755,0.108751,0.344758,3,0.00000000,0,0.036641,0.015813,0.057469,0.869305,0.874781,0.863830,0.237521,0.110471,0.364571,0.005667,0.007810,0.248223,0.085074,0.010000,0,2,4
550,440.426,1.027107,0.228759,0.108927,0.348592,3,0.00000000,0,0.042683,0.018917,0.066449,0.851370,0.854380,0.848361,0.241372,0.110988,0.371755,0.006804,0.009284,0.248880,0.085445,0.010000,0,2,4
575,444.372,1.019059,0.243685,0.105282,0.382088,3,0.00000000,0,0.044024,0.019803,0.068245,0.850514,0.844277,0.856751,0.257765,0.107367,0.408163,0.007229,0.009559,0.250183,0.081109,0.010000,0,2,4
600,476.009,1.016678,0.249247,0.108515,0.389980,3,0.00000000,0,0.046796,0.021429,0.072163,0.845401,0.837989,0.852814,0.264481,0.110840,0.418122,0.007774,0.010000,0.249639,0.080366,0.010000,0,2,4
625,479.916,1.012561,0.252806,0.112118,0.393495,3,0.00000000,0,0.049383,0.019582,0.079184,0.848296,0.853753,0.842839,0.269483,0.114313,0.424653,0.007157,0.010864,0.248278,0.080231,0.010000,0,2,4
650,511.724,1.010355,0.253956,0.114654,0.393257,3,0.00000000,0,0.049709,0.019582,0.079837,0.849136,0.856524,0.841748,0.270776,0.116899,0.424653,0.007038,0.011005,0.247424,0.080339,0.010000,0,2,4
675,515.603,1.007039,0.255285,0.116875,0.393696,3,0.00000000,0,0.047968,0.018547,0.077388,0.855451,0.865199,0.845703,0.271603,0.119042,0.424163,0.006765,0.010746,0.246688,0.080236,0.010000,0,2,4
700,546.854,1.008639,0.255430,0.115900,0.394961,3,0.00000000,0,0.047845,0.020099,0.075592,0.851820,0.854701,0.848940,0.271523,0.118230,0.424816,0.007463,0.010413,0.247412,0.079863,0.010000,0,2,4
725,550.727,1.008000,0.255223,0.115312,0.395133,3,0.00000000,0,0.046821,0.020173,0.073469,0.852991,0.853619,0.852362,0.270901,0.117638,0.424163,0.007430,0.010167,0.247526,0.079675,0.010000,0,2,4
