step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
650,2356.088,0.244660,0.803537,0.765853,0.841221,19,0.00001554,0,0.077533,0.109680,0.045387,0.918308,0.885695,0.950921,0.864627,0.849851,0.879402,0.014300,0.013264,0.030091,0.037677
675,2379.313,0.245298,0.805298,0.768774,0.841821,19,0.00005319,0,0.080620,0.112983,0.048257,0.915753,0.883356,0.948150,0.869039,0.855633,0.882445,0.014656,0.013965,0.029830,0.037613
700,2523.767,0.240492,0.808147,0.772489,0.843804,18,0.00003833,0,0.075608,0.103568,0.047648,0.920265,0.891672,0.948857,0.868252,0.852494,0.884010,0.013693,0.013839,0.029327,0.037062
725,2546.036,0.239177,0.811489,0.776613,0.846364,18,0.00003258,0,0.075964,0.103238,0.048691,0.920229,0.892464,0.947994,0.872182,0.856789,0.887575,0.014089,0.014129,0.029181,0.036428
750,2685.786,0.241506,0.810269,0.776390,0.844148,18,0.00005052,0,0.080759,0.111001,0.050517,0.916045,0.885986,0.946104,0.874681,0.862570,0.886792,0.014741,0.014466,0.029023,0.036864
775,2707.606,0.238598,0.812064,0.776821,0.847307,18,0.00006146,0,0.081311,0.113148,0.049474,0.915793,0.884291,0.947295,0.876972,0.864718,0.889227,0.014991,0.014210,0.028833,0.036085
800,2850.512,0.241271,0.811657,0.776248,0.847066,18,0.00004403,0,0.082207,0.115461,0.048952,0.915063,0.882343,0.947783,0.877203,0.865874,0.888531,0.015509,0.014321,0.029236,0.036263
825,2872.288,0.241522,0.811978,0.776148,0.847808,18,0.00002841,0,0.083089,0.114965,0.051213,0.914194,0.882730,0.945659,0.878303,0.865378,0.891227,0.015379,0.014927,0.029217,0.036131
850,3013.584,0.239553,0.813999,0.779508,0.848490,18,0.00005979,0,0.082376,0.113974,0.050778,0.915045,0.883975,0.946116,0.879963,0.868352,0.891575,0.015373,0.014883,0.028790,0.035919
875,3035.213,0.238877,0.815427,0.782983,0.847871,18,0.00006497,0,0.082976,0.114305,0.051648,0.914707,0.884165,0.945248,0.882071,0.872481,0.891662,0.015618,0.014721,0.028612,0.035829
900,3174.076,0.234214,0.818418,0.787237,0.849599,18,0.00009026,0,0.083028,0.115626,0.050430,0.915089,0.883663,0.946514,0.885353,0.878262,0.892444,0.015324,0.014372,0.027712,0.035490
925,3196.367,0.229839,0.820397,0.787942,0.852853,18,0.00002841,0,0.078811,0.112322,0.045300,0.919022,0.886402,0.951643,0.883967,0.876445,0.891488,0.014938,0.013417,0.027507,0.034922
950,3337.329,0.230988,0.819738,0.788576,0.850900,18,0.00002010,0,0.080916,0.113314,0.048518,0.917055,0.885686,0.948424,0.885058,0.877932,0.892183,0.015045,0.013878,0.027407,0.035123
975,3359.747,0.224237,0.824969,0.796706,0.853232,18,0.00007656,1,0.079094,0.113148,0.045040,0.919384,0.886852,0.951917,0.889257,0.886852,0.891662,0.015092,0.012883,0.026383,0.034358
1000,3499.037,0.223997,0.825227,0.795525,0.854929,18,0.00004413,1,0.079137,0.114800,0.043474,0.919460,0.885389,0.953532,0.889474,0.886852,0.892096,0.015288,0.012594,0.026515,0.034200
1025,3520.876,0.223277,0.826302,0.797468,0.855135,18,0.00003770,1,0.077373,0.109184,0.045561,0.920820,0.890126,0.951513,0.889318,0.884539,0.894096,0.014625,0.013375,0.026176,0.034240
1050,3660.049,0.226061,0.825523,0.797261,0.853784,18,0.00004359,1,0.078142,0.109680,0.046605,0.920066,0.889701,0.950430,0.889139,0.884704,0.893574,0.014656,0.013998,0.026197,0.034820
1075,3681.907,0.225320,0.824626,0.792893,0.856358,18,0.00004941,1,0.077890,0.111001,0.044779,0.920215,0.888093,0.952337,0.887805,0.880905,0.894705,0.014826,0.013416,0.026804,0.034170
1100,3822.910,0.227029,0.824644,0.795059,0.854229,18,0.00005792,1,0.079225,0.109845,0.048604,0.918914,0.889296,0.948531,0.889070,0.882392,0.895748,0.014610,0.014373,0.026485,0.034686
1125,3844.901,0.235577,0.818386,0.793890,0.842882,18,0.00003958,1,0.081568,0.108358,0.054778,0.916159,0.890356,0.941962,0.884484,0.879914,0.889053,0.014229,0.015547,0.026537,0.037091
1150,3990.431,0.237469,0.818251,0.794952,0.841550,18,0.00015574,1,0.083589,0.112488,0.054691,0.914558,0.887158,0.941958,0.885974,0.884374,0.887575,0.014732,0.015722,0.026333,0.037560
1175,4012.776,0.239911,0.817053,0.794906,0.839199,18,0.00009955,1,0.081985,0.109019,0.054952,0.915751,0.889945,0.941557,0.883440,0.881566,0.885314,0.014403,0.015920,0.026548,0.038238
1200,4157.479,0.257046,0.805460,0.796777,0.814143,18,0.00018017,1,0.082864,0.107037,0.058691,0.914016,0.891784,0.936249,0.871993,0.882061,0.861925,0.013964,0.016743,0.025959,0.044327
1225,4179.963,0.276126,0.791858,0.773471,0.810245,18,0.00011307,1,0.091675,0.120747,0.062603,0.904977,0.877739,0.932216,0.863917,0.866865,0.860969,0.015817,0.018137,0.029501,0.045538
1250,4320.260,0.300281,0.772874,0.753506,0.792242,18,0.00006613,1,0.091892,0.119095,0.064690,0.902507,0.876244,0.928770,0.843368,0.843244,0.843492,0.015987,0.018717,0.032571,0.050156
1275,4342.483,0.310375,0.767048,0.754249,0.779847,18,0.00006926,1,0.093449,0.117773,0.069124,0.900434,0.877428,0.923440,0.838416,0.843079,0.833754,0.015556,0.020017,0.032214,0.053441
1300,4485.517,0.311416,0.766920,0.752971,0.780869,18,0.00006739,1,0.090471,0.111992,0.068951,0.902862,0.882025,0.923699,0.836004,0.837298,0.834710,0.015113,0.020340,0.032559,0.053504
1325,4507.341,0.310984,0.767543,0.748268,0.786817,18,0.00007166,1,0.095283,0.120747,0.069820,0.898773,0.874139,0.923407,0.840186,0.838619,0.841753,0.016151,0.020497,0.033327,0.051994
