step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,2.380,0.876660,0.175328,0.191087,0.159569,20,0.00000000,0,0.193148,0.249092,0.137205,0.529387,0.489333,0.569441,0.210074,0.238685,0.181462,0.033897,0.040969,0.122826,0.221922,0.000000,0,0,0
25,42.537,0.646935,0.252099,0.267128,0.237069,20,0.00002193,1,0.085015,0.121077,0.048952,0.773811,0.712097,0.835524,0.274073,0.299471,0.248674,0.016193,0.014255,0.099685,0.185715,0.000000,0,0,0
50,538.344,0.571484,0.314927,0.319168,0.310686,22,0.00014709,2,0.066370,0.096135,0.036606,0.841192,0.784444,0.897939,0.335955,0.349851,0.322059,0.012839,0.010546,0.090661,0.165798,0.000000,0,2,0
75,582.812,0.526191,0.364293,0.348030,0.380556,22,0.00002336,0,0.063471,0.093987,0.032954,0.862336,0.802018,0.922653,0.386918,0.380740,0.393096,0.012594,0.009724,0.086732,0.148457,0.000000,0,2,0
100,1055.593,0.463727,0.433693,0.421125,0.446261,22,0.00004867,0,0.055176,0.083746,0.026606,0.895033,0.844954,0.945112,0.457263,0.456392,0.458134,0.011253,0.007777,0.076120,0.131940,0.000000,3,2,3
125,1101.119,0.418995,0.502724,0.509673,0.495776,22,0.00014985,1,0.056767,0.084407,0.029128,0.906754,0.867514,0.945994,0.531454,0.552692,0.510217,0.011256,0.008586,0.064268,0.120374,0.000000,3,2,3
150,1657.353,0.383501,0.554307,0.572346,0.536269,25,0.00011078,1,0.055407,0.079947,0.030867,0.916294,0.885471,0.947118,0.585463,0.618104,0.552821,0.010868,0.009141,0.055841,0.110860,0.000000,5,3,3
175,1709.761,0.340621,0.605614,0.647701,0.563527,25,0.00009677,1,0.050343,0.074166,0.026519,0.929917,0.903669,0.956166,0.637105,0.695738,0.578471,0.009461,0.007718,0.045049,0.103753,0.000000,5,3,3
200,2292.146,0.307578,0.642126,0.689360,0.594891,25,0.00011628,0,0.040753,0.060291,0.021216,0.945028,0.923800,0.966256,0.669217,0.730922,0.607512,0.008247,0.006267,0.039674,0.095932,0.000000,7,3,5
225,2344.819,0.274439,0.677370,0.710600,0.644140,25,0.00023879,1,0.039601,0.062768,0.016433,0.949389,0.923263,0.975515,0.704964,0.755203,0.654726,0.008358,0.004897,0.036781,0.083785,0.000000,7,3,5
