step,loss
1,0.898825
10,0.746327
20,0.635283
30,0.583395
40,0.544508
50,0.504454
60,0.466040
70,0.434568
80,0.407660
90,0.387957
100,0.373202
110,0.359640
120,0.347847
130,0.336117
140,0.327057
150,0.315677
160,0.307729
170,0.300407
180,0.291863
190,0.283340
200,0.278269
210,0.280800
220,0.281436
230,0.283702
240,0.279122
250,0.272968
260,0.269702
270,0.264871
280,0.258320
290,0.253418
300,0.249398
310,0.246275
320,0.242641
330,0.239903
340,0.237763
350,0.233830
360,0.231620
370,0.227661
380,0.224100
390,0.220839
400,0.218371
410,0.216245
420,0.216431
430,0.214320
440,0.212295
450,0.209989
460,0.207938
470,0.206554
480,0.204092
490,0.204150
500,0.203803
510,0.201737
520,0.200425
530,0.199259
540,0.196985
550,0.195378
560,0.195359
570,0.195206
580,0.196762
590,0.194925
600,0.193821
610,0.193809
620,0.190923
630,0.193768
640,0.193097
650,0.193475
660,0.193896
670,0.192930
680,0.192124
690,0.193782
700,0.191843
710,0.194306
720,0.194019
730,0.193012
740,0.192174
750,0.192013
760,0.192153
770,0.195389
780,0.189749
790,0.188566
800,0.188636
810,0.185756
820,0.186425
830,0.184856
840,0.182991
850,0.181540
860,0.176788
870,0.177272
880,0.177404
890,0.176159
900,0.174930
910,0.174391
920,0.172929
930,0.171738
940,0.170437
950,0.168008
960,0.167073
970,0.166398
980,0.165212
990,0.162933
1000,0.165440
1010,0.165276
1020,0.163818
1030,0.163774
1040,0.164980
1050,0.164463
1060,0.163604
1070,0.164076
1080,0.163399
1090,0.162978
1100,0.164629
1110,0.164785
1120,0.161088
1130,0.162186
1140,0.164732
1150,0.165280
1160,0.164109
1170,0.166917
1180,0.168630
1190,0.169764
1200,0.169462
1210,0.169301
1220,0.168496
1230,0.167810
1240,0.168174
1250,0.168798
1260,0.167708
1270,0.170281
1280,0.168805
1290,0.167184
1300,0.167224
1310,0.166856
1320,0.167595
1330,0.165876
1340,0.165796
1350,0.166826
1360,0.168428
1370,0.166795
1380,0.167255
1390,0.166753
1400,0.166603
1410,0.166889
1420,0.165410
1430,0.170270
1440,0.170129
1450,0.173206
1460,0.171257
1470,0.170622
1480,0.171163
1490,0.172711
1500,0.170901
1510,0.170823
1520,0.172681
1530,0.173381
1540,0.174362
1550,0.177249
1560,0.179223
1570,0.181567
1580,0.183976
1590,0.184596
1600,0.187753
1610,0.187196
1620,0.184335
1630,0.188789
1640,0.189050
1650,0.188185
1660,0.190243
1670,0.190043
1680,0.189335
1690,0.189390
1700,0.188586
1710,0.187128
1720,0.187200
1730,0.186807
1740,0.187092
1750,0.189027
1760,0.188388
1770,0.188468
1780,0.188365
1790,0.188313
1800,0.187853
1810,0.189550
1820,0.191456
1830,0.190640
1840,0.189130
1850,0.189299
1860,0.188472
1870,0.188043
1880,0.188674
1890,0.187342
1900,0.187438
1910,0.188534
1920,0.187684
1930,0.186457
1940,0.187988
1950,0.187341
1960,0.188265
1970,0.185969
1980,0.186832
1990,0.186649
2000,0.185682
