## SLURM PROLOG ###############################################################
##    Job ID : 4093819
##  Job Name : 20260718_1833_comparison_water_fire_basic
##  Nodelist : gpu2501
##      CPUs : 
##  Mem/Node : 128000 MB
## Directory : /oscar/home/cjmok/automated-perspective-sculptor
##   Job Started : Sat Jul 18 08:14:19 PM EDT 2026
###############################################################################
[Swept volume] building (resolution=256)...
[Run] mode=full, trials=3, seeds=[0, 1, 2], steps=2000, srd=False, ablation_flags={'disable_swept_volume_adds': False, 'loss_only_deletion': False, 'disable_splitting': False}
[Trial 1/3] seed=0
[Patch] mapbox-earcut is not installed; falling back to fan fill, so non-convex pieces will render incorrectly. Install it with: pip install mapbox-earcut
  step 1000/2000: loss=0.109477, patches=20
  step 1050/2000: loss=0.111397, patches=20
  step 1100/2000: loss=0.109264, patches=20
  step 1150/2000: loss=0.111085, patches=20
  step 1200/2000: loss=0.108571, patches=20
  step 1250/2000: loss=0.109588, patches=20
  step 1300/2000: loss=0.107697, patches=20
  step 1350/2000: loss=0.108108, patches=20
  step 1400/2000: loss=0.108438, patches=20
  step 1450/2000: loss=0.107466, patches=20
  step 1500/2000: loss=0.108025, patches=20
  step 1550/2000: loss=0.106753, patches=20
  step 1600/2000: loss=0.107514, patches=20
  step 1650/2000: loss=0.106859, patches=20
  step 1700/2000: loss=0.106173, patches=20
  step 1750/2000: loss=0.105262, patches=20
  step 1800/2000: loss=0.104421, patches=20
  step 1850/2000: loss=0.105062, patches=20
  step 1900/2000: loss=0.102813, patches=20
  step 1950/2000: loss=0.101522, patches=20
  step 2000/2000: loss=0.100454, patches=20
[Trial 3] done: loss=0.100214, time=2083.6s
[Run] report written to results/slurm/20260718_1833/comparison_water_fire_basic/output.txt
