step,loss
1,1.094216
10,0.975677
20,0.890790
30,0.830767
40,0.763619
50,0.697012
60,0.605236
70,0.554934
80,0.518647
90,0.487449
100,0.462783
110,0.436369
120,0.416182
130,0.392666
140,0.375951
150,0.363361
160,0.348631
170,0.339594
180,0.333301
190,0.329092
200,0.323216
210,0.317574
220,0.307230
230,0.297725
240,0.288845
250,0.284498
260,0.262557
270,0.261963
280,0.257491
290,0.255741
300,0.252084
310,0.252678
320,0.255066
330,0.256128
340,0.256584
350,0.257231
360,0.262238
370,0.267356
380,0.268513
390,0.265326
400,0.261357
410,0.256069
420,0.253488
430,0.251907
440,0.251348
450,0.250058
460,0.250075
470,0.249203
480,0.246991
490,0.246389
500,0.246500
510,0.246636
520,0.243904
530,0.244220
540,0.244871
550,0.242657
560,0.242354
570,0.242774
580,0.242108
590,0.241047
600,0.239526
610,0.239194
620,0.236496
630,0.236923
640,0.236713
650,0.235960
660,0.235785
670,0.236752
680,0.236049
690,0.235734
700,0.235909
710,0.234785
720,0.234263
730,0.235778
740,0.235210
750,0.234617
760,0.234779
770,0.234827
780,0.235182
790,0.234073
800,0.234223
810,0.234104
820,0.233585
830,0.234536
840,0.233192
850,0.233518
860,0.233854
870,0.233859
880,0.233650
890,0.234750
900,0.235723
910,0.235635
920,0.236329
930,0.235953
940,0.236059
950,0.235679
960,0.235313
970,0.235487
980,0.235546
990,0.234685
1000,0.233637
1010,0.234144
1020,0.234480
1030,0.234054
1040,0.233944
1050,0.234389
1060,0.234900
1070,0.233948
1080,0.232828
1090,0.232338
1100,0.232250
1110,0.231953
1120,0.231492
1130,0.231335
1140,0.230923
1150,0.231016
1160,0.231114
1170,0.230727
1180,0.230445
1190,0.230779
1200,0.231711
1210,0.230198
1220,0.230085
1230,0.228965
1240,0.229275
1250,0.228662
1260,0.227746
1270,0.227715
1280,0.227794
1290,0.227293
1300,0.227187
1310,0.226375
1320,0.226374
1330,0.226749
1340,0.227234
1350,0.226955
1360,0.227452
1370,0.226888
1380,0.227011
1390,0.226958
1400,0.227041
1410,0.226243
1420,0.225882
1430,0.226008
1440,0.225932
1450,0.226669
1460,0.226773
1470,0.225715
1480,0.224348
1490,0.225764
1500,0.223719
1510,0.223557
1520,0.223703
1530,0.223783
1540,0.222257
1550,0.219910
1560,0.215912
1570,0.214845
1580,0.215204
1590,0.214697
1600,0.216197
1610,0.216202
1620,0.215879
1630,0.215517
1640,0.216119
1650,0.215846
1660,0.216005
1670,0.217031
1680,0.217928
1690,0.215553
1700,0.213954
1710,0.215453
1720,0.216927
1730,0.216391
1740,0.215644
1750,0.214240
1760,0.214227
1770,0.213146
1780,0.212725
1790,0.214059
1800,0.213341
1810,0.209273
1820,0.207895
1830,0.207336
1840,0.206946
1850,0.207538
1860,0.205850
1870,0.204783
1880,0.205458
1890,0.204850
1900,0.203384
1910,0.199736
1920,0.198597
1930,0.199212
1940,0.199965
1950,0.198065
1960,0.196304
1970,0.195075
1980,0.195542
1990,0.196464
2000,0.197112
