step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.405,0.156035,0.188703,0.123366,0.952467,20
25,27.082,0.240186,0.261768,0.218603,0.726988,20
50,52.706,0.355282,0.349338,0.361226,0.598223,20
75,78.187,0.474316,0.417708,0.530925,0.488464,20
100,102.846,0.552775,0.452381,0.653169,0.419339,20
125,127.759,0.603814,0.485761,0.721867,0.368323,20
150,152.553,0.639583,0.534920,0.744247,0.339154,20
175,177.588,0.699103,0.602632,0.795574,0.292684,20
200,202.722,0.720492,0.625795,0.815190,0.273589,20
225,227.810,0.742029,0.657999,0.826060,0.258333,20
250,252.474,0.755057,0.674777,0.835336,0.253420,20
275,277.276,0.764008,0.688421,0.839594,0.246609,20
300,302.634,0.769632,0.699942,0.839321,0.238313,20
325,327.526,0.773453,0.712088,0.834818,0.232465,20
350,352.815,0.781261,0.728734,0.833789,0.223845,20
375,377.605,0.789643,0.746636,0.832649,0.217629,20
400,402.324,0.792163,0.750288,0.834038,0.215332,20
425,427.127,0.792260,0.748635,0.835884,0.211804,20
450,451.949,0.791314,0.749472,0.833156,0.210353,20
475,476.967,0.793539,0.750024,0.837054,0.210327,20
500,502.231,0.796952,0.756317,0.837588,0.205530,20
525,527.219,0.797258,0.759571,0.834945,0.204340,20
550,552.131,0.801478,0.763629,0.839328,0.199477,20
575,577.522,0.804299,0.769216,0.839383,0.198463,20
600,603.040,0.809880,0.772465,0.847295,0.192485,20
625,628.602,0.819582,0.786696,0.852468,0.183697,20
650,654.028,0.823963,0.798128,0.849797,0.176004,20
675,679.464,0.823867,0.798007,0.849728,0.173003,20
700,704.892,0.828545,0.804663,0.852426,0.170457,20
725,730.331,0.827154,0.805639,0.848669,0.169678,20
750,755.875,0.826028,0.805081,0.846974,0.170339,20
775,781.402,0.826941,0.806765,0.847117,0.166802,20
800,806.880,0.827042,0.809209,0.844875,0.167078,20
825,832.479,0.829326,0.811074,0.847577,0.161914,20
850,857.877,0.830435,0.812774,0.848096,0.161584,20
875,883.596,0.829208,0.811029,0.847387,0.164249,20
900,909.266,0.830607,0.812761,0.848452,0.163383,20
925,934.812,0.829171,0.811596,0.846746,0.163625,20
950,960.304,0.827222,0.810761,0.843683,0.165671,20
975,985.839,0.829003,0.815459,0.842547,0.165520,20
1000,1011.809,0.840611,0.835324,0.845899,0.154430,20
1025,1037.895,0.839825,0.839569,0.840081,0.155927,20
1050,1063.696,0.845246,0.843219,0.847273,0.151026,20
1075,1089.563,0.844185,0.843762,0.844608,0.150576,20
1100,1115.337,0.844071,0.845795,0.842346,0.151259,20
1125,1141.230,0.843216,0.845562,0.840870,0.151387,20
1150,1167.382,0.846158,0.849167,0.843150,0.148271,20
1175,1193.471,0.846932,0.849016,0.844848,0.146239,20
1200,1219.125,0.843246,0.845419,0.841074,0.150666,20
1225,1245.175,0.845344,0.846296,0.844392,0.147082,20
1250,1270.897,0.843664,0.848089,0.839240,0.149166,20
1275,1296.699,0.847085,0.848503,0.845668,0.145308,20
1300,1322.137,0.847976,0.849288,0.846665,0.144928,20
1325,1347.531,0.847842,0.850487,0.845197,0.144424,20
1350,1372.792,0.846045,0.850958,0.841132,0.148522,20
1375,1398.114,0.848254,0.853236,0.843272,0.146374,20
1400,1423.348,0.850412,0.857018,0.843807,0.142900,20
1425,1448.746,0.850348,0.856099,0.844597,0.143762,20
1450,1473.920,0.848337,0.856405,0.840269,0.144042,20
1475,1499.019,0.852485,0.859830,0.845140,0.141019,20
1500,1524.192,0.850931,0.857672,0.844191,0.143746,20
1525,1549.270,0.851781,0.859343,0.844218,0.141755,20
1550,1574.587,0.849194,0.858605,0.839783,0.145725,20
1575,1600.038,0.851293,0.861652,0.840933,0.144894,20
