step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,2.231,1.498584,0.148200,0.116991,0.179409,20,0.00063176,0
25,43.633,1.211608,0.255096,0.195524,0.314669,20,0.00000045,1
50,84.776,1.060882,0.345725,0.289773,0.401678,20,0.00007509,2
75,125.447,0.950378,0.409577,0.371140,0.448015,20,0.00003986,1
100,165.754,0.873381,0.455379,0.429355,0.481402,20,0.00000838,0
125,206.887,0.823670,0.488376,0.469356,0.507397,20,0.00003428,1
150,248.914,0.767200,0.523091,0.513018,0.533163,20,0.00017683,2
175,291.217,0.711152,0.563711,0.544328,0.583095,20,0.00036387,2
200,333.182,0.674514,0.589716,0.566915,0.612518,20,0.00031834,1
225,374.999,0.649068,0.606625,0.587963,0.625286,20,0.00023280,1
250,416.025,0.636826,0.615094,0.595951,0.634237,20,0.00022521,0
275,457.072,0.626784,0.622911,0.607790,0.638032,20,0.00003776,0
300,498.611,0.618619,0.627541,0.611920,0.643163,20,0.00006999,1
325,540.336,0.611871,0.630077,0.616582,0.643573,20,0.00007053,1
350,581.622,0.603847,0.634656,0.624686,0.644626,20,0.00001007,0
375,623.676,0.584075,0.644889,0.641324,0.648454,20,0.00001224,1
400,665.295,0.569097,0.653605,0.656944,0.650266,20,0.00001200,0
425,707.156,0.559911,0.659823,0.667962,0.651684,20,0.00001927,0
450,749.092,0.559412,0.663094,0.677101,0.649088,20,0.00003900,0
475,790.850,0.540935,0.675114,0.686062,0.664165,20,0.00007643,0
500,832.835,0.522708,0.686281,0.698404,0.674159,20,0.00001311,0
525,874.661,0.504854,0.693255,0.707140,0.679370,20,0.00009848,0
550,916.869,0.499078,0.696310,0.709260,0.683360,20,0.00006950,0
575,958.721,0.495327,0.697324,0.711967,0.682681,20,0.00008020,0
600,1000.610,0.494570,0.697921,0.711730,0.684112,20,0.00007370,0
625,1042.594,0.499890,0.693697,0.712140,0.675254,20,0.00007632,0
650,1084.299,0.499757,0.695946,0.713081,0.678812,20,0.00005970,0
675,1126.325,0.506138,0.692605,0.709981,0.675230,20,0.00004648,0
700,1168.329,0.502689,0.700977,0.725030,0.676923,20,0.00006786,0
725,1209.833,0.494278,0.704747,0.732001,0.677493,20,0.00006220,0
750,1251.440,0.487320,0.708403,0.735725,0.681080,20,0.00005762,0
775,1293.422,0.475688,0.714336,0.742677,0.685995,20,0.00005489,0
800,1335.522,0.471444,0.717352,0.749949,0.684755,20,0.00004065,0
825,1377.504,0.466825,0.718758,0.757065,0.680451,20,0.00004645,0
850,1419.633,0.466345,0.719493,0.761722,0.677264,20,0.00003891,0
875,1460.954,0.464871,0.720697,0.768037,0.673358,20,0.00008711,0
900,1502.249,0.467391,0.716219,0.771988,0.660451,20,0.00042912,0
925,1544.225,0.475086,0.709708,0.772825,0.646591,20,0.00091663,1
950,1585.565,0.480590,0.705529,0.770749,0.640309,20,0.00160842,1
975,1627.386,0.490108,0.697104,0.772285,0.621922,20,0.00213547,1
1000,1668.415,0.486746,0.696662,0.775041,0.618283,20,0.00089695,1
1025,1709.457,0.467862,0.708123,0.783456,0.632791,20,0.00003169,1
1050,1751.092,0.450712,0.718530,0.788867,0.648193,20,0.00003634,2
1075,1792.557,0.451733,0.718523,0.782915,0.654132,20,0.00002857,1
1100,1834.550,0.441352,0.722747,0.785957,0.659538,20,0.00002214,1
1125,1876.599,0.436020,0.725786,0.787560,0.664012,20,0.00001409,1
1150,1918.807,0.428619,0.730450,0.790911,0.669990,20,0.00002013,1
1175,1960.954,0.427905,0.731833,0.790100,0.673567,20,0.00001252,0
1200,2002.071,0.426088,0.731938,0.790908,0.672969,20,0.00000612,0
1225,2043.867,0.424138,0.733276,0.792126,0.674425,20,0.00000962,0
1250,2085.315,0.422021,0.735258,0.792203,0.678314,20,0.00000113,0
1275,2127.467,0.425074,0.734623,0.789674,0.679572,20,0.00000948,1
1300,2170.362,0.419911,0.737268,0.793811,0.680725,20,0.00000999,1
1325,2213.100,0.417659,0.740747,0.797874,0.683620,20,0.00000190,1
1350,2256.069,0.419312,0.740949,0.799918,0.681979,20,0.00000374,1
1375,2298.847,0.419717,0.740852,0.798897,0.682806,20,0.00000603,1
1400,2341.658,0.416257,0.742419,0.800382,0.684456,20,0.00000455,1
1425,2383.842,0.416140,0.742589,0.799755,0.685423,20,0.00000758,1
1450,2426.186,0.416487,0.742618,0.800205,0.685030,20,0.00000317,0
1475,2468.695,0.415901,0.743013,0.799891,0.686136,20,0.00000130,1
1500,2510.518,0.415120,0.742964,0.800218,0.685710,20,0.00000742,0
1525,2552.844,0.417124,0.742190,0.798395,0.685986,20,0.00001393,0
1550,2595.292,0.416877,0.742485,0.799619,0.685350,20,0.00000918,0
1575,2637.356,0.415971,0.742795,0.799632,0.685957,20,0.00000196,0
1600,2679.227,0.413231,0.744477,0.802102,0.686853,20,0.00000192,0
1625,2721.158,0.413262,0.744227,0.802169,0.686286,20,0.00000318,0
1650,2762.548,0.414444,0.743502,0.800531,0.686472,20,0.00000010,0
1675,2803.450,0.412605,0.744435,0.802496,0.686375,20,0.00000177,0
1700,2844.099,0.413626,0.744354,0.802237,0.686472,20,0.00000087,0
1725,2885.149,0.415441,0.743540,0.800272,0.686809,20,0.00000229,0
1750,2926.379,0.414546,0.743397,0.802085,0.684709,20,0.00000256,0
1775,2967.540,0.416542,0.742539,0.803054,0.682023,20,0.00000399,0
1800,3008.670,0.419426,0.741068,0.803819,0.678317,20,0.00000060,1
1825,3049.641,0.419626,0.740717,0.803748,0.677686,20,0.00000655,0
1850,3090.344,0.417529,0.742253,0.804158,0.680347,20,0.00000269,0
1875,3131.175,0.418073,0.741185,0.803364,0.679007,20,0.00000490,0
1900,3172.106,0.418819,0.740700,0.803584,0.677817,20,0.00000562,0
1925,3212.723,0.420680,0.740082,0.802573,0.677590,20,0.00000736,0
1950,3254.369,0.417374,0.742889,0.802247,0.683530,20,0.00000311,2
1975,3295.731,0.417372,0.742092,0.802110,0.682074,20,0.00000730,0
2000,3336.948,0.419591,0.741926,0.801684,0.682168,20,0.00000807,0
