step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.422,0.840068,0.239231,0.292745,0.185717,20,0.00081343,0,0.352688,0.531514,0.173861,0.506943,0.457560,0.556326,0.333174,0.448343,0.218006,0.034668,0.039119,0.066064,0.176875,0.000000,0,0,0
25,26.986,0.595248,0.370269,0.432316,0.308222,20,0.00003567,1,0.175316,0.276803,0.073828,0.741817,0.666013,0.817620,0.441480,0.551982,0.330977,0.017985,0.016481,0.043959,0.137216,0.000000,0,0,0
50,180.677,0.474610,0.475158,0.513856,0.436460,23,0.00028393,2,0.141266,0.230994,0.051539,0.815774,0.732506,0.899042,0.545754,0.632554,0.458954,0.014795,0.011217,0.035967,0.109164,0.000000,1,2,0
75,210.217,0.410404,0.546090,0.575532,0.516648,23,0.00026534,3,0.134925,0.221572,0.048277,0.839261,0.760365,0.918157,0.622322,0.703054,0.541590,0.014322,0.010720,0.031105,0.093114,0.000000,1,2,0
100,370.173,0.368505,0.597871,0.637313,0.558429,23,0.00011807,2,0.130265,0.213775,0.046754,0.854710,0.783481,0.925939,0.679046,0.773554,0.584538,0.013642,0.010231,0.026012,0.084859,0.000000,4,2,3
125,399.502,0.343822,0.620043,0.655832,0.584253,23,0.00016515,2,0.116722,0.189409,0.044036,0.868646,0.804625,0.932668,0.695017,0.780052,0.609982,0.012077,0.009645,0.024087,0.079621,0.000000,4,2,3
150,562.040,0.325555,0.636000,0.663005,0.608996,24,0.00026343,1,0.111190,0.182911,0.039469,0.876097,0.810883,0.941310,0.708654,0.784276,0.633033,0.011780,0.008835,0.023597,0.074552,0.000000,4,5,5
175,592.131,0.307798,0.649260,0.668691,0.629828,24,0.00009737,3,0.106364,0.176738,0.035990,0.882157,0.816588,0.947726,0.719685,0.786875,0.652495,0.011306,0.007716,0.022980,0.070085,0.000000,4,5,5
200,754.878,0.294140,0.662120,0.683008,0.641231,22,0.00004032,3,0.098991,0.166342,0.031641,0.890807,0.827260,0.954353,0.729071,0.796621,0.661520,0.010543,0.006958,0.021530,0.067757,0.000000,6,5,9
225,783.676,0.284094,0.672823,0.687552,0.658094,22,0.00011775,2,0.099154,0.166667,0.031641,0.891719,0.827968,0.955471,0.740531,0.802144,0.678917,0.010535,0.007013,0.021312,0.064584,0.000000,6,5,9
250,957.653,0.271005,0.687135,0.701799,0.672472,22,0.00009227,1,0.093032,0.155945,0.030119,0.898549,0.838764,0.958333,0.751983,0.811241,0.692726,0.010066,0.006706,0.020277,0.061651,0.000000,6,5,9
