step,loss
1,0.594494
10,0.498397
20,0.435290
30,0.406465
40,0.379316
50,0.355107
60,0.310480
70,0.290814
80,0.278061
90,0.262528
100,0.249262
110,0.235831
120,0.227585
130,0.220253
140,0.210068
150,0.202086
160,0.194553
170,0.188824
180,0.183167
190,0.177690
200,0.171204
210,0.175232
220,0.175096
230,0.172730
240,0.170835
250,0.167791
260,0.159550
270,0.158988
280,0.158171
290,0.156662
300,0.155219
310,0.162771
320,0.165370
330,0.166224
340,0.165925
350,0.164481
360,0.160058
370,0.158306
380,0.159010
390,0.158139
400,0.157685
410,0.163363
420,0.164638
430,0.164453
440,0.162367
450,0.162913
460,0.162956
470,0.163350
480,0.163732
490,0.163309
500,0.163918
510,0.161789
520,0.162150
530,0.160697
540,0.158588
550,0.159649
560,0.163482
570,0.164672
580,0.164477
590,0.164723
600,0.163791
610,0.160092
620,0.159950
630,0.158446
640,0.157991
650,0.157793
660,0.160563
670,0.161522
680,0.160860
690,0.161105
700,0.160399
710,0.159831
720,0.157892
730,0.158138
740,0.156756
750,0.157050
760,0.159589
770,0.158948
780,0.158475
790,0.157832
800,0.157944
810,0.157829
820,0.158542
830,0.157806
840,0.157576
850,0.158118
860,0.156157
870,0.154880
880,0.154331
890,0.152628
900,0.153012
910,0.156179
920,0.156644
930,0.156701
940,0.157413
950,0.156930
960,0.156969
970,0.156252
980,0.155909
990,0.155640
1000,0.154961
