step,loss
1,0.982875
10,0.838856
20,0.760346
30,0.725160
40,0.695637
50,0.670797
60,0.658484
70,0.640457
80,0.624708
90,0.606061
100,0.594296
110,0.580825
120,0.568927
130,0.561350
140,0.551642
150,0.543674
160,0.538771
170,0.531848
180,0.527755
190,0.522881
200,0.521977
210,0.522819
220,0.526367
230,0.524932
240,0.520287
250,0.510699
260,0.504245
270,0.503495
280,0.497126
290,0.490211
300,0.484389
310,0.481801
320,0.477814
330,0.476708
340,0.471665
350,0.471395
360,0.470510
370,0.467044
380,0.465767
390,0.463304
400,0.459928
410,0.454834
420,0.449201
430,0.440606
440,0.437802
450,0.434644
460,0.433591
470,0.431640
480,0.430192
490,0.423930
500,0.419644
510,0.418781
520,0.418801
530,0.416794
540,0.418624
550,0.418797
560,0.418174
570,0.417775
580,0.417376
590,0.416540
600,0.416719
610,0.415260
620,0.415712
630,0.414224
640,0.414236
650,0.414671
660,0.414867
670,0.413621
680,0.412894
690,0.412970
700,0.411894
710,0.409236
720,0.411590
730,0.409674
740,0.409356
750,0.410048
760,0.408306
770,0.409138
780,0.409348
790,0.409254
800,0.410779
810,0.407662
820,0.406684
830,0.409257
840,0.409659
850,0.408031
860,0.409436
870,0.408453
880,0.408279
890,0.407587
900,0.399265
910,0.396105
920,0.394059
930,0.396598
940,0.395607
950,0.391921
960,0.392384
970,0.389711
980,0.392166
990,0.389376
1000,0.391098
1010,0.388964
1020,0.388412
1030,0.388903
1040,0.390226
1050,0.391399
1060,0.390528
1070,0.391643
1080,0.393432
1090,0.392686
1100,0.396193
1110,0.397139
1120,0.397503
1130,0.398786
1140,0.400338
1150,0.401994
1160,0.401862
1170,0.402961
1180,0.400487
1190,0.400111
1200,0.401759
1210,0.401223
1220,0.404594
1230,0.400482
1240,0.401348
1250,0.399460
1260,0.399667
1270,0.400502
1280,0.398535
1290,0.397759
1300,0.398955
1310,0.399154
1320,0.398176
1330,0.398767
1340,0.398720
1350,0.398991
1360,0.397894
1370,0.397506
1380,0.395770
1390,0.396484
1400,0.396415
1410,0.397187
1420,0.397642
1430,0.397950
1440,0.398630
1450,0.400732
1460,0.402949
1470,0.405672
1480,0.402852
1490,0.403291
1500,0.406985
1510,0.404200
1520,0.405166
1530,0.405925
1540,0.405828
1550,0.406867
1560,0.405512
1570,0.406022
1580,0.404476
1590,0.402791
1600,0.404020
1610,0.404313
1620,0.403397
1630,0.401593
1640,0.401885
1650,0.405909
1660,0.402739
1670,0.401594
1680,0.398122
1690,0.395197
1700,0.396520
1710,0.396010
1720,0.395602
1730,0.396246
1740,0.396729
1750,0.393692
1760,0.392445
1770,0.393797
1780,0.395511
1790,0.394675
1800,0.390653
1810,0.391491
1820,0.394050
1830,0.394269
1840,0.390922
1850,0.390639
1860,0.392494
1870,0.395243
1880,0.393526
1890,0.398314
1900,0.393454
1910,0.392618
1920,0.395094
1930,0.395197
1940,0.398139
1950,0.396208
1960,0.395297
1970,0.391458
1980,0.392269
1990,0.391087
2000,0.392739
