step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
325,1131.667,0.284611,0.783611,0.681764,0.885459,19,0.00121731,4,0.055287,0.085350,0.025223,0.934775,0.896583,0.972966,0.823873,0.739952,0.907793,0.018780,0.004992,0.063412,0.019289
350,1285.685,0.270138,0.796780,0.693142,0.900417,19,0.00062190,5,0.056471,0.085458,0.027484,0.934576,0.898001,0.971150,0.838770,0.752377,0.925164,0.018662,0.005371,0.061015,0.016870
375,1309.613,0.261419,0.803289,0.700769,0.905809,19,0.00050433,6,0.054775,0.081353,0.028198,0.936833,0.903051,0.970614,0.844565,0.757779,0.931350,0.018019,0.005412,0.059496,0.015810
400,1464.852,0.252282,0.805499,0.710407,0.900592,19,0.00063172,4,0.048016,0.070333,0.025699,0.944133,0.915334,0.972932,0.842054,0.760372,0.923736,0.015541,0.004975,0.056955,0.016734
425,1488.846,0.246017,0.811819,0.721436,0.902202,19,0.00035126,4,0.047633,0.068496,0.026770,0.945154,0.918394,0.971914,0.848602,0.770851,0.926353,0.015516,0.005105,0.055167,0.016446
450,1643.817,0.229669,0.823205,0.736036,0.910373,19,0.00039881,3,0.043308,0.065795,0.020821,0.950352,0.922618,0.978087,0.856896,0.784464,0.929328,0.014722,0.004125,0.051952,0.015087
475,1667.469,0.224848,0.829758,0.736322,0.923194,19,0.00034060,3,0.045002,0.072277,0.017728,0.948808,0.916134,0.981481,0.864551,0.789542,0.939560,0.016197,0.003515,0.052224,0.012790
500,1823.418,0.228857,0.828721,0.733133,0.924310,19,0.00051706,4,0.048157,0.079300,0.017014,0.945567,0.908910,0.982223,0.865653,0.791271,0.940036,0.017838,0.003224,0.053153,0.012481
525,1847.517,0.222250,0.832038,0.734993,0.929082,19,0.00053209,4,0.045633,0.076275,0.014991,0.948205,0.912058,0.984352,0.867032,0.791054,0.943010,0.016826,0.002864,0.052398,0.011716
550,2002.855,0.222832,0.831426,0.733192,0.929660,19,0.00046615,4,0.044169,0.073466,0.014872,0.949554,0.914626,0.984482,0.865272,0.787057,0.943486,0.016498,0.002858,0.052825,0.011666
575,2027.270,0.218207,0.836936,0.737259,0.936612,19,0.00046287,3,0.045243,0.076923,0.013563,0.948794,0.911673,0.985914,0.871644,0.793971,0.949316,0.017074,0.002749,0.052094,0.010622
600,2184.987,0.214960,0.837991,0.737990,0.937993,19,0.00038888,2,0.043081,0.074978,0.011184,0.950998,0.913649,0.988346,0.870903,0.793323,0.948483,0.016786,0.002117,0.051971,0.010140
625,2209.549,0.215808,0.839167,0.738716,0.939619,19,0.00043856,3,0.043983,0.077139,0.010827,0.950176,0.911623,0.988729,0.872746,0.795700,0.949792,0.017418,0.002131,0.052067,0.009992
650,2368.611,0.214145,0.840380,0.740689,0.940071,19,0.00039213,3,0.045788,0.079084,0.012493,0.948504,0.909963,0.987045,0.875540,0.799265,0.951814,0.017881,0.002222,0.051577,0.009661
675,2393.160,0.215600,0.841072,0.738770,0.943374,19,0.00049278,3,0.047528,0.082325,0.012731,0.946751,0.906652,0.986850,0.877487,0.799589,0.955384,0.018334,0.002470,0.052058,0.009292
700,2553.006,0.212436,0.843259,0.742414,0.944105,19,0.00064741,3,0.045983,0.078760,0.013206,0.948423,0.910464,0.986382,0.878730,0.800886,0.956573,0.017804,0.002565,0.051328,0.009148
725,2577.552,0.210532,0.844296,0.743163,0.945429,19,0.00049403,3,0.046172,0.078544,0.013801,0.948279,0.910754,0.985805,0.880006,0.801534,0.958477,0.017755,0.002516,0.051169,0.008758
750,2737.213,0.211770,0.844445,0.743449,0.945442,19,0.00049093,3,0.047102,0.080164,0.014039,0.947401,0.909235,0.985568,0.880881,0.803047,0.958715,0.018180,0.002632,0.051239,0.008830
775,2761.780,0.209198,0.845044,0.741198,0.948890,19,0.00056387,4,0.044821,0.077031,0.012612,0.949521,0.911997,0.987045,0.879575,0.798293,0.960857,0.017398,0.002398,0.051466,0.008238
800,2920.040,0.207030,0.847020,0.743163,0.950878,19,0.00065894,3,0.044269,0.078544,0.009994,0.950227,0.910754,0.989701,0.880957,0.801534,0.960381,0.017627,0.001958,0.051083,0.007980
825,2944.677,0.206794,0.846750,0.744165,0.949334,19,0.00073664,4,0.044150,0.078544,0.009756,0.950394,0.910863,0.989925,0.880605,0.802615,0.958596,0.017554,0.001932,0.050823,0.008194
850,3103.396,0.208045,0.844223,0.742230,0.946216,19,0.00061942,4,0.044259,0.077571,0.010946,0.950137,0.911587,0.988687,0.878189,0.799806,0.956573,0.017111,0.002088,0.050952,0.008652
875,3127.754,0.207520,0.845799,0.748342,0.943257,19,0.00064046,3,0.043854,0.074978,0.012731,0.950795,0.914742,0.986849,0.879858,0.804451,0.955265,0.016991,0.002484,0.050056,0.009231
900,3287.679,0.202627,0.847542,0.748941,0.946143,19,0.00073688,3,0.041434,0.071089,0.011779,0.953220,0.918595,0.987845,0.879735,0.802182,0.957287,0.016034,0.002125,0.049673,0.008618
925,3312.194,0.202550,0.847750,0.747988,0.947511,19,0.00075637,3,0.041292,0.073898,0.008685,0.953374,0.915753,0.990994,0.879502,0.803263,0.955741,0.016335,0.001753,0.049709,0.008588
950,3469.470,0.204676,0.846884,0.747812,0.945955,19,0.00083163,3,0.042238,0.074006,0.010470,0.952398,0.915630,0.989165,0.879507,0.803155,0.955860,0.016589,0.002073,0.049933,0.008767
975,3493.584,0.203477,0.847328,0.748742,0.945914,19,0.00085415,3,0.042574,0.073250,0.011898,0.952092,0.916461,0.987723,0.880378,0.803587,0.957168,0.016411,0.002070,0.049807,0.008579
1000,3649.575,0.200914,0.848696,0.752857,0.944536,19,0.00097135,3,0.039370,0.068388,0.010351,0.955454,0.921639,0.989270,0.879328,0.804343,0.954313,0.015599,0.001975,0.049014,0.008943
1025,3673.398,0.200361,0.849485,0.750126,0.948845,19,0.00113182,3,0.041487,0.073574,0.009399,0.953285,0.916288,0.990282,0.881539,0.805315,0.957763,0.016122,0.001894,0.049176,0.008338
1050,3829.013,0.202433,0.847366,0.747233,0.947499,19,0.00103873,3,0.042195,0.073682,0.010708,0.952414,0.915886,0.988942,0.879967,0.802290,0.957644,0.016100,0.001987,0.049735,0.008456
1075,3852.752,0.203254,0.846954,0.746049,0.947858,19,0.00090903,3,0.042092,0.073358,0.010827,0.952453,0.916080,0.988826,0.879449,0.800778,0.958120,0.016166,0.001978,0.050107,0.008360
1100,4006.821,0.202585,0.846807,0.749848,0.943765,19,0.00083880,3,0.039899,0.068496,0.011303,0.954769,0.921242,0.988296,0.877821,0.801210,0.954432,0.015543,0.002038,0.049511,0.009031
1125,4030.270,0.202460,0.846113,0.749645,0.942581,19,0.00090431,3,0.038760,0.066335,0.011184,0.955888,0.923375,0.988402,0.876248,0.799373,0.953123,0.015052,0.002080,0.049480,0.009229
1150,4179.130,0.201181,0.845691,0.747094,0.944287,18,0.00104079,2,0.039467,0.068820,0.010113,0.955081,0.920653,0.989509,0.876173,0.798509,0.953837,0.015232,0.001727,0.049593,0.008744
1175,4201.658,0.203230,0.846577,0.749697,0.943458,18,0.00132080,3,0.040208,0.068280,0.012136,0.954446,0.921442,0.987451,0.877897,0.800886,0.954908,0.015370,0.002341,0.049399,0.009181
1200,4349.224,0.203259,0.846788,0.749798,0.943778,18,0.00123312,3,0.041207,0.070873,0.011541,0.953474,0.918892,0.988056,0.878804,0.802939,0.954670,0.015896,0.002077,0.049504,0.008975
1225,4371.866,0.202283,0.846766,0.749773,0.943760,18,0.00131778,3,0.041613,0.069901,0.013325,0.953052,0.919846,0.986258,0.879259,0.802182,0.956336,0.015376,0.002455,0.049176,0.009029
1250,4520.144,0.204624,0.846281,0.750807,0.941756,18,0.00132672,3,0.043051,0.070873,0.015229,0.951657,0.918992,0.984321,0.880058,0.804019,0.956098,0.015777,0.002907,0.049199,0.009358
1275,4542.443,0.201525,0.848104,0.752553,0.943655,18,0.00125737,3,0.040976,0.068388,0.013563,0.953814,0.921610,0.986017,0.880237,0.804019,0.956454,0.015453,0.002545,0.048854,0.009029
1300,4689.677,0.200951,0.847557,0.755751,0.939362,18,0.00156784,3,0.040204,0.066011,0.014396,0.954693,0.924269,0.985117,0.879262,0.805640,0.952885,0.014807,0.002746,0.048044,0.009798
1325,4711.869,0.204023,0.847200,0.752548,0.941851,18,0.00136217,2,0.043722,0.070549,0.016895,0.951074,0.919482,0.982666,0.881701,0.805640,0.957763,0.015632,0.003349,0.048684,0.009516
