step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.531,1.438301,0.157088,0.189646,0.124530,20,0.00019250,0
25,27.412,1.130752,0.288564,0.324512,0.252616,20,0.00000724,1
50,190.632,0.874290,0.448503,0.479692,0.417314,23,0.00000000,0
75,220.070,0.637075,0.597346,0.596040,0.598652,23,0.00021752,1
100,414.866,0.476518,0.704987,0.665431,0.744542,26,0.00063235,2
125,448.942,0.404974,0.747237,0.690814,0.803661,26,0.00153390,4
150,659.124,0.367364,0.769401,0.716246,0.822556,28,0.00191978,2
175,695.619,0.335031,0.789451,0.746692,0.832211,28,0.00274878,2
200,901.276,0.291682,0.817495,0.780924,0.854067,27,0.00262160,2
225,936.207,0.269399,0.832351,0.807736,0.856966,27,0.00212099,2
250,1154.205,0.231300,0.855496,0.840952,0.870039,29,0.00165469,2
275,1191.843,0.199717,0.874928,0.864189,0.885666,29,0.00143905,2
300,1413.389,0.184374,0.884635,0.877367,0.891903,27,0.00164573,3
325,1448.490,0.180586,0.886120,0.879893,0.892347,27,0.00130242,4
350,1673.346,0.172795,0.890747,0.887473,0.894022,26,0.00093672,4
375,1707.614,0.166868,0.894992,0.895148,0.894836,26,0.00119231,4
400,1925.968,0.163325,0.896122,0.898673,0.893572,26,0.00145774,3
425,1959.718,0.159750,0.899674,0.903278,0.896070,26,0.00169309,3
450,2177.135,0.153298,0.903119,0.902886,0.903352,26,0.00171877,2
475,2210.918,0.149854,0.905676,0.907765,0.903588,26,0.00164301,2
500,2426.870,0.150013,0.905364,0.903300,0.907429,26,0.00178311,3
525,2460.854,0.146882,0.908248,0.906478,0.910017,26,0.00175670,1
550,2678.108,0.139639,0.912022,0.913010,0.911034,26,0.00193789,2
575,2711.733,0.134463,0.915675,0.917624,0.913726,26,0.00258973,2
600,2928.216,0.135834,0.914502,0.915434,0.913570,26,0.00206125,2
625,2961.947,0.133001,0.915988,0.919919,0.912058,26,0.00207608,3
650,3181.558,0.129409,0.917882,0.924751,0.911013,26,0.00181471,3
675,3215.042,0.128168,0.918941,0.924848,0.913034,26,0.00153878,3
700,3432.242,0.124505,0.920964,0.930172,0.911755,26,0.00094348,3
725,3466.063,0.124139,0.920207,0.929494,0.910920,26,0.00097731,5
750,3682.533,0.122119,0.922297,0.932705,0.911888,26,0.00073589,4
775,3716.192,0.121802,0.921645,0.932045,0.911244,26,0.00035166,3
800,3931.590,0.119905,0.923355,0.934825,0.911885,26,0.00035964,3
825,3965.331,0.118495,0.924368,0.935816,0.912920,26,0.00030913,2
850,4181.820,0.118636,0.923932,0.936408,0.911456,26,0.00028808,3
875,4214.913,0.119955,0.923751,0.938363,0.909138,26,0.00018227,2
900,4428.845,0.114693,0.927166,0.940290,0.914043,26,0.00017568,3
925,4462.277,0.114436,0.927283,0.940103,0.914463,26,0.00016043,2
950,4671.310,0.113844,0.927567,0.940782,0.914352,26,0.00013387,2
975,4704.775,0.116203,0.926696,0.940093,0.913298,26,0.00014308,2
1000,4920.272,0.113867,0.927413,0.942255,0.912571,26,0.00012477,2
1025,4953.820,0.113258,0.926650,0.939843,0.913458,26,0.00011741,2
1050,5163.879,0.110696,0.929247,0.941609,0.916885,26,0.00010176,2
1075,5197.421,0.113149,0.928989,0.942699,0.915279,26,0.00014306,1
1100,5408.810,0.107082,0.932070,0.944536,0.919604,26,0.00012906,1
1125,5442.313,0.107424,0.931765,0.946198,0.917331,26,0.00009405,2
1150,5658.530,0.109172,0.931409,0.948157,0.914662,26,0.00013067,2
1175,5691.674,0.109984,0.930697,0.947348,0.914046,26,0.00012559,2
1200,5904.171,0.109515,0.930374,0.945904,0.914844,26,0.00012158,2
1225,5937.094,0.106021,0.932176,0.947598,0.916754,26,0.00012520,1
1250,6156.165,0.102163,0.934470,0.949138,0.919802,26,0.00017171,1
1275,6189.912,0.099915,0.935872,0.950386,0.921358,26,0.00018248,1
1300,6409.043,0.098312,0.935729,0.950527,0.920930,26,0.00014524,1
1325,6443.346,0.093719,0.938732,0.950585,0.926879,26,0.00016539,1
1350,6664.359,0.092267,0.939644,0.952599,0.926689,26,0.00015718,1
1375,6698.366,0.090179,0.939667,0.952817,0.926516,26,0.00017697,1
1400,6912.234,0.093026,0.937679,0.954049,0.921309,28,0.00015431,1
1425,6948.990,0.086560,0.942802,0.955556,0.930049,28,0.00010433,2
1450,7178.565,0.086930,0.941926,0.953098,0.930755,27,0.00010615,1
1475,7214.789,0.085315,0.943116,0.956407,0.929825,27,0.00010151,1
1500,7441.599,0.080728,0.946470,0.958896,0.934044,27,0.00010837,3
1525,7477.402,0.080429,0.945849,0.960078,0.931620,27,0.00004803,2
1550,7699.371,0.083035,0.945651,0.959703,0.931599,27,0.00005616,1
1575,7735.428,0.077715,0.948082,0.959242,0.936922,27,0.00011566,2
1600,7948.916,0.075763,0.949687,0.962347,0.937027,27,0.00009614,4
1625,7984.352,0.075596,0.949773,0.963636,0.935910,27,0.00009690,3
1650,8213.195,0.076610,0.949320,0.961674,0.936967,27,0.00012711,0
1675,8248.800,0.078204,0.947295,0.961384,0.933206,27,0.00017929,3
1700,8472.641,0.079019,0.946655,0.962807,0.930502,27,0.00010357,3
1725,8507.996,0.077751,0.947538,0.963725,0.931350,27,0.00013027,2
