step,loss
1,0.888173
10,0.776727
20,0.695872
30,0.648917
40,0.610978
50,0.580946
60,0.545006
70,0.529803
80,0.509719
90,0.487899
100,0.472977
110,0.454335
120,0.445965
130,0.441377
140,0.439773
150,0.434696
160,0.416507
170,0.396021
180,0.376458
190,0.357632
200,0.341018
210,0.321682
220,0.308798
230,0.302776
240,0.294670
250,0.288822
260,0.276580
270,0.266899
280,0.259122
290,0.252334
300,0.246067
310,0.236799
320,0.234453
330,0.225960
340,0.213977
350,0.203599
360,0.192220
370,0.183106
380,0.167041
390,0.152929
400,0.144743
410,0.139055
420,0.136239
430,0.136733
440,0.134654
450,0.131431
460,0.127555
470,0.122539
480,0.122777
490,0.122725
500,0.122640
510,0.126371
520,0.126999
530,0.127673
540,0.130358
550,0.130506
560,0.131431
570,0.127146
580,0.126376
590,0.124542
600,0.123285
610,0.122710
620,0.126049
630,0.121235
640,0.120957
650,0.119872
660,0.120628
670,0.120113
680,0.117920
690,0.117785
700,0.117083
710,0.117272
720,0.116786
730,0.116782
740,0.117602
750,0.116809
760,0.117508
770,0.115926
780,0.115664
790,0.117886
800,0.118888
810,0.115465
820,0.115479
830,0.115943
840,0.118448
850,0.116809
860,0.119628
870,0.115813
880,0.115729
890,0.116106
900,0.111233
910,0.110761
920,0.110603
930,0.114884
940,0.116142
950,0.112695
960,0.111963
970,0.112886
980,0.113992
990,0.114621
1000,0.115391
1010,0.114911
1020,0.117015
1030,0.115764
1040,0.118160
1050,0.114741
1060,0.114716
1070,0.113381
1080,0.114670
1090,0.114525
1100,0.112763
1110,0.113190
1120,0.112958
1130,0.112326
1140,0.114199
1150,0.115412
1160,0.115031
1170,0.115240
1180,0.114841
1190,0.114741
1200,0.113385
1210,0.112618
1220,0.113212
1230,0.112696
1240,0.113185
1250,0.116842
1260,0.117867
1270,0.115936
1280,0.118867
1290,0.114893
1300,0.113983
1310,0.113441
1320,0.114581
1330,0.115956
1340,0.115531
1350,0.113682
1360,0.116167
1370,0.114762
1380,0.116742
1390,0.116036
1400,0.116819
1410,0.116849
1420,0.115167
1430,0.119761
1440,0.116507
1450,0.114769
1460,0.114120
1470,0.113586
1480,0.113491
1490,0.114646
1500,0.115281
1510,0.118393
1520,0.116289
1530,0.114145
1540,0.115270
1550,0.113760
1560,0.116889
1570,0.117097
1580,0.114187
1590,0.113887
1600,0.115099
1610,0.116428
1620,0.115450
1630,0.116962
1640,0.115270
1650,0.115742
1660,0.116039
1670,0.116064
1680,0.116477
1690,0.116372
1700,0.116434
1710,0.115444
1720,0.117142
1730,0.116582
1740,0.116225
1750,0.115914
1760,0.115413
1770,0.115159
1780,0.118331
1790,0.115570
1800,0.115375
1810,0.115131
1820,0.116279
1830,0.115888
1840,0.118117
1850,0.116872
1860,0.117227
1870,0.119633
1880,0.116412
1890,0.114905
1900,0.113675
1910,0.115881
1920,0.116052
1930,0.115283
1940,0.115081
1950,0.115201
1960,0.114130
1970,0.114032
1980,0.114776
1990,0.113768
2000,0.114214
