step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.412,1.716677,0.166965,0.175619,0.158310,20,0.00051369,0
25,27.443,1.435975,0.279223,0.296372,0.262074,20,0.00253555,0
50,199.956,1.129322,0.435416,0.463456,0.407376,23,0.00451912,0
75,231.089,0.878254,0.563636,0.577913,0.549359,23,0.00880771,0
100,431.229,0.706803,0.652868,0.650395,0.655341,26,0.01036550,0
125,465.905,0.565682,0.725468,0.702965,0.747972,26,0.01433934,0
150,681.636,0.506857,0.754122,0.726591,0.781653,28,0.01220621,0
175,719.555,0.469160,0.771173,0.746782,0.795564,28,0.01185109,0
200,954.322,0.439682,0.790964,0.752753,0.829174,30,0.01724074,0
225,995.024,0.380906,0.821430,0.784999,0.857861,30,0.01537158,0
250,1256.583,0.353600,0.836550,0.801139,0.871961,33,0.01202543,0
275,1301.818,0.323742,0.852444,0.814985,0.889902,33,0.01181340,0
300,1559.383,0.288762,0.866593,0.827915,0.905271,32,0.01171872,0
325,1603.037,0.254015,0.881753,0.833235,0.930272,32,0.01018764,0
350,1852.187,0.237260,0.890517,0.835089,0.945944,28,0.01225236,0
375,1889.693,0.229667,0.892445,0.834133,0.950757,28,0.01087212,0
400,2132.834,0.218841,0.897238,0.838726,0.955750,28,0.00956292,0
425,2170.586,0.215423,0.898796,0.839834,0.957757,28,0.00886272,0
450,2405.737,0.212974,0.900851,0.843922,0.957780,27,0.00872387,0
475,2441.812,0.205210,0.903341,0.845624,0.961058,27,0.00831242,0
500,2669.414,0.200487,0.906133,0.850446,0.961819,26,0.00855336,0
525,2704.178,0.202274,0.905062,0.849158,0.960967,26,0.00870564,0
550,2917.922,0.199774,0.906860,0.854579,0.959140,27,0.00852837,0
575,2954.394,0.194055,0.907812,0.855055,0.960569,27,0.00827214,0
600,3174.517,0.195326,0.907662,0.857106,0.958218,26,0.00862842,0
625,3209.934,0.194759,0.906900,0.857204,0.956595,26,0.00839355,0
650,3438.489,0.188547,0.908665,0.860029,0.957300,26,0.00791466,0
675,3473.947,0.183576,0.909948,0.857751,0.962144,26,0.00782142,0
700,3698.524,0.185762,0.907766,0.852698,0.962833,26,0.00735727,0
725,3734.033,0.190433,0.903793,0.841132,0.966454,26,0.00687007,0
750,3952.880,0.199982,0.897218,0.828670,0.965765,25,0.00665266,0
775,3986.365,0.206362,0.894122,0.827840,0.960405,25,0.00639880,0
800,4194.618,0.207776,0.893395,0.826708,0.960081,24,0.00674105,0
825,4226.662,0.215354,0.890137,0.823565,0.956709,24,0.00689896,0
850,4430.298,0.220524,0.887615,0.824965,0.950264,24,0.00694527,0
875,4462.173,0.231200,0.883501,0.821799,0.945202,24,0.00710774,0
900,4666.537,0.240049,0.879662,0.821147,0.938176,24,0.00736645,0
925,4697.815,0.247751,0.876585,0.821185,0.931985,24,0.00740826,0
950,4895.642,0.244679,0.877991,0.822675,0.933307,27,0.00648002,0
975,4931.901,0.222795,0.886552,0.834470,0.938634,27,0.00698941,0
1000,5149.976,0.211891,0.892524,0.843108,0.941940,25,0.00835485,0
1025,5183.380,0.202423,0.896120,0.849793,0.942448,25,0.00800007,0
1050,5390.501,0.195262,0.899635,0.848788,0.950482,24,0.00847461,0
1075,5422.505,0.195367,0.899482,0.846511,0.952453,24,0.00811684,0
1100,5620.297,0.197473,0.899016,0.845246,0.952785,23,0.00877098,0
1125,5650.796,0.197895,0.898686,0.845390,0.951982,23,0.00843401,0
1150,5845.801,0.202572,0.897197,0.843013,0.951381,23,0.00812723,0
1175,5876.150,0.204337,0.896664,0.842733,0.950595,23,0.00764610,0
1200,6069.846,0.205632,0.895669,0.841217,0.950121,23,0.00737588,0
1225,6099.762,0.203792,0.896156,0.844504,0.947808,23,0.00721410,0
1250,6284.956,0.208647,0.894820,0.841693,0.947948,23,0.00709887,0
1275,6314.229,0.211990,0.893426,0.836410,0.950442,23,0.00692013,0
1300,6503.900,0.210734,0.893689,0.833839,0.953538,23,0.00696832,0
1325,6533.135,0.204000,0.896136,0.836756,0.955516,23,0.00687491,0
1350,6723.092,0.200392,0.897842,0.838443,0.957241,23,0.00678017,0
1375,6752.512,0.198585,0.898702,0.838458,0.958947,23,0.00675954,0
1400,6944.678,0.198345,0.899547,0.840868,0.958227,23,0.00641323,0
1425,6974.037,0.198361,0.899131,0.841899,0.956362,23,0.00661705,0
1450,7166.082,0.195479,0.899805,0.843382,0.956229,23,0.00643272,0
1475,7196.016,0.196115,0.899772,0.843739,0.955804,23,0.00630014,0
1500,7389.031,0.192069,0.901624,0.846959,0.956288,23,0.00636160,0
1525,7418.915,0.192185,0.901657,0.846778,0.956536,23,0.00634408,0
1550,7611.765,0.192578,0.902001,0.846636,0.957365,23,0.00619722,0
1575,7641.996,0.191894,0.901349,0.846060,0.956639,23,0.00622980,0
1600,7835.587,0.193310,0.900991,0.846429,0.955554,23,0.00604001,0
1625,7865.462,0.195237,0.900990,0.846838,0.955141,23,0.00614591,0
1650,8057.514,0.196725,0.900178,0.844452,0.955904,23,0.00609192,0
1675,8087.400,0.197570,0.899460,0.844129,0.954792,23,0.00603240,0
1700,8278.571,0.197367,0.899254,0.844613,0.953894,23,0.00587717,0
1725,8308.365,0.198018,0.898971,0.843916,0.954025,23,0.00594843,0
1750,8499.747,0.199134,0.898573,0.843725,0.953421,23,0.00580291,0
1775,8529.547,0.198713,0.898570,0.843576,0.953564,23,0.00614647,0
1800,8721.041,0.200396,0.898054,0.843018,0.953091,23,0.00621394,0
1825,8751.224,0.202839,0.896654,0.841180,0.952129,23,0.00608359,0
1850,8943.654,0.202552,0.896650,0.842348,0.950952,23,0.00603901,0
1875,8973.593,0.202545,0.896746,0.841313,0.952178,23,0.00605909,0
1900,9166.847,0.202731,0.897134,0.841844,0.952425,23,0.00607010,0
1925,9196.925,0.202957,0.897063,0.841543,0.952583,23,0.00590517,0
1950,9383.806,0.204337,0.896802,0.841277,0.952328,23,0.00593087,0
1975,9413.870,0.200986,0.898332,0.844093,0.952571,23,0.00606920,0
2000,9607.080,0.203412,0.896661,0.841557,0.951765,23,0.00601830,0
