step,loss
1,1.060740
10,0.962958
20,0.894660
30,0.834117
40,0.771077
50,0.703933
60,0.622178
70,0.559175
80,0.504263
90,0.459493
100,0.426326
110,0.390125
120,0.370144
130,0.360704
140,0.352282
150,0.344553
160,0.331236
170,0.321246
180,0.314027
190,0.309926
200,0.303942
210,0.286419
220,0.280519
230,0.274132
240,0.271591
250,0.269710
260,0.265237
270,0.263128
280,0.261467
290,0.261228
300,0.259472
310,0.259123
320,0.257672
330,0.257252
340,0.251450
350,0.248196
360,0.245370
370,0.242487
380,0.240001
390,0.234649
400,0.230135
410,0.219298
420,0.206048
430,0.196358
440,0.186192
450,0.182546
460,0.180946
470,0.176998
480,0.178893
490,0.177615
500,0.173862
510,0.178619
520,0.179098
530,0.176573
540,0.175239
550,0.174443
560,0.179427
570,0.177700
580,0.178478
590,0.182604
600,0.184310
610,0.180427
620,0.178900
630,0.179078
640,0.181092
650,0.181701
660,0.183188
670,0.183227
680,0.183301
690,0.181964
700,0.180152
710,0.178837
720,0.180202
730,0.179387
740,0.186683
750,0.193791
760,0.198767
770,0.201143
780,0.199980
790,0.203908
800,0.205536
810,0.205337
820,0.208463
830,0.206824
840,0.204519
850,0.203353
860,0.207084
870,0.205703
880,0.204240
890,0.200799
900,0.196410
910,0.194081
920,0.188285
930,0.185840
940,0.182823
950,0.180401
960,0.178473
970,0.174177
980,0.172231
990,0.169137
1000,0.167280
