step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
475,2791.536,0.226123,0.892284,0.804005,0.980564,36,0.00000481,0,0.078749,0.142671,0.014827,0.925450,0.865580,0.985319,0.956907,0.918713,0.995102,0.039724,0.006515,0.046797,0.005457,0.000100
500,3106.116,0.227923,0.890380,0.800212,0.980548,36,0.00000719,1,0.078212,0.142392,0.014032,0.925656,0.865229,0.986084,0.954232,0.914156,0.994308,0.039678,0.006006,0.047832,0.005298,0.000100
525,3154.898,0.224100,0.893951,0.807789,0.980112,36,0.00001289,2,0.079486,0.143880,0.015091,0.925163,0.865267,0.985058,0.959459,0.924014,0.994903,0.039906,0.006619,0.045810,0.005624,0.000100
550,3456.629,0.223501,0.897801,0.820455,0.975148,36,0.00002730,2,0.082944,0.145833,0.020056,0.922972,0.865707,0.980236,0.967404,0.940104,0.994705,0.040612,0.008730,0.042747,0.007076,0.000100
575,3505.066,0.221935,0.899500,0.824026,0.974974,36,0.00000493,2,0.083375,0.145833,0.020916,0.922815,0.866212,0.979419,0.969782,0.944196,0.995367,0.040778,0.009000,0.042002,0.007086,0.000100
600,3810.848,0.218363,0.901181,0.825854,0.976507,36,0.00000511,2,0.083018,0.146112,0.019923,0.923332,0.866275,0.980388,0.971242,0.946522,0.995962,0.040699,0.008641,0.041470,0.006646,0.000100
625,3858.968,0.217806,0.901499,0.826879,0.976118,36,0.00000691,0,0.081576,0.143229,0.019923,0.924401,0.868421,0.980381,0.970439,0.945312,0.995565,0.040348,0.008625,0.041348,0.006766,0.000100
650,4172.478,0.209911,0.904209,0.830759,0.977659,36,0.00001252,1,0.078654,0.138114,0.019195,0.926822,0.872543,0.981100,0.970962,0.945499,0.996426,0.038777,0.008361,0.040101,0.006297,0.000100
675,4220.759,0.205072,0.906997,0.834479,0.979515,36,0.00006590,1,0.076983,0.136161,0.017805,0.928437,0.874421,0.982454,0.972529,0.948103,0.996955,0.038442,0.007999,0.039288,0.005833,0.000100
700,4506.146,0.202190,0.907741,0.833538,0.981944,36,0.00008359,2,0.076489,0.137556,0.015422,0.929038,0.873308,0.984768,0.972642,0.948196,0.997088,0.038642,0.006931,0.039453,0.005137,0.000100
725,4554.521,0.201219,0.908880,0.835881,0.981880,36,0.00001558,1,0.076708,0.137928,0.015488,0.929030,0.873356,0.984704,0.974130,0.951172,0.997088,0.038931,0.006892,0.039066,0.005092,0.000100
750,4835.211,0.200291,0.909218,0.836870,0.981566,36,0.00000445,0,0.077923,0.139695,0.016150,0.928156,0.872246,0.984066,0.975597,0.953776,0.997419,0.039179,0.006984,0.038651,0.005030,0.000100
775,4883.276,0.199605,0.910139,0.836976,0.983303,36,0.00000531,2,0.077633,0.140439,0.014827,0.928550,0.871740,0.985359,0.976201,0.954520,0.997882,0.039258,0.006708,0.038688,0.004863,0.000100
800,5180.591,0.199469,0.909547,0.836630,0.982465,36,0.00000778,1,0.076722,0.138021,0.015422,0.929083,0.873390,0.984776,0.974860,0.952102,0.997617,0.038750,0.006906,0.038724,0.004936,0.000100
825,5228.865,0.200507,0.909870,0.837858,0.981882,36,0.00000686,1,0.078262,0.140904,0.015621,0.928056,0.871534,0.984577,0.976568,0.955915,0.997220,0.039645,0.006964,0.038514,0.005016,0.000100
850,5510.184,0.197724,0.911273,0.838923,0.983623,36,0.00000632,2,0.077109,0.139788,0.014429,0.929100,0.872454,0.985745,0.977005,0.956194,0.997816,0.039282,0.006557,0.038307,0.004680,0.000100
875,5558.005,0.196663,0.911821,0.841117,0.982526,36,0.00001151,2,0.077147,0.139137,0.015158,0.929115,0.873199,0.985031,0.977783,0.958147,0.997419,0.039100,0.006860,0.037613,0.004959,0.000100
900,5847.344,0.195620,0.912389,0.842054,0.982724,36,0.00000842,1,0.077353,0.139416,0.015290,0.929017,0.873127,0.984907,0.978599,0.959449,0.997750,0.039341,0.006506,0.037621,0.004660,0.000100
925,5894.396,0.194568,0.912760,0.843315,0.982205,36,0.00000828,1,0.076071,0.136719,0.015422,0.929976,0.875180,0.984772,0.977982,0.958612,0.997352,0.038419,0.007048,0.036996,0.005125,0.000100
950,6191.733,0.193708,0.912404,0.842019,0.982788,36,0.00000748,1,0.076901,0.138579,0.015224,0.929339,0.873707,0.984971,0.978227,0.958705,0.997750,0.038638,0.006655,0.037168,0.004753,0.000100
975,6238.801,0.194625,0.913011,0.842397,0.983625,36,0.00000412,2,0.077640,0.140718,0.014562,0.928942,0.872267,0.985618,0.979443,0.960938,0.997948,0.039316,0.006643,0.037204,0.004691,0.000100
1000,6513.779,0.194756,0.913149,0.843707,0.982592,36,0.00000165,1,0.077692,0.140160,0.015224,0.928898,0.872827,0.984968,0.979756,0.961961,0.997551,0.039292,0.006761,0.037121,0.004771,0.000100
1025,6560.640,0.194781,0.911917,0.840542,0.983292,36,0.00000194,0,0.076930,0.139695,0.014165,0.929364,0.872733,0.985995,0.977591,0.957961,0.997220,0.038920,0.006506,0.037518,0.004695,0.000100
1050,6837.866,0.196491,0.911497,0.840144,0.982851,35,0.00000041,0,0.077719,0.140346,0.015091,0.928663,0.872227,0.985099,0.977869,0.958054,0.997683,0.039207,0.006811,0.037663,0.004825,0.000100
1075,6883.643,0.193446,0.913053,0.844684,0.981422,35,0.00000160,1,0.077187,0.138951,0.015422,0.929278,0.873796,0.984760,0.979306,0.962054,0.996558,0.039025,0.006581,0.036797,0.004881,0.000100
1100,7178.988,0.191512,0.914497,0.845708,0.983287,35,0.00000000,1,0.076857,0.139881,0.013834,0.929798,0.873283,0.986313,0.980448,0.964007,0.996889,0.039227,0.006214,0.036474,0.004643,0.000100
1125,7224.324,0.191404,0.914331,0.845174,0.983489,35,0.00000085,1,0.076591,0.138951,0.014231,0.929897,0.873860,0.985934,0.980048,0.962612,0.997485,0.038978,0.006396,0.036493,0.004621,0.000100
1150,7476.050,0.194508,0.913509,0.845846,0.981173,35,0.00000002,2,0.077856,0.139695,0.016018,0.928808,0.873431,0.984186,0.980448,0.964007,0.996889,0.039259,0.007070,0.036508,0.005164,0.000100
1175,7521.994,0.191552,0.914042,0.845959,0.982125,35,0.00000010,2,0.076371,0.138114,0.014628,0.930039,0.874546,0.985533,0.979645,0.962798,0.996492,0.038762,0.006484,0.036378,0.004849,0.000100
1200,7800.773,0.190279,0.914848,0.846606,0.983091,35,0.00000099,1,0.076253,0.138672,0.013834,0.930276,0.874241,0.986310,0.980349,0.964007,0.996690,0.038930,0.006256,0.036222,0.004611,0.000100
1225,7847.050,0.195080,0.913191,0.845859,0.980524,35,0.00000164,1,0.077969,0.139788,0.016150,0.928708,0.873368,0.984049,0.980230,0.964100,0.996360,0.039159,0.007216,0.036385,0.005454,0.000100
1250,8127.506,0.195362,0.913135,0.844698,0.981572,35,0.00000041,2,0.078367,0.140253,0.016481,0.928321,0.872893,0.983750,0.980460,0.963170,0.997750,0.039227,0.007342,0.036607,0.005229,0.000100
1275,8173.594,0.195115,0.913663,0.846920,0.980406,35,0.00000027,1,0.077696,0.138579,0.016812,0.928881,0.874346,0.983415,0.980587,0.964286,0.996889,0.038977,0.007506,0.036264,0.005532,0.000100
1300,8448.440,0.192341,0.913922,0.846367,0.981477,35,0.00000098,0,0.077075,0.139323,0.014827,0.929545,0.873757,0.985333,0.980157,0.964286,0.996029,0.038950,0.006636,0.036257,0.005064,0.000100
1325,8493.480,0.191657,0.914368,0.846160,0.982575,35,0.00000227,0,0.076916,0.139602,0.014231,0.929729,0.873536,0.985921,0.980422,0.964286,0.996558,0.039024,0.006469,0.036232,0.004906,0.000100
1350,8754.214,0.190389,0.914556,0.846141,0.982970,35,0.00000070,0,0.076039,0.137649,0.014429,0.930315,0.874894,0.985736,0.979883,0.962612,0.997154,0.038647,0.006340,0.036301,0.004668,0.000100
1375,8800.191,0.192267,0.914167,0.846587,0.981747,35,0.00000055,1,0.077247,0.139137,0.015356,0.929372,0.873915,0.984829,0.980601,0.964379,0.996823,0.039075,0.006696,0.036225,0.004978,0.000100
1400,9088.153,0.189615,0.915624,0.849052,0.982195,34,0.00000043,1,0.076457,0.138021,0.014893,0.930145,0.875011,0.985280,0.981531,0.966239,0.996823,0.038721,0.006700,0.035521,0.004973,0.000100
1425,9133.437,0.192666,0.914705,0.847340,0.982071,34,0.00000169,1,0.077552,0.139881,0.015224,0.929228,0.873497,0.984960,0.981444,0.965867,0.997021,0.039221,0.006966,0.036049,0.005079,0.000100
1450,9390.518,0.192974,0.914318,0.846812,0.981823,34,0.00000200,0,0.078381,0.140811,0.015952,0.928522,0.872784,0.984260,0.981769,0.966053,0.997485,0.039445,0.006985,0.036125,0.004985,0.000100
1475,9434.403,0.192261,0.914342,0.847069,0.981615,34,0.00000182,0,0.078097,0.140904,0.015290,0.928822,0.872753,0.984890,0.981525,0.966425,0.996624,0.039572,0.006604,0.036122,0.004876,0.000100
1500,9706.370,0.191081,0.915114,0.847709,0.982518,34,0.00000598,0,0.077753,0.140811,0.014694,0.929188,0.872901,0.985475,0.982016,0.967076,0.996955,0.039556,0.006393,0.036036,0.004681,0.000100
1525,9750.567,0.192360,0.914660,0.848284,0.981035,34,0.00000111,1,0.077007,0.138393,0.015621,0.929608,0.874653,0.984564,0.981020,0.965681,0.996360,0.038984,0.006959,0.035988,0.005161,0.000100
1550,10033.646,0.191503,0.914199,0.846920,0.981477,34,0.00000107,0,0.076703,0.138579,0.014827,0.929840,0.874346,0.985333,0.980157,0.964286,0.996029,0.038966,0.006366,0.036266,0.004902,0.000100
1575,10077.810,0.194117,0.913826,0.846480,0.981173,34,0.00000053,0,0.078089,0.140160,0.016018,0.928688,0.873191,0.984186,0.981006,0.965123,0.996889,0.039310,0.007092,0.036340,0.005164,0.000100
1600,10355.941,0.191413,0.914428,0.846789,0.982067,34,0.00000183,1,0.076616,0.138207,0.015025,0.929870,0.874589,0.985151,0.980322,0.963821,0.996823,0.038894,0.006622,0.036189,0.004858,0.000100
1625,10399.918,0.191964,0.913861,0.845991,0.981732,34,0.00000450,0,0.076723,0.138951,0.014496,0.929810,0.873967,0.985654,0.979752,0.963542,0.995962,0.039017,0.006335,0.036444,0.004867,0.000100
1650,10681.331,0.191612,0.914192,0.846254,0.982130,34,0.00000006,1,0.076085,0.137277,0.014893,0.930224,0.875169,0.985279,0.979591,0.962426,0.996757,0.038582,0.006547,0.036397,0.004909,0.000100
1675,10725.606,0.191793,0.914527,0.847568,0.981486,34,0.00000003,1,0.076642,0.137928,0.015356,0.929854,0.874884,0.984825,0.980515,0.964472,0.996558,0.038713,0.006832,0.036049,0.005109,0.000100
1700,11010.933,0.192342,0.914574,0.848356,0.980792,34,0.00000164,0,0.076819,0.137091,0.016548,0.929622,0.875570,0.983674,0.980840,0.964658,0.997021,0.038545,0.007317,0.035881,0.005302,0.000100
