step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
525,2475.002,0.185245,0.875063,0.794025,0.956100,26,0.00039844,4,0.059216,0.099395,0.019036,0.939307,0.897778,0.980836,0.923624,0.872947,0.974301,0.022300,0.003836,0.041468,0.007119
550,2697.127,0.186611,0.876564,0.791949,0.961179,26,0.00029224,4,0.058928,0.100367,0.017490,0.939576,0.896720,0.982431,0.924712,0.871435,0.977989,0.023119,0.003576,0.042417,0.006371
575,2731.626,0.189243,0.873753,0.791916,0.955589,26,0.00028818,3,0.060967,0.101232,0.020702,0.937605,0.895993,0.979216,0.923727,0.872083,0.975372,0.023257,0.003902,0.042409,0.007025
600,2953.475,0.194210,0.871861,0.789937,0.953785,26,0.00033354,4,0.064172,0.103717,0.024628,0.934553,0.893688,0.975419,0.924571,0.871867,0.977275,0.023797,0.004848,0.042926,0.007410
625,2987.903,0.192299,0.872011,0.791409,0.952613,26,0.00028966,4,0.062980,0.099071,0.026889,0.935498,0.897748,0.973248,0.924021,0.869814,0.978227,0.022539,0.005468,0.042160,0.007869
650,3208.770,0.190462,0.871008,0.791162,0.950854,26,0.00037892,4,0.060904,0.097774,0.024033,0.937364,0.898815,0.975912,0.921112,0.868518,0.973706,0.021924,0.004799,0.041981,0.008057
675,3243.149,0.184897,0.874184,0.796773,0.951596,26,0.00039334,3,0.058193,0.091400,0.024985,0.939957,0.904890,0.975024,0.922485,0.869598,0.975372,0.020940,0.004797,0.040987,0.007685
700,3457.908,0.188995,0.872755,0.792356,0.953154,25,0.00032895,2,0.061429,0.096802,0.026056,0.936913,0.899776,0.974049,0.923524,0.869058,0.977989,0.021694,0.005259,0.041694,0.007750
725,3490.980,0.188896,0.870090,0.791079,0.949101,25,0.00042376,2,0.060462,0.094749,0.026175,0.937606,0.901383,0.973828,0.919988,0.866033,0.973944,0.021069,0.005033,0.041696,0.008120
750,3702.841,0.186723,0.872392,0.795299,0.949484,25,0.00023828,3,0.058118,0.089347,0.026889,0.939837,0.906511,0.973162,0.920686,0.866357,0.975015,0.020562,0.005073,0.041237,0.008130
775,3735.609,0.186874,0.872855,0.797066,0.948644,25,0.00019187,2,0.058037,0.089780,0.026294,0.940013,0.906324,0.973703,0.921106,0.868626,0.973587,0.020756,0.005097,0.040976,0.008344
800,3947.580,0.185040,0.874497,0.798616,0.950379,25,0.00027180,2,0.057110,0.092805,0.021416,0.941149,0.903883,0.978415,0.921731,0.872731,0.970732,0.021287,0.004314,0.040656,0.008160
825,3980.387,0.185127,0.873131,0.797946,0.948316,25,0.00021298,2,0.059192,0.093993,0.024390,0.939151,0.902793,0.975508,0.922196,0.872947,0.971446,0.021002,0.004753,0.040408,0.008374
850,4191.471,0.185220,0.875037,0.800138,0.949936,25,0.00016253,2,0.058646,0.093021,0.024271,0.939763,0.903863,0.975662,0.923780,0.874568,0.972992,0.021353,0.004799,0.040390,0.008236
875,4223.970,0.184629,0.874378,0.799605,0.949151,25,0.00029150,1,0.058456,0.094425,0.022487,0.939981,0.902608,0.977354,0.922801,0.875108,0.970494,0.021523,0.004273,0.040466,0.008111
900,4434.461,0.185683,0.875497,0.797781,0.953212,25,0.00029765,4,0.061416,0.100583,0.022249,0.937447,0.897218,0.977677,0.926223,0.878025,0.974420,0.022630,0.004420,0.040650,0.007650
925,4466.977,0.187318,0.874903,0.796489,0.953318,25,0.00027853,2,0.061783,0.101556,0.022011,0.937083,0.896259,0.977908,0.925839,0.877377,0.974301,0.023128,0.004180,0.041254,0.007466
950,4678.967,0.186114,0.873720,0.803862,0.943578,25,0.00039869,3,0.059709,0.096694,0.022725,0.939077,0.901160,0.976993,0.923306,0.881590,0.965021,0.022078,0.004375,0.039552,0.009167
975,4711.715,0.186938,0.875012,0.804463,0.945560,25,0.00030930,3,0.061974,0.098963,0.024985,0.937099,0.899330,0.974868,0.926630,0.884075,0.969185,0.022708,0.004824,0.039566,0.008909
1000,4925.240,0.205720,0.853367,0.798360,0.908373,25,0.00009611,2,0.059035,0.093561,0.024509,0.938774,0.903208,0.974340,0.901846,0.873055,0.930637,0.020986,0.004702,0.040369,0.015338
