step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.403,1.591758,0.223209,0.192984,0.253433,20,0.00000000,0,0.178953,0.179559,0.178346,0.592563,0.559034,0.626091,0.263134,0.227636,0.298632,0.040695,0.035942,0.765997,0.696076,0.000000,0,0,0
25,27.561,1.160031,0.396626,0.380058,0.413193,20,0.00000000,0,0.099099,0.110631,0.087567,0.814625,0.792334,0.836916,0.435740,0.422105,0.449375,0.024765,0.017518,0.572692,0.547101,0.000000,0,0,0
50,199.304,0.916726,0.519121,0.526458,0.511785,23,0.00002534,0,0.098044,0.120895,0.075193,0.854872,0.829965,0.879779,0.570186,0.590104,0.550268,0.026959,0.014845,0.405134,0.446214,0.000000,3,0,0
75,230.287,0.778995,0.586204,0.601106,0.571301,23,0.00020314,2,0.089439,0.113440,0.065437,0.879001,0.855072,0.902930,0.638990,0.669296,0.608685,0.024919,0.012900,0.326390,0.387727,0.000000,3,0,0
100,429.959,0.680912,0.638005,0.618507,0.657503,26,0.00020000,5,0.089601,0.123163,0.056038,0.887363,0.849406,0.925321,0.694517,0.694685,0.694349,0.027137,0.010877,0.301603,0.302756,0.000000,6,0,0
125,465.082,0.591539,0.684881,0.642768,0.726993,26,0.00014749,4,0.088157,0.131698,0.044616,0.895608,0.846705,0.944510,0.743424,0.727420,0.759429,0.029011,0.008733,0.269461,0.236712,0.000000,6,0,0
150,690.805,0.499135,0.733726,0.674556,0.792895,29,0.00024673,3,0.090821,0.136668,0.044973,0.898618,0.848720,0.948515,0.797650,0.766746,0.828554,0.030236,0.008710,0.230093,0.168526,0.000000,8,1,0
175,729.678,0.410702,0.779754,0.709297,0.850211,29,0.00031796,4,0.084099,0.126080,0.042118,0.909145,0.863668,0.954621,0.842373,0.798725,0.886020,0.028008,0.008253,0.199256,0.111789,0.000000,8,1,0
200,972.723,0.383398,0.793654,0.725423,0.861885,31,0.00020567,5,0.090462,0.130834,0.050089,0.905004,0.862449,0.947559,0.862695,0.820333,0.905057,0.029005,0.009630,0.177493,0.093805,0.000000,11,1,1
225,1014.276,0.311564,0.828547,0.773975,0.883118,31,0.00079910,4,0.079951,0.117545,0.042356,0.918186,0.880361,0.956011,0.892738,0.864952,0.920523,0.025807,0.008072,0.132650,0.077392,0.000000,11,1,1
250,1282.096,0.235901,0.867217,0.829123,0.905311,34,0.00054812,3,0.074678,0.107714,0.041642,0.926370,0.895031,0.957709,0.930721,0.918431,0.943010,0.023629,0.007941,0.079746,0.055659,0.000000,14,1,1
275,1327.678,0.178327,0.897484,0.873452,0.921517,34,0.00065852,4,0.064321,0.090212,0.038430,0.937427,0.913463,0.961391,0.954589,0.952247,0.956930,0.019989,0.007454,0.045762,0.042095,0.000000,14,1,1
300,1620.315,0.156426,0.909189,0.891843,0.926535,37,0.00075950,3,0.059835,0.084810,0.034860,0.942162,0.919405,0.964919,0.963157,0.967481,0.958834,0.018476,0.007021,0.030867,0.040360,0.000000,17,1,1
325,1669.562,0.143528,0.916231,0.900010,0.932451,37,0.00044071,2,0.057198,0.080488,0.033908,0.944791,0.923558,0.966023,0.968260,0.972450,0.964069,0.017604,0.006827,0.026319,0.035089,0.000000,17,1,1
350,1977.843,0.127613,0.923833,0.908540,0.939125,36,0.00033317,1,0.052067,0.070225,0.033908,0.949449,0.932642,0.966256,0.971656,0.972342,0.970970,0.015162,0.006707,0.025600,0.028457,0.000000,17,1,2
375,2024.827,0.129862,0.922735,0.910989,0.934481,36,0.00037479,1,0.051285,0.065687,0.036883,0.949979,0.936627,0.963331,0.969888,0.970830,0.968947,0.014192,0.007266,0.027723,0.030442,0.000000,17,1,2
400,2315.370,0.126033,0.924331,0.916151,0.932511,35,0.00040616,1,0.053729,0.065579,0.041880,0.947864,0.937053,0.958676,0.973898,0.976232,0.971565,0.014322,0.008195,0.022590,0.027066,0.000000,17,1,3
