step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.484,1.512066,0.094492,0.093298,0.095686,5,0.00000000,0,0.038140,0.040737,0.035544,0.720221,0.704453,0.735988,0.098092,0.097098,0.099087,0.011185,0.015561,0.203796,0.286852,0.000100,0,0,0
25,7.258,1.353010,0.153966,0.154930,0.153003,5,0.00000000,0,0.012667,0.016927,0.008406,0.925659,0.902985,0.948332,0.155921,0.157552,0.154289,0.004684,0.003436,0.185429,0.261514,0.000100,0,0,0
50,56.736,1.195750,0.247694,0.252021,0.243366,8,0.00000000,0,0.008753,0.012277,0.005229,0.966580,0.954087,0.979073,0.249877,0.255115,0.244639,0.003379,0.002200,0.163042,0.232752,0.000100,3,0,0
75,67.914,1.026559,0.356029,0.368777,0.343282,8,0.00000000,0,0.010293,0.018136,0.002449,0.973428,0.953922,0.992934,0.359794,0.375465,0.344122,0.004940,0.001055,0.137839,0.201350,0.000100,3,0,0
100,142.429,0.835456,0.474999,0.495284,0.454714,11,0.00002899,1,0.008819,0.015718,0.001920,0.982753,0.969702,0.995804,0.479328,0.503069,0.455586,0.003915,0.000791,0.109204,0.166922,0.000100,6,0,0
125,157.623,0.667287,0.579997,0.581637,0.578356,11,0.00019420,1,0.010460,0.019066,0.001853,0.982824,0.968836,0.996812,0.586078,0.592727,0.579428,0.004997,0.000834,0.090495,0.128973,0.000100,6,0,0
150,237.158,0.550716,0.651671,0.636653,0.666689,11,0.00012148,1,0.012540,0.023624,0.001456,0.981421,0.965019,0.997824,0.659676,0.651693,0.667660,0.006104,0.000575,0.078493,0.101711,0.000100,9,0,3
175,252.786,0.476182,0.700276,0.694258,0.706294,11,0.00007136,2,0.012904,0.023624,0.002184,0.982376,0.967828,0.996924,0.709248,0.710658,0.707837,0.006115,0.000907,0.065634,0.089565,0.000100,9,0,3
200,350.669,0.430016,0.734217,0.734382,0.734052,13,0.00006429,1,0.018109,0.028739,0.007479,0.976671,0.963354,0.989988,0.747515,0.755487,0.739542,0.007576,0.002972,0.056964,0.081087,0.000100,11,0,3
225,369.064,0.381963,0.765636,0.766139,0.765134,13,0.00015445,2,0.018226,0.027251,0.009200,0.977379,0.966533,0.988225,0.779595,0.787016,0.772174,0.007279,0.003945,0.049829,0.071844,0.000100,11,0,3
