step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.417,3.453520,0.225077,0.194444,0.255709,20,0.00000000,0,0.182558,0.182368,0.182748,0.590498,0.557652,0.623345,0.266172,0.229905,0.302439,0.041238,0.036888,0.763789,0.692983,0.000000,0,0,0
25,27.384,2.329154,0.443763,0.411585,0.475941,20,0.00001047,0,0.150656,0.163894,0.137418,0.771315,0.745085,0.797546,0.510193,0.479041,0.541344,0.036669,0.027626,0.515970,0.454911,0.000000,0,0,0
50,199.006,1.589988,0.577102,0.556504,0.597700,23,0.00005487,0,0.187946,0.227528,0.148364,0.786206,0.750148,0.822263,0.684751,0.683124,0.686377,0.051168,0.029883,0.314426,0.311168,0.000000,3,0,0
75,230.000,1.081075,0.669331,0.621853,0.716809,23,0.00003120,1,0.203175,0.274525,0.131826,0.801480,0.742736,0.860225,0.801935,0.792567,0.811303,0.062084,0.026326,0.205764,0.186294,0.000000,3,0,0
100,429.129,0.694895,0.726311,0.661949,0.790674,26,0.00017619,3,0.245844,0.343561,0.148126,0.790532,0.721346,0.859718,0.898581,0.889369,0.907793,0.078149,0.029540,0.110008,0.091090,0.000000,6,0,0
125,464.060,0.508943,0.772679,0.692439,0.852919,26,0.00009189,2,0.221163,0.331677,0.110648,0.815435,0.735459,0.895412,0.934699,0.922105,0.947293,0.075141,0.021781,0.077628,0.051619,0.000000,6,0,0
150,674.526,0.412361,0.800296,0.716107,0.884485,27,0.00007058,2,0.201509,0.313310,0.089709,0.832479,0.750108,0.914850,0.952151,0.940471,0.963831,0.070726,0.017548,0.059552,0.035425,0.000000,9,0,2
175,710.683,0.326297,0.822045,0.747365,0.896726,27,0.00009264,3,0.187207,0.291487,0.082927,0.844688,0.768054,0.921323,0.968150,0.965212,0.971089,0.065647,0.016027,0.034691,0.028627,0.000000,9,0,2
200,930.738,0.273351,0.835361,0.760684,0.910038,28,0.00003519,3,0.181605,0.289326,0.073885,0.850956,0.772201,0.929711,0.979022,0.980769,0.977275,0.065079,0.014254,0.019547,0.022598,0.000000,10,0,2
225,967.707,0.250390,0.842340,0.767532,0.917148,28,0.00007282,3,0.176515,0.281763,0.071267,0.854865,0.777360,0.932370,0.983152,0.983794,0.982510,0.063330,0.013799,0.016679,0.017454,0.000000,10,0,2
250,1152.295,0.221010,0.854844,0.778905,0.930783,28,0.00007801,1,0.163815,0.267070,0.060559,0.864612,0.787025,0.942199,0.987039,0.986927,0.987151,0.060192,0.011644,0.013753,0.012613,0.000000,10,0,2
275,1188.442,0.206393,0.865454,0.787031,0.943876,28,0.00002598,1,0.150886,0.254538,0.047234,0.874718,0.795041,0.954394,0.987909,0.987360,0.988459,0.057804,0.009201,0.013271,0.011447,0.000000,10,0,2
300,1374.347,0.195035,0.870720,0.791418,0.950023,27,0.00007454,0,0.145762,0.248812,0.042713,0.878773,0.798882,0.958664,0.989466,0.988332,0.990601,0.056208,0.008318,0.012660,0.009472,0.000000,10,0,3
325,1408.734,0.192363,0.870465,0.793309,0.947621,27,0.00011984,2,0.146189,0.249784,0.042594,0.878717,0.798764,0.958670,0.989724,0.991465,0.987983,0.055997,0.008182,0.009540,0.011738,0.000000,10,0,3
350,1590.697,0.182021,0.875018,0.801222,0.948814,26,0.00009275,3,0.140620,0.237576,0.043664,0.882241,0.806715,0.957768,0.990908,0.991573,0.990244,0.053908,0.008332,0.009225,0.009405,0.000000,10,0,4
375,1624.739,0.182654,0.873947,0.797769,0.950125,26,0.00015330,2,0.142403,0.239952,0.044854,0.880776,0.804782,0.956771,0.990969,0.989196,0.992742,0.054162,0.008559,0.011062,0.007350,0.000000,10,0,4
400,1814.432,0.176770,0.878317,0.805116,0.951517,26,0.00007657,2,0.135996,0.229041,0.042951,0.885278,0.812040,0.958515,0.990953,0.989520,0.992385,0.051927,0.008010,0.011052,0.007552,0.000000,10,0,4
425,1848.188,0.172875,0.880728,0.806977,0.954478,26,0.00013876,2,0.133277,0.226340,0.040214,0.887467,0.813861,0.961073,0.991245,0.989628,0.992861,0.051344,0.007724,0.010694,0.007028,0.000000,10,0,4
450,2029.405,0.167670,0.882291,0.807343,0.957239,28,0.00015789,1,0.132411,0.226988,0.037835,0.888445,0.813576,0.963313,0.992028,0.990601,0.993456,0.050686,0.007253,0.009905,0.006626,0.000000,12,0,4
475,2066.051,0.166143,0.882491,0.810032,0.954951,28,0.00019344,3,0.133077,0.225583,0.040571,0.887809,0.814844,0.960773,0.993228,0.992761,0.993694,0.051517,0.008040,0.007783,0.006440,0.000000,12,0,4
500,2274.640,0.163513,0.882603,0.809990,0.955215,27,0.00016287,2,0.132791,0.224179,0.041404,0.887823,0.815605,0.960041,0.993169,0.991573,0.994765,0.050606,0.007884,0.008830,0.005302,0.000000,12,0,5
525,2309.738,0.160922,0.887672,0.813850,0.961494,27,0.00027595,2,0.125209,0.215320,0.035098,0.893579,0.821224,0.965935,0.992165,0.989088,0.995241,0.048539,0.006567,0.011259,0.005070,0.000000,12,0,5
550,2493.464,0.154599,0.889677,0.817396,0.961958,26,0.00056862,2,0.123756,0.212295,0.035217,0.894702,0.823561,0.965844,0.993380,0.990925,0.995836,0.048000,0.006696,0.009494,0.004344,0.000000,12,0,6
