step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.364,1.244460,0.223025,0.192892,0.253157,20,0.00031034,0
25,26.798,0.920942,0.366015,0.354845,0.377184,20,0.00276264,0
50,194.397,0.738003,0.486804,0.494643,0.478964,23,0.00575864,0
75,224.530,0.636176,0.553324,0.567230,0.539417,23,0.00730061,0
100,410.883,0.555699,0.615973,0.600157,0.631790,25,0.00855582,0
125,443.987,0.482594,0.672212,0.622680,0.721744,25,0.00983564,0
150,625.977,0.446488,0.702943,0.639782,0.766103,24,0.01003950,0
175,657.096,0.420464,0.721543,0.652416,0.790671,24,0.01086419,0
200,850.516,0.393866,0.738074,0.672358,0.803790,26,0.00943836,0
225,884.728,0.372095,0.754982,0.678620,0.831343,26,0.00981295,0
250,1069.386,0.347694,0.775011,0.693695,0.856327,24,0.01167442,0
275,1101.122,0.327454,0.786802,0.712970,0.860633,24,0.01201299,0
300,1281.282,0.310105,0.799751,0.730931,0.868571,24,0.01255477,0
325,1312.659,0.295828,0.809387,0.737467,0.881307,24,0.01257190,0
350,1488.683,0.289578,0.814278,0.743895,0.884660,21,0.01356580,0
375,1515.260,0.286169,0.816645,0.746486,0.886803,21,0.01387062,0
400,1687.690,0.274369,0.824619,0.759170,0.890068,21,0.01403991,0
425,1714.486,0.273289,0.825043,0.771437,0.878650,21,0.01367604,0
450,1886.479,0.279714,0.818169,0.771527,0.864811,21,0.01325958,0
475,1913.652,0.274737,0.819330,0.777448,0.861212,21,0.01340241,0
500,2081.238,0.259922,0.830084,0.780640,0.879528,20,0.01551747,0
525,2107.163,0.252749,0.837813,0.782133,0.893492,20,0.01562085,0
550,2270.718,0.246049,0.844352,0.777767,0.910938,20,0.01532305,0
575,2296.000,0.236951,0.849568,0.780690,0.918447,20,0.01490771,0
600,2458.654,0.220245,0.857558,0.790230,0.924885,23,0.01056430,0
625,2488.454,0.204895,0.867877,0.799900,0.935854,23,0.01068635,0
650,2674.015,0.204194,0.868144,0.801499,0.934790,22,0.01111760,0
675,2702.034,0.202014,0.866920,0.803274,0.930567,22,0.01104788,0
700,2882.053,0.200457,0.869497,0.808089,0.930904,22,0.01085579,0
725,2909.993,0.201137,0.869193,0.805358,0.933027,22,0.01052132,0
750,3089.642,0.199620,0.869961,0.807453,0.932469,22,0.01025425,0
775,3117.545,0.198551,0.869622,0.808604,0.930641,22,0.01005888,0
800,3296.814,0.203004,0.868278,0.806841,0.929715,22,0.00982193,0
825,3324.640,0.200103,0.868641,0.810524,0.926758,22,0.00951195,0
850,3505.303,0.198168,0.869978,0.813115,0.926841,22,0.00937542,0
875,3533.569,0.194599,0.872621,0.815742,0.929499,22,0.00924581,0
900,3715.938,0.196616,0.870613,0.815601,0.925625,22,0.00885383,0
925,3744.031,0.195524,0.870419,0.816899,0.923939,22,0.00877024,0
950,3925.480,0.193709,0.872332,0.818777,0.925887,22,0.00923780,0
975,3953.455,0.194236,0.871406,0.820016,0.922796,22,0.00915933,0
1000,4132.227,0.194313,0.871403,0.820210,0.922597,22,0.00912922,0
1025,4159.904,0.194656,0.871175,0.818503,0.923848,22,0.00924091,0
1050,4330.045,0.196753,0.869733,0.816988,0.922479,21,0.00960722,0
1075,4356.719,0.195239,0.870737,0.818722,0.922751,21,0.00953421,0
1100,4530.204,0.187909,0.874624,0.822355,0.926893,21,0.00906420,0
1125,4557.069,0.189010,0.873736,0.822000,0.925472,21,0.00894452,0
1150,4730.982,0.190064,0.872575,0.823595,0.921555,21,0.00888577,0
1175,4758.078,0.188829,0.873257,0.825708,0.920807,21,0.00885649,0
1200,4936.069,0.188054,0.874378,0.824889,0.923867,21,0.00878652,0
1225,4963.851,0.183950,0.877257,0.825030,0.929483,21,0.00871745,0
1250,5135.362,0.183088,0.878581,0.827883,0.929280,20,0.00964460,0
1275,5161.953,0.184589,0.877275,0.829686,0.924864,20,0.00955090,0
1300,5331.645,0.180404,0.879303,0.830651,0.927956,20,0.00926915,0
1325,5358.124,0.180501,0.879436,0.831795,0.927077,20,0.00889496,0
1350,5528.197,0.181210,0.878540,0.832470,0.924611,20,0.00875706,0
1375,5554.736,0.180368,0.878634,0.832893,0.924375,20,0.00886345,0
1400,5716.158,0.176793,0.880412,0.833011,0.927812,19,0.00911847,0
1425,5741.066,0.179368,0.879890,0.831673,0.928108,19,0.00921629,0
1450,5901.598,0.179134,0.880090,0.831490,0.928689,19,0.00893490,0
1475,5926.569,0.178935,0.879439,0.831402,0.927475,19,0.00871868,0
1500,6079.020,0.179497,0.878264,0.832299,0.924230,19,0.00862274,0
1525,6104.045,0.173463,0.881195,0.845673,0.916716,19,0.00860479,0
1550,6256.540,0.163423,0.887762,0.860609,0.914916,18,0.00980247,0
1575,6280.028,0.156897,0.891293,0.872638,0.909949,18,0.00935843,0
1600,6432.218,0.152434,0.894495,0.877958,0.911032,18,0.00895339,0
1625,6455.839,0.153653,0.894180,0.880342,0.908019,18,0.00849137,0
1650,6605.548,0.151216,0.895565,0.879872,0.911258,18,0.00834681,0
1675,6629.313,0.152152,0.894549,0.880531,0.908566,18,0.00804969,0
1700,6771.180,0.155225,0.892294,0.879910,0.904678,17,0.00854239,0
1725,6793.526,0.153389,0.893638,0.879597,0.907678,17,0.00840985,0
1750,6936.475,0.149285,0.895015,0.884071,0.905959,17,0.00781301,0
1775,6958.885,0.146271,0.897517,0.883997,0.911038,17,0.00767465,0
1800,7100.720,0.149566,0.894762,0.882953,0.906571,17,0.00696564,0
1825,7122.666,0.149453,0.894353,0.883074,0.905631,17,0.00695433,0
1850,7260.262,0.148600,0.894829,0.883287,0.906371,17,0.00669616,0
1875,7281.936,0.149455,0.893852,0.882128,0.905576,17,0.00668941,0
1900,7420.396,0.151126,0.892780,0.878863,0.906697,17,0.00652700,0
1925,7442.213,0.149157,0.894599,0.884576,0.904622,17,0.00613144,0
1950,7580.115,0.147832,0.894918,0.885640,0.904195,17,0.00607591,0
1975,7601.827,0.147878,0.894123,0.885112,0.903135,17,0.00608463,0
2000,7738.101,0.149951,0.893199,0.883454,0.902945,17,0.00562254,0
