step,loss
1,0.685977
10,0.564193
20,0.487352
30,0.453817
40,0.425013
50,0.397891
60,0.355793
70,0.328027
80,0.302058
90,0.281244
100,0.266347
110,0.242998
120,0.225209
130,0.209134
140,0.193771
150,0.175824
160,0.158074
170,0.153956
180,0.149287
190,0.143382
200,0.142154
210,0.142509
220,0.140568
230,0.137533
240,0.136951
250,0.136962
260,0.135771
270,0.135714
280,0.137291
290,0.136353
300,0.134742
310,0.137379
320,0.138707
330,0.137403
340,0.134805
350,0.132629
360,0.131426
370,0.130761
380,0.133190
390,0.134936
400,0.137619
410,0.133951
420,0.133125
430,0.132490
440,0.136749
450,0.139783
460,0.139708
470,0.140663
480,0.144055
490,0.147696
500,0.146089
510,0.148343
520,0.146873
530,0.145734
540,0.143829
550,0.140581
560,0.138727
570,0.135101
580,0.129555
590,0.126102
600,0.125106
610,0.126181
620,0.123212
630,0.123853
640,0.121789
650,0.121165
660,0.120250
670,0.120443
680,0.121583
690,0.120477
700,0.122560
710,0.121621
720,0.119730
730,0.116640
740,0.111753
750,0.108933
760,0.106264
770,0.100064
780,0.096486
790,0.093339
800,0.089268
810,0.090513
820,0.086101
830,0.083501
840,0.082197
850,0.080552
860,0.084257
870,0.085651
880,0.085279
890,0.083665
900,0.082237
910,0.083227
920,0.083867
930,0.082883
940,0.081860
950,0.083610
960,0.082172
970,0.081282
980,0.082645
990,0.083407
1000,0.082078
1010,0.081503
1020,0.082338
1030,0.082215
1040,0.083830
1050,0.082712
1060,0.082551
1070,0.082856
1080,0.082371
1090,0.083486
1100,0.083640
1110,0.083319
1120,0.082624
1130,0.082903
1140,0.082818
1150,0.083642
1160,0.083081
1170,0.084766
1180,0.082902
1190,0.082271
1200,0.082969
1210,0.084863
1220,0.084231
1230,0.084129
1240,0.083157
1250,0.083702
1260,0.083043
1270,0.083071
1280,0.083928
1290,0.083720
1300,0.083109
1310,0.083704
1320,0.083453
1330,0.083243
1340,0.083346
1350,0.085362
1360,0.084162
1370,0.085672
1380,0.084199
1390,0.084530
1400,0.084751
1410,0.084242
1420,0.086051
1430,0.085556
1440,0.085481
1450,0.086487
1460,0.084944
1470,0.085955
1480,0.087827
1490,0.084593
1500,0.085000
1510,0.085446
1520,0.084446
1530,0.084627
1540,0.085498
1550,0.087228
1560,0.086271
1570,0.086058
1580,0.084643
1590,0.085774
1600,0.086183
1610,0.084974
1620,0.085735
1630,0.084946
1640,0.085074
1650,0.084561
1660,0.084285
1670,0.085276
1680,0.085313
1690,0.084011
1700,0.085197
1710,0.083923
1720,0.085499
1730,0.085473
1740,0.084743
1750,0.083664
1760,0.084344
1770,0.084864
1780,0.084237
1790,0.084905
1800,0.083783
1810,0.084114
1820,0.084168
1830,0.084068
1840,0.085530
1850,0.085051
1860,0.085374
1870,0.085509
1880,0.084951
1890,0.085626
1900,0.086828
1910,0.085919
1920,0.086068
1930,0.085584
1940,0.084414
1950,0.083979
1960,0.085823
1970,0.085222
1980,0.085970
1990,0.084990
2000,0.085900
