step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.397,0.754147,0.319411,0.378545,0.260277,20,0.00000553,0
25,27.166,0.522992,0.484195,0.549820,0.418569,20,0.00025588,1
50,199.656,0.393152,0.611392,0.679337,0.543448,23,0.00014575,2
75,230.921,0.302850,0.700094,0.765013,0.635175,23,0.00034200,3
100,409.147,0.225264,0.782000,0.855113,0.708888,23,0.00058088,2
125,440.143,0.190413,0.819096,0.882056,0.756136,23,0.00067978,4
150,621.576,0.195012,0.815891,0.874109,0.757673,22,0.00012194,3
175,650.929,0.156140,0.847430,0.895291,0.799569,22,0.00068500,5
200,824.653,0.136483,0.865286,0.903332,0.827241,23,0.00073536,4
225,854.959,0.120419,0.882705,0.920151,0.845259,23,0.00065789,3
250,1028.203,0.125961,0.878974,0.913782,0.844165,22,0.00001280,3
275,1057.105,0.106957,0.895078,0.935616,0.854540,22,0.00038750,1
300,1232.144,0.101715,0.904166,0.948470,0.859861,20,0.00056944,3
325,1258.807,0.100711,0.906454,0.951829,0.861079,20,0.00063534,2
350,1431.756,0.102376,0.906685,0.946645,0.866725,20,0.00068523,3
375,1458.148,0.101863,0.905497,0.938513,0.872480,20,0.00086179,2
400,1631.378,0.091631,0.912874,0.950748,0.875000,23,0.00075185,1
425,1662.458,0.086750,0.918753,0.958238,0.879267,23,0.00070949,2
450,1840.432,0.083976,0.920255,0.957171,0.883338,20,0.00060778,2
475,1867.448,0.081511,0.922295,0.963921,0.880669,20,0.00068097,2
500,2042.134,0.080541,0.923042,0.964932,0.881152,20,0.00063653,2
525,2069.508,0.071093,0.931286,0.968895,0.893677,20,0.00079492,3
550,2239.613,0.070304,0.931499,0.968073,0.894924,20,0.00078111,2
575,2267.127,0.065152,0.935623,0.970798,0.900448,20,0.00092967,2
600,2431.938,0.077580,0.924144,0.955479,0.892809,19,0.00000149,2
625,2457.586,0.065003,0.935033,0.963507,0.906559,19,0.00048637,2
650,2620.813,0.072803,0.927949,0.959177,0.896721,19,0.00000353,2
675,2646.532,0.062149,0.938113,0.964262,0.911964,19,0.00074774,2
700,2809.121,0.068685,0.930710,0.960342,0.901078,19,0.00001193,2
725,2834.630,0.062140,0.938084,0.968931,0.907238,19,0.00045650,3
750,2995.230,0.066767,0.932195,0.962211,0.902179,19,0.00000647,3
775,3020.369,0.057251,0.939715,0.972977,0.906452,19,0.00027475,3
800,3180.406,0.059211,0.938708,0.967075,0.910342,19,0.00000581,2
825,3205.736,0.053922,0.941457,0.972135,0.910779,19,0.00002544,2
850,3370.810,0.057462,0.940783,0.969632,0.911934,19,0.00000501,2
875,3396.307,0.053796,0.944230,0.977023,0.911436,19,0.00004171,1
900,3551.479,0.058167,0.941190,0.976682,0.905697,18,0.00000554,1
925,3575.158,0.057698,0.940523,0.976349,0.904698,18,0.00002456,1
950,3728.602,0.056916,0.942886,0.977348,0.908423,18,0.00002376,1
975,3752.741,0.053527,0.945553,0.978702,0.912404,18,0.00003148,1
1000,3909.765,0.053900,0.944893,0.979184,0.910602,18,0.00019100,1
1025,3934.251,0.052176,0.947389,0.979514,0.915264,18,0.00016996,1
1050,4092.590,0.051394,0.946398,0.979323,0.913473,18,0.00012994,1
1075,4117.019,0.050848,0.948127,0.978018,0.918235,18,0.00002162,2
1100,4273.041,0.048574,0.950426,0.977125,0.923728,18,0.00001368,1
1125,4297.477,0.044703,0.953117,0.979174,0.927061,18,0.00003483,3
1150,4454.532,0.042340,0.954881,0.982301,0.927462,18,0.00005566,2
1175,4478.792,0.039615,0.958695,0.979843,0.937547,18,0.00008101,2
1200,4635.589,0.038507,0.958065,0.979670,0.936460,18,0.00002851,1
1225,4660.069,0.036879,0.961674,0.980327,0.943022,18,0.00004567,1
1250,4815.372,0.039984,0.958517,0.980003,0.937030,18,0.00001951,1
1275,4839.898,0.038588,0.960084,0.977057,0.943112,18,0.00002284,1
1300,4995.993,0.038417,0.960831,0.978986,0.942676,18,0.00002355,1
1325,5020.687,0.037770,0.961042,0.980170,0.941913,18,0.00001771,1
1350,5176.900,0.038381,0.959339,0.979330,0.939348,18,0.00001678,0
1375,5201.315,0.036962,0.961463,0.979510,0.943416,18,0.00001234,1
1400,5352.919,0.036135,0.962601,0.979827,0.945375,18,0.00000831,1
1425,5376.695,0.036826,0.960609,0.979830,0.941389,18,0.00000997,0
1450,5534.233,0.034471,0.963440,0.979694,0.947186,18,0.00001863,1
1475,5558.490,0.035181,0.965410,0.982960,0.947860,18,0.00004181,0
1500,5715.121,0.032493,0.966915,0.980137,0.953692,18,0.00003052,0
1525,5739.557,0.033228,0.966430,0.980320,0.952539,18,0.00002194,1
1550,5895.889,0.033523,0.965873,0.979149,0.952597,18,0.00003752,0
1575,5920.102,0.032331,0.964747,0.980487,0.949007,18,0.00003420,1
1600,6074.893,0.034248,0.964704,0.980323,0.949084,18,0.00006275,1
1625,6099.085,0.034974,0.964294,0.978858,0.949730,18,0.00009393,1
1650,6254.821,0.035762,0.963947,0.979656,0.948237,18,0.00004212,1
1675,6278.993,0.035388,0.964074,0.977174,0.950975,18,0.00007574,1
1700,6434.292,0.035638,0.961770,0.976810,0.946731,18,0.00002902,1
1725,6458.637,0.035363,0.961895,0.974180,0.949611,18,0.00004207,2
1750,6616.243,0.034381,0.964642,0.974971,0.954313,18,0.00001464,3
1775,6640.771,0.034845,0.964131,0.973675,0.954586,18,0.00001204,1
1800,6800.444,0.038403,0.961230,0.974141,0.948320,18,0.00001320,2
1825,6825.041,0.036201,0.963491,0.972806,0.954177,18,0.00001809,2
1850,6980.437,0.035265,0.964426,0.971991,0.956862,18,0.00002086,2
1875,7004.612,0.034104,0.965481,0.974316,0.956646,18,0.00004268,1
1900,7162.588,0.034659,0.964942,0.973996,0.955889,18,0.00002793,1
1925,7187.285,0.033380,0.968189,0.978975,0.957402,18,0.00003055,1
1950,7344.892,0.032489,0.968965,0.982021,0.955909,18,0.00007919,1
1975,7369.661,0.030170,0.970507,0.981633,0.959380,18,0.00001071,1
2000,7526.368,0.033645,0.966405,0.980500,0.952310,18,0.00001694,1
