step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.387,0.239234,0.185489,0.292978,0.806146,20
25,27.220,0.374257,0.352133,0.396381,0.601188,20
50,53.248,0.493988,0.477220,0.510756,0.475420,20
75,79.272,0.589147,0.559976,0.618319,0.389076,20
100,105.594,0.656069,0.604280,0.707859,0.326089,20
125,132.567,0.701620,0.624195,0.779044,0.290119,20
150,159.527,0.722697,0.632263,0.813131,0.271626,20
175,186.713,0.738798,0.628890,0.848707,0.255274,20
200,213.716,0.752500,0.632772,0.872227,0.243498,20
225,240.837,0.762075,0.640053,0.884097,0.234179,20
250,267.872,0.769154,0.643285,0.895023,0.224911,20
275,294.818,0.770274,0.646931,0.893617,0.222749,20
300,321.996,0.772702,0.645452,0.899953,0.219471,20
325,349.085,0.778009,0.647863,0.908155,0.213573,20
350,376.185,0.782192,0.651840,0.912544,0.210176,20
375,403.296,0.786753,0.653970,0.919536,0.206625,20
400,430.270,0.788139,0.656126,0.920152,0.202562,20
425,457.242,0.791312,0.661942,0.920682,0.199396,20
450,484.315,0.795683,0.664166,0.927199,0.195767,20
475,511.307,0.797030,0.667603,0.926457,0.195100,20
500,538.297,0.799939,0.670976,0.928902,0.192158,20
525,565.293,0.801636,0.671564,0.931708,0.191191,20
550,592.360,0.800854,0.668785,0.932922,0.192406,20
575,619.579,0.802631,0.669404,0.935858,0.191489,20
600,646.757,0.808586,0.678783,0.938389,0.187423,20
625,673.847,0.815931,0.695065,0.936797,0.180041,20
650,701.043,0.828276,0.721489,0.935063,0.169282,20
675,728.183,0.844888,0.754597,0.935179,0.156059,20
700,755.218,0.845401,0.753731,0.937070,0.156384,20
725,782.441,0.843181,0.753264,0.933097,0.158190,20
750,809.810,0.843183,0.755454,0.930912,0.156001,20
775,836.911,0.843698,0.754056,0.933341,0.156591,20
800,864.078,0.845069,0.755512,0.934626,0.155713,20
825,891.023,0.843096,0.751763,0.934430,0.158108,20
850,918.148,0.843405,0.752233,0.934577,0.157297,20
875,945.270,0.842960,0.750338,0.935583,0.156052,20
900,972.113,0.843482,0.749508,0.937456,0.158156,20
925,998.913,0.844349,0.752647,0.936052,0.156619,20
950,1025.748,0.844698,0.754282,0.935114,0.156277,20
