step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.534,1.190991,0.234935,0.209060,0.260810,20,0.00000000,0
25,25.875,0.922122,0.388647,0.327672,0.449621,20,0.00000962,1
50,50.579,0.767114,0.496781,0.421737,0.571825,20,0.00001197,1
75,75.468,0.672837,0.555511,0.474752,0.636269,20,0.00002310,0
100,100.363,0.599586,0.612186,0.492903,0.731469,20,0.00007794,3
125,125.355,0.529923,0.652852,0.530733,0.774971,20,0.00051328,5
150,150.316,0.477056,0.688079,0.581577,0.794581,20,0.00023964,4
175,175.359,0.433188,0.716625,0.612876,0.820375,20,0.00018513,4
200,199.949,0.397552,0.741378,0.645958,0.836797,20,0.00021695,3
225,224.636,0.379794,0.753196,0.658567,0.847826,20,0.00021903,3
250,249.562,0.340493,0.786385,0.703195,0.869574,20,0.00026986,3
275,274.389,0.257037,0.845071,0.805471,0.884671,20,0.00063585,3
300,299.364,0.230768,0.863777,0.837691,0.889863,20,0.00034543,3
325,324.363,0.215639,0.872972,0.853620,0.892324,20,0.00022691,3
350,349.272,0.214413,0.874534,0.856324,0.892744,20,0.00021982,3
375,373.941,0.211624,0.876111,0.861718,0.890505,20,0.00025941,3
400,398.697,0.207533,0.879000,0.863405,0.894596,20,0.00038907,2
425,423.568,0.202322,0.880599,0.868355,0.892842,20,0.00036750,3
450,447.731,0.207815,0.877489,0.861005,0.893974,20,0.00043414,3
475,472.137,0.209351,0.879235,0.860260,0.898209,20,0.00033162,2
500,496.823,0.202592,0.883610,0.866293,0.900927,20,0.00036135,2
525,520.978,0.197186,0.886040,0.868898,0.903182,20,0.00052413,2
550,544.961,0.196618,0.887231,0.870135,0.904328,20,0.00036097,2
575,568.998,0.191140,0.890209,0.871261,0.909157,20,0.00007668,1
600,593.339,0.187347,0.891929,0.875871,0.907988,20,0.00006264,1
625,617.784,0.181067,0.895195,0.878170,0.912220,20,0.00006665,1
650,642.254,0.179284,0.897071,0.879669,0.914473,20,0.00008256,1
675,666.914,0.175766,0.898702,0.881579,0.915825,20,0.00006054,1
700,691.398,0.172243,0.900101,0.883762,0.916441,20,0.00005546,2
725,715.971,0.173247,0.899856,0.883844,0.915868,20,0.00003129,2
750,739.701,0.174973,0.898723,0.884348,0.913098,20,0.00003955,1
775,763.265,0.170407,0.899978,0.886205,0.913750,20,0.00003271,1
800,787.248,0.166126,0.902628,0.891051,0.914205,20,0.00004469,1
825,811.154,0.161958,0.904576,0.893198,0.915954,20,0.00004063,1
850,835.556,0.160499,0.904987,0.894010,0.915964,20,0.00003990,1
875,859.837,0.158265,0.906763,0.894431,0.919094,20,0.00003473,0
900,884.978,0.158160,0.906636,0.894081,0.919190,20,0.00001386,1
925,909.353,0.158182,0.906752,0.892597,0.920907,20,0.00003117,1
950,934.191,0.156762,0.907203,0.892830,0.921575,20,0.00001855,1
