step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.565,0.875083,0.239496,0.243164,0.235827,20,0.00192933,0
25,27.602,0.556861,0.453084,0.430299,0.475868,20,0.00022195,2
50,53.317,0.427855,0.570468,0.525985,0.614950,20,0.00085224,8
75,79.186,0.357870,0.639879,0.605552,0.674207,20,0.00047665,5
100,104.837,0.273788,0.728430,0.740331,0.716530,20,0.00062967,5
125,130.557,0.230864,0.777517,0.802887,0.752147,20,0.00038792,5
150,156.348,0.210458,0.800974,0.827699,0.774249,20,0.00056948,5
175,181.687,0.197070,0.812745,0.828275,0.797215,20,0.00047156,5
200,206.778,0.195793,0.815450,0.817568,0.813333,20,0.00020498,6
225,231.350,0.189909,0.823741,0.833591,0.813890,20,0.00016020,5
250,256.221,0.184023,0.831073,0.848278,0.813868,20,0.00015387,4
275,281.475,0.171696,0.842521,0.864415,0.820627,20,0.00019087,3
300,306.068,0.161945,0.850696,0.872254,0.829139,20,0.00017788,0
325,331.379,0.152909,0.859404,0.888715,0.830094,20,0.00017286,1
350,356.428,0.134142,0.874015,0.918099,0.829931,20,0.00018073,1
375,381.882,0.129561,0.877644,0.921666,0.833622,20,0.00018187,2
400,407.233,0.130082,0.877942,0.920327,0.835557,20,0.00014360,2
425,432.097,0.125708,0.882375,0.925132,0.839617,20,0.00015958,0
450,457.335,0.125128,0.882766,0.925404,0.840128,20,0.00014911,0
475,482.106,0.127411,0.881259,0.926798,0.835719,20,0.00013310,0
500,506.830,0.127824,0.879950,0.922795,0.837105,20,0.00015057,0
525,531.906,0.121922,0.885112,0.927305,0.842920,20,0.00017415,1
550,556.859,0.118747,0.887167,0.928743,0.845590,20,0.00018261,1
575,581.948,0.121188,0.887156,0.932008,0.842305,20,0.00018298,0
600,606.359,0.122785,0.885683,0.930847,0.840518,20,0.00018978,1
625,630.719,0.121939,0.886539,0.931156,0.841921,20,0.00016226,0
650,655.161,0.120030,0.887589,0.930458,0.844720,20,0.00013935,0
675,680.314,0.121930,0.887253,0.923162,0.851343,20,0.00018830,1
700,705.056,0.124485,0.884542,0.915687,0.853398,20,0.00018220,0
725,730.320,0.121719,0.886480,0.921194,0.851765,20,0.00018038,1
750,755.384,0.120238,0.887542,0.920783,0.854301,20,0.00018377,1
775,780.370,0.120946,0.887074,0.914582,0.859566,20,0.00017515,1
800,805.011,0.117850,0.889082,0.917692,0.860472,20,0.00016734,0
825,829.510,0.116653,0.888963,0.917467,0.860458,20,0.00014338,0
850,854.146,0.115341,0.891318,0.918087,0.864549,20,0.00016072,0
875,878.555,0.112072,0.893369,0.919154,0.867584,20,0.00020736,0
900,903.190,0.113307,0.891725,0.919324,0.864125,20,0.00016726,0
925,927.783,0.113678,0.892280,0.919230,0.865331,20,0.00018898,0
950,952.614,0.113066,0.894221,0.920417,0.868025,20,0.00020245,0
975,977.266,0.115306,0.891478,0.918766,0.864190,20,0.00022003,0
1000,1002.054,0.114563,0.892929,0.922142,0.863717,20,0.00020043,0
1025,1026.379,0.115055,0.891261,0.919937,0.862584,20,0.00019560,0
1050,1050.915,0.114105,0.892708,0.919337,0.866079,20,0.00022899,0
1075,1075.505,0.115120,0.892132,0.915723,0.868541,20,0.00022301,0
1100,1100.166,0.112574,0.894434,0.918451,0.870417,20,0.00021880,0
1125,1125.014,0.114019,0.893406,0.916287,0.870526,20,0.00021906,0
1150,1149.532,0.111503,0.895272,0.919281,0.871262,20,0.00020744,0
1175,1173.898,0.114491,0.893024,0.915646,0.870403,20,0.00021358,2
1200,1198.494,0.115317,0.890651,0.913050,0.868251,20,0.00021938,1
1225,1223.088,0.117933,0.889273,0.912123,0.866423,20,0.00020781,0
1250,1247.808,0.118704,0.888024,0.907218,0.868831,20,0.00019925,1
1275,1272.646,0.111616,0.894612,0.916956,0.872268,20,0.00029891,0
1300,1297.215,0.112832,0.894610,0.919981,0.869240,20,0.00021398,1
1325,1321.609,0.109843,0.896355,0.921164,0.871546,20,0.00025278,0
1350,1345.716,0.109098,0.897383,0.922532,0.872234,20,0.00021449,0
1375,1369.693,0.108948,0.898826,0.927284,0.870368,20,0.00024073,1
1400,1393.573,0.107501,0.900267,0.931779,0.868756,20,0.00019651,1
1425,1417.255,0.109182,0.898098,0.922774,0.873421,20,0.00023931,1
1450,1440.530,0.106901,0.899819,0.926659,0.872979,20,0.00019434,0
1475,1463.638,0.106198,0.900234,0.930870,0.869597,20,0.00019305,0
1500,1487.555,0.104314,0.903057,0.931500,0.874615,20,0.00028128,1
1525,1511.596,0.106215,0.900773,0.927994,0.873551,20,0.00022453,1
1550,1535.695,0.102466,0.902837,0.936760,0.868915,20,0.00018036,1
1575,1559.604,0.089330,0.914346,0.942788,0.885903,20,0.00025033,1
1600,1583.522,0.079300,0.922476,0.956195,0.888758,20,0.00021252,2
1625,1607.469,0.077107,0.923921,0.954109,0.893733,20,0.00035139,2
1650,1631.272,0.073780,0.926248,0.954775,0.897721,20,0.00034205,2
1675,1654.619,0.075813,0.926833,0.959247,0.894418,20,0.00034869,4
1700,1678.501,0.077899,0.924617,0.953023,0.896211,20,0.00038551,2
1725,1702.802,0.075443,0.927340,0.958763,0.895916,20,0.00031122,3
1750,1726.347,0.074726,0.927522,0.958559,0.896486,20,0.00035701,3
1775,1750.089,0.075371,0.925683,0.953069,0.898298,20,0.00037238,3
1800,1773.657,0.078281,0.924916,0.951208,0.898624,20,0.00031763,2
1825,1797.375,0.071309,0.929368,0.953791,0.904946,20,0.00039697,2
1850,1821.421,0.072751,0.929845,0.947317,0.912373,20,0.00038610,5
1875,1845.654,0.076291,0.925596,0.945636,0.905556,20,0.00037982,4
1900,1869.360,0.077508,0.923276,0.946714,0.899837,20,0.00039671,5
1925,1893.152,0.077890,0.923492,0.944883,0.902101,20,0.00049480,4
1950,1916.940,0.085151,0.919253,0.938831,0.899674,20,0.00080262,4
1975,1941.078,0.081211,0.921754,0.940543,0.902964,20,0.00053602,3
2000,1964.927,0.083323,0.920723,0.939156,0.902291,20,0.00040940,4
