step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.394,0.156915,0.189714,0.124116,1.256750,20
25,27.279,0.261736,0.290421,0.233051,0.991441,20
50,52.972,0.398576,0.402622,0.394530,0.798717,20
75,78.168,0.535283,0.486561,0.584005,0.614663,20
100,103.687,0.637686,0.558008,0.717364,0.494066,20
125,129.642,0.676790,0.595710,0.757871,0.435760,20
150,155.563,0.702552,0.631674,0.773430,0.403323,20
175,181.653,0.738015,0.673795,0.802235,0.359085,20
200,207.636,0.768385,0.706985,0.829785,0.322547,20
225,233.761,0.800244,0.757967,0.842521,0.283471,20
250,259.583,0.813770,0.784184,0.843356,0.265568,20
275,285.972,0.827831,0.806772,0.848890,0.247762,20
300,312.171,0.838682,0.821243,0.856122,0.234630,20
325,337.872,0.840818,0.819050,0.862586,0.230445,20
350,363.646,0.844562,0.823942,0.865183,0.227441,20
375,389.481,0.848982,0.818991,0.878974,0.219454,20
400,415.493,0.851989,0.821469,0.882509,0.215007,20
425,441.631,0.851406,0.811402,0.891410,0.220992,20
450,467.758,0.849475,0.820781,0.878168,0.217347,20
475,493.824,0.850723,0.823751,0.877696,0.216643,20
500,519.667,0.850935,0.824237,0.877633,0.215705,20
525,545.861,0.853144,0.823469,0.882820,0.214646,20
550,571.091,0.856238,0.824566,0.887909,0.210905,20
575,596.302,0.859562,0.827990,0.891133,0.208275,20
600,621.489,0.859265,0.829711,0.888818,0.207074,20
625,646.701,0.858212,0.826853,0.889571,0.209592,20
650,671.995,0.858277,0.827583,0.888971,0.209931,20
675,697.340,0.860072,0.831819,0.888325,0.206754,20
700,722.667,0.862063,0.834755,0.889372,0.203822,20
725,747.695,0.864417,0.836645,0.892190,0.200670,20
750,772.932,0.862593,0.836943,0.888243,0.203693,20
775,798.111,0.866383,0.838544,0.894223,0.198649,20
800,823.153,0.866969,0.838949,0.894989,0.195887,20
825,848.169,0.868395,0.841610,0.895179,0.193088,20
850,873.410,0.865130,0.847720,0.882541,0.195527,20
875,898.622,0.866013,0.847443,0.884583,0.197715,20
900,923.599,0.865719,0.847059,0.884379,0.200366,20
925,948.420,0.864949,0.848547,0.881351,0.201864,20
950,973.104,0.867957,0.851796,0.884118,0.196763,20
975,997.691,0.869233,0.852436,0.886029,0.196773,20
1000,1022.096,0.868572,0.854579,0.882564,0.198779,20
1025,1046.470,0.869283,0.856929,0.881637,0.195834,20
1050,1071.128,0.869564,0.855755,0.883374,0.195777,20
1075,1095.842,0.873968,0.860864,0.887073,0.188128,20
1100,1120.715,0.873251,0.861530,0.884973,0.191466,20
1125,1145.616,0.872950,0.862411,0.883488,0.191994,20
1150,1170.265,0.871999,0.859651,0.884348,0.191489,20
1175,1194.836,0.870172,0.856848,0.883495,0.193871,20
1200,1219.396,0.872361,0.858540,0.886181,0.191106,20
1225,1243.878,0.872456,0.858741,0.886172,0.190334,20
1250,1268.694,0.874431,0.860288,0.888573,0.188170,20
1275,1293.501,0.873262,0.855557,0.890967,0.189007,20
1300,1318.218,0.873981,0.856041,0.891920,0.187470,20
1325,1342.903,0.873009,0.857223,0.888795,0.188658,20
1350,1367.876,0.874021,0.859494,0.888548,0.187244,20
1375,1392.587,0.875943,0.860509,0.891378,0.185421,20
1400,1417.593,0.877476,0.863504,0.891449,0.183105,20
1425,1442.500,0.876115,0.863530,0.888701,0.185103,20
1450,1467.655,0.876235,0.861275,0.891194,0.186898,20
1475,1493.032,0.875747,0.861179,0.890316,0.187541,20
1500,1518.133,0.875347,0.859429,0.891265,0.188249,20
1525,1542.908,0.874623,0.857263,0.891983,0.188839,20
