step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.508,0.863727,0.121507,0.163738,0.079275,5,0.00756693,0,0.229408,0.331384,0.127433,0.404522,0.396807,0.412237,0.153688,0.217999,0.089377,0.021656,0.028864,0.068362,0.192521,0.000000,0,0,0
25,7.283,0.756420,0.128481,0.166759,0.090202,5,0.00001223,0,0.118006,0.172840,0.063173,0.566868,0.530864,0.602871,0.145741,0.195582,0.095901,0.011227,0.014162,0.059941,0.179501,0.000000,0,0,0
50,52.084,0.704221,0.147516,0.185327,0.109705,8,0.00040000,1,0.071175,0.102664,0.039687,0.703738,0.665608,0.741867,0.159206,0.204353,0.114059,0.006719,0.008891,0.055126,0.171716,0.000000,1,2,0
75,62.680,0.652959,0.201114,0.255657,0.146570,8,0.00000000,0,0.047879,0.062378,0.033380,0.816321,0.813230,0.819412,0.211534,0.271605,0.151462,0.004008,0.007403,0.048436,0.163511,0.000000,1,2,0
100,115.416,0.596020,0.288052,0.358177,0.217927,9,0.00000000,0,0.047840,0.054906,0.040774,0.860373,0.873123,0.847623,0.302328,0.377843,0.226813,0.003526,0.009239,0.041349,0.150941,0.000000,4,2,2
125,126.705,0.529582,0.385595,0.468817,0.302374,9,0.00000000,0,0.056077,0.067901,0.044254,0.878824,0.880571,0.877076,0.408202,0.500650,0.315755,0.004329,0.010089,0.034349,0.134969,0.000000,4,2,2
150,197.044,0.471052,0.458004,0.523008,0.393001,11,0.00043968,0,0.065240,0.080247,0.050234,0.883564,0.875629,0.891498,0.488860,0.564977,0.412743,0.004968,0.011344,0.030873,0.117886,0.000000,7,2,3
175,211.701,0.436492,0.499110,0.546991,0.451230,11,0.00008033,0,0.074071,0.095841,0.052300,0.881467,0.862150,0.900784,0.537122,0.599415,0.474829,0.006142,0.011861,0.029875,0.106602,0.000000,7,2,3
200,302.126,0.415932,0.523314,0.570442,0.476186,13,0.00000398,1,0.068119,0.081546,0.054692,0.892526,0.883256,0.901796,0.559594,0.616959,0.502229,0.005162,0.012428,0.027835,0.102012,0.000000,10,2,4
225,319.393,0.395940,0.554549,0.593657,0.515440,13,0.00007856,0,0.079778,0.096166,0.063390,0.883793,0.871248,0.896337,0.599430,0.650747,0.548114,0.006099,0.014482,0.026602,0.095069,0.000000,10,2,4
250,430.992,0.383231,0.566625,0.598929,0.534321,16,0.00005364,1,0.078210,0.091943,0.064478,0.887461,0.876742,0.898180,0.611384,0.653996,0.568772,0.005873,0.014558,0.026228,0.091288,0.000000,13,2,4
275,452.088,0.363684,0.590865,0.623219,0.558511,16,0.00006857,0,0.078586,0.094217,0.062955,0.891367,0.878610,0.904123,0.637804,0.681936,0.593672,0.006040,0.014264,0.024723,0.086337,0.000000,13,2,4
300,589.793,0.352784,0.610117,0.650728,0.569505,19,0.00002008,1,0.080000,0.093892,0.066109,0.892638,0.883468,0.901809,0.659490,0.711826,0.607155,0.005984,0.014939,0.022793,0.084335,0.000000,16,2,4
325,615.002,0.341385,0.626846,0.677765,0.575928,19,0.00005280,1,0.078099,0.092917,0.063282,0.897441,0.888542,0.906341,0.676557,0.740741,0.612374,0.005849,0.014269,0.020821,0.082902,0.000000,16,2,4
350,770.817,0.331253,0.640750,0.693829,0.587671,21,0.00012509,2,0.074909,0.084470,0.065347,0.902278,0.899068,0.905488,0.689255,0.752437,0.626074,0.005462,0.014600,0.019705,0.080653,0.000000,19,2,5
