step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.515,0.863727,0.121507,0.163738,0.079275,5,0.00756693,0,0.229408,0.331384,0.127433,0.404522,0.396807,0.412237,0.153688,0.217999,0.089377,0.021656,0.028864,0.068362,0.192521,0.000100,0,0,0
25,7.125,0.756420,0.128481,0.166759,0.090202,5,0.00001223,0,0.118006,0.172840,0.063173,0.566868,0.530864,0.602871,0.145741,0.195582,0.095901,0.011227,0.014162,0.059941,0.179501,0.000100,0,0,0
50,49.958,0.704164,0.147568,0.185327,0.109810,8,0.00040000,1,0.071175,0.102664,0.039687,0.703829,0.665608,0.742049,0.159261,0.204353,0.114168,0.006719,0.008891,0.055125,0.171698,0.000100,1,2,0
75,60.004,0.651831,0.203164,0.259021,0.147306,8,0.00000000,0,0.047879,0.062378,0.033380,0.817680,0.815207,0.820152,0.213701,0.275179,0.152224,0.004006,0.007403,0.048192,0.163380,0.000100,1,2,0
100,109.067,0.593967,0.290784,0.362319,0.219250,9,0.00000000,0,0.047027,0.053606,0.040448,0.863129,0.876866,0.849393,0.304930,0.381741,0.228118,0.003482,0.009168,0.041070,0.150594,0.000100,4,2,2
125,119.785,0.532752,0.378849,0.459616,0.298083,9,0.00000000,0,0.054777,0.065952,0.043601,0.879213,0.881356,0.877069,0.400504,0.489929,0.311080,0.004182,0.009913,0.034908,0.135628,0.000100,4,2,2
150,187.521,0.475316,0.457917,0.535241,0.380592,11,0.00003791,1,0.064265,0.078622,0.049908,0.884554,0.880139,0.888970,0.488455,0.577323,0.399587,0.004829,0.011323,0.030019,0.120334,0.000100,7,2,3
175,201.406,0.439870,0.513281,0.583879,0.442683,11,0.00001501,1,0.077775,0.092268,0.063282,0.877550,0.873609,0.881491,0.554224,0.637752,0.470697,0.005800,0.014286,0.027156,0.109421,0.000100,7,2,3
200,280.421,0.411000,0.549345,0.611524,0.487166,12,0.00007258,0,0.080707,0.093892,0.067522,0.881001,0.876917,0.885085,0.594501,0.668941,0.520061,0.005957,0.015356,0.025332,0.100995,0.000100,10,2,5
225,295.505,0.392945,0.565953,0.616544,0.515362,12,0.00003183,0,0.082489,0.099740,0.065239,0.882775,0.871763,0.893787,0.613511,0.678038,0.548983,0.006356,0.014778,0.025168,0.095239,0.000100,10,2,5
250,397.022,0.378759,0.585012,0.634939,0.535085,15,0.00000407,1,0.083361,0.099090,0.067631,0.884904,0.875662,0.894146,0.634564,0.697856,0.571273,0.006404,0.015292,0.023958,0.091447,0.000100,13,2,5
275,416.188,0.363592,0.604109,0.655102,0.553115,15,0.00001102,0,0.089419,0.114360,0.064478,0.882931,0.864563,0.901298,0.659399,0.730019,0.588779,0.007241,0.014567,0.022713,0.087578,0.000100,13,2,5
300,530.662,0.346884,0.625397,0.683869,0.566926,17,0.00009523,0,0.082105,0.101689,0.062520,0.893524,0.881079,0.905969,0.677891,0.753411,0.602370,0.006545,0.014180,0.020539,0.084704,0.000100,16,2,6
325,551.796,0.336835,0.635912,0.696244,0.575580,17,0.00001962,1,0.078632,0.098441,0.058824,0.898968,0.885962,0.911975,0.687110,0.764782,0.609438,0.006358,0.013311,0.019709,0.082730,0.000100,16,2,6
350,692.847,0.325687,0.646712,0.705830,0.587594,20,0.00000719,0,0.077383,0.097791,0.056975,0.901955,0.887937,0.915972,0.697963,0.774854,0.621072,0.006184,0.012845,0.018988,0.080058,0.000100,19,2,6
375,717.862,0.314375,0.662000,0.725983,0.598017,20,0.00000129,1,0.075912,0.099090,0.052735,0.906121,0.889533,0.922709,0.713737,0.797921,0.629553,0.006343,0.012033,0.017687,0.077917,0.000100,19,2,6
400,882.664,0.304645,0.678643,0.744500,0.612787,23,0.00004112,0,0.081821,0.107537,0.056105,0.902426,0.884629,0.920223,0.735864,0.824561,0.647168,0.007008,0.012588,0.016722,0.075018,0.000100,22,2,6
425,911.977,0.292156,0.690385,0.745763,0.635007,23,0.00004042,0,0.084205,0.111761,0.056649,0.901681,0.881215,0.922146,0.750045,0.829110,0.670980,0.007185,0.012845,0.016559,0.070801,0.000100,22,2,6
450,1096.860,0.286542,0.695692,0.745497,0.645887,22,0.00006467,2,0.088487,0.118259,0.058715,0.898347,0.875768,0.920925,0.758734,0.833658,0.683810,0.007515,0.013191,0.016544,0.068602,0.000100,22,2,7
475,1124.416,0.281220,0.702167,0.749781,0.654553,22,0.00009871,0,0.085293,0.111436,0.059150,0.901718,0.882050,0.921387,0.763301,0.833333,0.693270,0.007238,0.013385,0.016354,0.067051,0.000100,22,2,7
500,1299.112,0.273987,0.707820,0.747093,0.668548,21,0.00010771,0,0.088597,0.117609,0.059585,0.899474,0.876535,0.922413,0.771670,0.834958,0.708383,0.007531,0.013465,0.016503,0.064302,0.000100,22,2,8
525,1325.443,0.268866,0.713492,0.752487,0.674497,21,0.00005982,0,0.085186,0.110461,0.059911,0.902960,0.883242,0.922678,0.775257,0.835608,0.714907,0.007214,0.013504,0.016152,0.063097,0.000100,22,2,8
550,1492.369,0.265386,0.717593,0.754447,0.680738,24,0.00004428,0,0.087625,0.114035,0.061216,0.901206,0.880531,0.921882,0.781445,0.840481,0.722409,0.007346,0.013764,0.016002,0.061895,0.000100,25,2,8
575,1521.917,0.260622,0.723231,0.757593,0.688868,24,0.00010213,0,0.087574,0.112411,0.062738,0.901690,0.882313,0.921067,0.787421,0.842755,0.732087,0.007410,0.014103,0.015876,0.060217,0.000100,25,2,8
600,1709.185,0.254975,0.728600,0.757833,0.699366,23,0.00013295,0,0.086765,0.109487,0.064043,0.902773,0.884786,0.920759,0.792481,0.840806,0.744156,0.007186,0.014395,0.015790,0.058380,0.000100,25,2,9
625,1738.304,0.250179,0.729662,0.748615,0.710709,23,0.00011046,0,0.089039,0.114035,0.064043,0.900818,0.879712,0.921925,0.795104,0.833983,0.756225,0.007376,0.014359,0.016429,0.056071,0.000100,25,2,9
