step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.431,0.883136,0.184212,0.187488,0.180936,20,0.00009523,0,0.477185,0.106808,0.847561,0.471523,0.660194,0.282853,0.270902,0.207513,0.334290,0.025029,0.049990,0.172524,0.084323,0.000000,0,0,0
25,26.664,0.652818,0.305707,0.270881,0.340532,20,0.00003389,2,0.240124,0.051984,0.428264,0.688743,0.845721,0.531765,0.385666,0.284963,0.486370,0.011983,0.024973,0.147048,0.052072,0.000000,0,0,0
50,189.764,0.545297,0.411081,0.388537,0.433626,23,0.00026124,2,0.217660,0.046512,0.388809,0.752513,0.897353,0.607673,0.504416,0.406608,0.602224,0.010631,0.022191,0.122421,0.042872,0.000000,2,1,0
75,218.592,0.475387,0.470359,0.487815,0.452904,23,0.00026374,4,0.207904,0.044933,0.370875,0.772515,0.918991,0.626040,0.565304,0.509734,0.620875,0.010072,0.021015,0.102148,0.040709,0.000000,2,1,0
100,388.941,0.412502,0.529096,0.572426,0.485767,24,0.00023570,3,0.200568,0.040303,0.360832,0.791752,0.936610,0.646894,0.628272,0.595496,0.661047,0.009007,0.020600,0.084629,0.038013,0.000000,5,1,2
125,418.725,0.364934,0.566387,0.623792,0.508982,24,0.00020524,2,0.175943,0.034094,0.317791,0.814159,0.949799,0.678520,0.657896,0.645059,0.670732,0.007621,0.017854,0.073967,0.034893,0.000000,5,1,2
150,600.995,0.327488,0.602495,0.663807,0.541183,26,0.00001655,3,0.164058,0.030411,0.297704,0.829863,0.957431,0.702296,0.693145,0.683995,0.702296,0.006606,0.016722,0.065562,0.031933,0.000000,8,1,3
175,633.326,0.292180,0.637064,0.699764,0.574365,26,0.00004245,2,0.141171,0.025887,0.256456,0.851501,0.965195,0.737807,0.719771,0.717879,0.721664,0.005755,0.014480,0.058523,0.028743,0.000000,8,1,3
200,849.192,0.267675,0.663910,0.746067,0.581752,29,0.00002546,2,0.157855,0.030201,0.285509,0.842950,0.962192,0.723707,0.758224,0.768599,0.747848,0.006575,0.015973,0.049244,0.028701,0.000000,11,1,3
225,886.651,0.250698,0.683117,0.768721,0.597513,29,0.00007700,1,0.150921,0.032832,0.269010,0.849209,0.960290,0.738128,0.776105,0.793960,0.758250,0.007223,0.015192,0.044926,0.027415,0.000000,11,1,3
250,1131.178,0.231734,0.709066,0.789811,0.628321,32,0.00002435,3,0.151921,0.034831,0.269010,0.853428,0.959126,0.747730,0.807333,0.817321,0.797346,0.007653,0.015141,0.040727,0.025115,0.000000,14,1,3
275,1172.612,0.222612,0.720103,0.807301,0.632904,32,0.00002502,1,0.158377,0.034831,0.281923,0.851051,0.959976,0.742126,0.823377,0.835420,0.811334,0.007900,0.015895,0.037364,0.024937,0.000000,14,1,3
300,1441.961,0.203819,0.745539,0.834636,0.656442,35,0.00011208,3,0.161423,0.036620,0.286227,0.853110,0.959393,0.746827,0.854767,0.865200,0.844333,0.008056,0.016523,0.031735,0.023889,0.000000,17,1,3
325,1487.431,0.192748,0.759456,0.842382,0.676529,35,0.00030638,2,0.155893,0.038830,0.272956,0.858421,0.957513,0.759330,0.868141,0.875092,0.861191,0.008529,0.015427,0.030344,0.021856,0.000000,17,1,3
350,1779.885,0.182896,0.774956,0.848828,0.701084,38,0.00023950,6,0.149444,0.041355,0.257532,0.864617,0.955305,0.773929,0.882783,0.883931,0.881636,0.009227,0.014489,0.029192,0.019859,0.000000,20,1,3
375,1828.770,0.178679,0.779373,0.857777,0.700969,38,0.00037887,4,0.150750,0.043250,0.258250,0.863706,0.953898,0.773514,0.888435,0.894875,0.881994,0.009519,0.014875,0.027144,0.020130,0.000000,20,1,3
400,2119.617,0.165372,0.786146,0.875254,0.697039,34,0.00056204,5,0.147363,0.035042,0.259684,0.867256,0.962760,0.771753,0.891987,0.905924,0.878049,0.007679,0.014649,0.023745,0.020084,0.000000,20,1,7
425,2162.409,0.151079,0.798873,0.887340,0.710406,34,0.00048778,3,0.140590,0.026518,0.254663,0.874744,0.971711,0.777778,0.901095,0.910870,0.891320,0.005360,0.014595,0.020836,0.019433,0.000000,20,1,7
450,2439.444,0.146533,0.801647,0.892146,0.711149,33,0.00054249,4,0.138732,0.019573,0.257891,0.877579,0.978935,0.776222,0.902078,0.909607,0.894548,0.003972,0.014773,0.019982,0.019363,0.000000,20,1,8
475,2481.592,0.145146,0.803686,0.891571,0.715802,33,0.00047844,2,0.135356,0.019994,0.250717,0.879854,0.978487,0.781221,0.902331,0.909397,0.895265,0.004199,0.014276,0.020196,0.018837,0.000000,20,1,8
500,2740.628,0.146700,0.804284,0.888889,0.719680,31,0.00044471,3,0.138390,0.022835,0.253945,0.877948,0.975500,0.780397,0.905813,0.909187,0.902439,0.004557,0.014577,0.020478,0.018752,0.000000,20,1,10
525,2779.704,0.144336,0.807127,0.893079,0.721176,31,0.00033326,1,0.137720,0.018626,0.256815,0.879577,0.979937,0.779217,0.908049,0.909713,0.906385,0.003950,0.014788,0.019952,0.018713,0.000000,20,1,10
550,3032.110,0.144475,0.805503,0.889371,0.721635,31,0.00027061,2,0.136403,0.017784,0.255022,0.880508,0.980732,0.780284,0.905427,0.905188,0.905667,0.003728,0.014447,0.020699,0.018309,0.000000,20,1,10
575,3070.970,0.149676,0.800113,0.888877,0.711349,31,0.00050832,3,0.145360,0.017047,0.273673,0.874753,0.981492,0.768015,0.905028,0.904030,0.906026,0.003517,0.015702,0.020623,0.019541,0.000000,20,1,10
600,3323.552,0.156693,0.795226,0.881746,0.708705,31,0.00038156,3,0.152646,0.019783,0.285509,0.869932,0.978472,0.761391,0.905119,0.899190,0.911047,0.004201,0.016167,0.022259,0.019698,0.000000,20,1,10
625,3361.997,0.165219,0.786798,0.869695,0.703901,31,0.00073394,2,0.149775,0.021572,0.277977,0.870115,0.976295,0.763935,0.894013,0.888456,0.899570,0.004670,0.015858,0.024630,0.020008,0.000000,20,1,10
650,3612.116,0.154400,0.798875,0.882056,0.715695,31,0.00052513,3,0.147264,0.021572,0.272956,0.873042,0.976620,0.769464,0.906066,0.901084,0.911047,0.004595,0.015545,0.022129,0.019145,0.000000,20,1,10
675,3650.884,0.163021,0.793190,0.881968,0.704413,31,0.00074790,3,0.160579,0.028833,0.292324,0.863069,0.969203,0.756934,0.908864,0.907398,0.910330,0.006306,0.016816,0.022169,0.020435,0.000000,20,1,10
700,3901.188,0.170084,0.787535,0.877118,0.697951,31,0.00082829,3,0.166297,0.037041,0.295552,0.857267,0.960871,0.753662,0.906920,0.909607,0.904232,0.008087,0.016879,0.023202,0.020816,0.000000,20,1,10
725,3940.055,0.172762,0.785044,0.876536,0.693553,31,0.00101390,3,0.171899,0.036410,0.307389,0.854145,0.961466,0.746824,0.907597,0.908450,0.906743,0.007957,0.017537,0.023343,0.021261,0.000000,20,1,10
750,4191.573,0.177615,0.782425,0.872481,0.692370,31,0.00051140,3,0.179977,0.038935,0.321019,0.849509,0.958816,0.740203,0.910542,0.906451,0.914634,0.008632,0.018171,0.024253,0.021431,0.000000,20,1,10
775,4230.074,0.180757,0.779198,0.879462,0.678933,31,0.00053035,1,0.192834,0.040619,0.345050,0.841636,0.957503,0.725770,0.914192,0.915185,0.913199,0.008875,0.019768,0.022736,0.023071,0.000000,20,1,10
800,4482.414,0.176150,0.786507,0.883268,0.689747,34,0.00025963,3,0.194468,0.042092,0.346844,0.842206,0.956270,0.728142,0.924714,0.920446,0.928981,0.009184,0.019832,0.021946,0.022202,0.000000,23,1,10
825,4525.005,0.168306,0.794891,0.884398,0.705384,34,0.00023657,4,0.176883,0.041355,0.312410,0.852354,0.957026,0.747683,0.923363,0.920972,0.925753,0.009249,0.017843,0.022094,0.020407,0.000000,23,1,10
850,4794.210,0.154104,0.813600,0.887923,0.739278,34,0.00032387,3,0.156206,0.041250,0.271162,0.866678,0.957289,0.776066,0.932146,0.924550,0.939742,0.009170,0.015573,0.021322,0.017599,0.000000,23,1,10
875,4837.126,0.144900,0.822401,0.887515,0.757287,34,0.00037612,3,0.140618,0.038409,0.242826,0.877451,0.959991,0.794911,0.931390,0.921604,0.941176,0.008622,0.013700,0.021378,0.015673,0.000000,23,1,10
900,5111.369,0.142869,0.823875,0.892843,0.754908,34,0.00016761,4,0.140228,0.037988,0.242468,0.877608,0.960624,0.794591,0.932354,0.926760,0.937948,0.008546,0.013863,0.020372,0.016008,0.000000,23,1,10
925,5153.489,0.136594,0.831896,0.895780,0.768012,34,0.00045177,3,0.139778,0.034936,0.244620,0.879960,0.963684,0.796235,0.941479,0.927076,0.955882,0.007747,0.013853,0.019566,0.015060,0.000000,23,1,10
