step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.480,0.893315,0.168525,0.152182,0.184868,20,0.00231992,0,0.315867,0.175447,0.456286,0.437963,0.504848,0.371079,0.224051,0.178882,0.269220,0.037057,0.035375,0.175800,0.085215
25,27.146,0.694019,0.255987,0.231036,0.280939,20,0.00052290,2,0.172590,0.091503,0.253677,0.657533,0.733755,0.581310,0.302191,0.252176,0.352206,0.019007,0.019290,0.147847,0.064222
50,52.289,0.623620,0.303479,0.286233,0.320724,20,0.00092830,1,0.134105,0.072263,0.195948,0.735650,0.809423,0.661877,0.345243,0.306917,0.383569,0.014993,0.014854,0.134904,0.057829
75,77.280,0.573475,0.348043,0.339778,0.356308,20,0.00142204,2,0.124126,0.060353,0.187899,0.774536,0.856521,0.692552,0.391771,0.360284,0.423258,0.012504,0.014040,0.123452,0.054103
100,102.593,0.520112,0.397463,0.405734,0.389192,20,0.00025690,0,0.112740,0.054512,0.170969,0.807091,0.886990,0.727192,0.441791,0.427852,0.455731,0.011274,0.012980,0.110332,0.050851
125,127.536,0.457197,0.462145,0.507137,0.417154,20,0.00002333,0,0.119292,0.050962,0.187621,0.819021,0.912728,0.725315,0.514201,0.532982,0.495420,0.010531,0.014159,0.091083,0.048966
150,153.118,0.403644,0.515956,0.593209,0.438702,20,0.00001183,2,0.121596,0.045579,0.197613,0.829112,0.931545,0.726679,0.572821,0.620247,0.525396,0.009353,0.015115,0.074621,0.047690
175,178.527,0.378100,0.547062,0.642028,0.452095,20,0.00010307,2,0.135588,0.045809,0.225368,0.823480,0.936133,0.710826,0.612711,0.671438,0.553983,0.009284,0.017047,0.065556,0.047288
200,203.828,0.372691,0.563531,0.666265,0.460797,20,0.00007979,2,0.156085,0.044892,0.267277,0.812717,0.939422,0.686012,0.640066,0.696175,0.583958,0.009430,0.020268,0.061292,0.048070
225,229.382,0.349750,0.575018,0.669696,0.480340,20,0.00000537,1,0.126544,0.046038,0.207050,0.837597,0.938334,0.736861,0.640161,0.700527,0.579795,0.009406,0.015463,0.060350,0.043798
250,254.891,0.339957,0.585833,0.693543,0.478123,20,0.00000275,1,0.132685,0.041113,0.224258,0.834566,0.946128,0.723003,0.653701,0.722057,0.585346,0.008551,0.016850,0.055813,0.044805
275,280.068,0.331365,0.595432,0.704857,0.486007,20,0.00001356,0,0.132183,0.044549,0.219817,0.836227,0.942945,0.729508,0.664548,0.736257,0.592839,0.009054,0.016538,0.053729,0.043927
300,305.008,0.319644,0.605860,0.706354,0.505366,20,0.00001199,1,0.115625,0.041686,0.189564,0.853325,0.946384,0.760267,0.668483,0.735799,0.601166,0.008679,0.014381,0.053586,0.041429
325,329.824,0.323219,0.603646,0.722669,0.484622,20,0.00001036,0,0.133754,0.040197,0.227311,0.836369,0.949241,0.723498,0.673250,0.751718,0.594782,0.008270,0.017448,0.050300,0.044579
350,354.431,0.311974,0.617167,0.741201,0.493132,20,0.00001468,0,0.136906,0.041228,0.232584,0.836269,0.949289,0.723250,0.689793,0.771759,0.607827,0.008470,0.017661,0.047040,0.043883
375,379.236,0.309652,0.614315,0.735949,0.492681,20,0.00000803,0,0.126300,0.039166,0.213433,0.844098,0.951282,0.736914,0.681304,0.764773,0.597835,0.008019,0.016295,0.047802,0.043256
400,403.895,0.298501,0.624788,0.742778,0.506799,20,0.00000729,0,0.119487,0.034700,0.204274,0.853017,0.956801,0.749233,0.689439,0.768552,0.610325,0.007193,0.015530,0.046465,0.041672
425,428.732,0.303158,0.623296,0.741223,0.505369,20,0.00000271,1,0.126077,0.037334,0.214821,0.847242,0.953693,0.740790,0.691414,0.768896,0.613933,0.007531,0.016420,0.046754,0.042322
450,453.595,0.304376,0.623829,0.739969,0.507689,20,0.00001873,1,0.130261,0.033211,0.227311,0.845536,0.958369,0.732702,0.693818,0.764544,0.623092,0.006968,0.017147,0.047056,0.042340
475,478.678,0.303876,0.628291,0.737863,0.518719,20,0.00001825,1,0.131926,0.033211,0.230641,0.846422,0.958255,0.734590,0.700363,0.762368,0.638357,0.006946,0.017497,0.047432,0.041634
500,503.964,0.298827,0.635674,0.735935,0.535413,20,0.00003242,1,0.127390,0.036074,0.218707,0.851895,0.954826,0.748965,0.707497,0.762483,0.652512,0.007353,0.016715,0.047770,0.039797
525,529.258,0.293279,0.639201,0.730684,0.547718,20,0.00010860,0,0.117802,0.031608,0.203997,0.861748,0.959755,0.763742,0.706615,0.753779,0.659450,0.006616,0.015424,0.048632,0.038082
550,553.946,0.290847,0.643270,0.730215,0.556325,20,0.00007906,0,0.117771,0.033211,0.202331,0.862799,0.957837,0.767760,0.711677,0.754466,0.668887,0.006791,0.015241,0.048726,0.037189
575,578.779,0.287387,0.650260,0.725942,0.574577,20,0.00006397,2,0.114743,0.032982,0.196503,0.867789,0.957870,0.777708,0.718684,0.749885,0.687483,0.006747,0.014843,0.049414,0.035572
600,603.465,0.285526,0.653095,0.727999,0.578190,20,0.00014420,2,0.114088,0.031951,0.196225,0.869099,0.959205,0.778993,0.721453,0.751260,0.691646,0.006472,0.014926,0.049051,0.035391
625,628.627,0.280642,0.667972,0.726588,0.609357,20,0.00022586,2,0.118800,0.033326,0.204274,0.869874,0.957500,0.782249,0.742317,0.750802,0.733833,0.006994,0.015467,0.049551,0.032713
650,653.665,0.271952,0.679632,0.733400,0.625864,20,0.00023345,2,0.119406,0.034814,0.203997,0.871548,0.956139,0.786957,0.756236,0.758933,0.753539,0.007034,0.015376,0.048173,0.031218
675,678.946,0.265751,0.689344,0.734874,0.643813,20,0.00026762,1,0.118859,0.035387,0.202331,0.874169,0.955559,0.792780,0.767478,0.760880,0.774077,0.007104,0.015226,0.047831,0.029525
700,704.439,0.265614,0.694601,0.735075,0.654127,20,0.00033140,2,0.123719,0.030119,0.217319,0.873671,0.961745,0.785597,0.776748,0.757215,0.796281,0.006192,0.016653,0.047696,0.029343
725,729.940,0.262487,0.701941,0.731594,0.672288,20,0.00022060,2,0.124569,0.031264,0.217874,0.875018,0.960210,0.789826,0.786614,0.754466,0.818762,0.006349,0.016680,0.048282,0.027648
750,755.289,0.264820,0.702400,0.734000,0.670800,20,0.00026255,2,0.130805,0.030692,0.230919,0.871234,0.961013,0.781455,0.791114,0.756528,0.825701,0.006385,0.017774,0.047988,0.028145
775,780.871,0.261858,0.704582,0.732814,0.676350,20,0.00022588,2,0.126208,0.029546,0.222870,0.875024,0.962314,0.787735,0.790777,0.754466,0.827089,0.006139,0.017178,0.048124,0.027451
800,806.184,0.261458,0.708323,0.732244,0.684401,20,0.00027077,2,0.128135,0.030348,0.225923,0.874593,0.961331,0.787855,0.796745,0.754466,0.839023,0.006326,0.017380,0.048350,0.026887
825,831.307,0.264020,0.706487,0.733970,0.679004,20,0.00028223,2,0.133940,0.030577,0.237302,0.870450,0.961147,0.779753,0.798273,0.756413,0.840133,0.006408,0.018112,0.048086,0.027595
850,856.246,0.268039,0.704735,0.727172,0.682298,20,0.00030315,3,0.134603,0.032180,0.237025,0.869816,0.958888,0.780745,0.797296,0.750573,0.844019,0.006572,0.018383,0.049218,0.027580
875,880.813,0.267124,0.704049,0.721457,0.686641,20,0.00031463,1,0.131589,0.031150,0.232029,0.872284,0.959811,0.784758,0.794946,0.743930,0.845962,0.006334,0.017784,0.050106,0.026802
900,905.491,0.262738,0.709789,0.724544,0.695034,20,0.00032347,2,0.129882,0.030234,0.229531,0.874674,0.961073,0.788274,0.800508,0.746450,0.854566,0.006106,0.017710,0.049506,0.026090
925,929.452,0.267467,0.704153,0.722964,0.685343,20,0.00039916,1,0.133865,0.029317,0.238412,0.871398,0.962097,0.780700,0.796448,0.744159,0.848737,0.005887,0.018410,0.049779,0.027136
950,953.511,0.270401,0.700670,0.727040,0.674300,20,0.00039081,1,0.139204,0.030005,0.248404,0.866812,0.961476,0.772149,0.795327,0.748855,0.841799,0.006049,0.019212,0.049061,0.028351
975,977.505,0.270371,0.704330,0.724169,0.684491,20,0.00054389,1,0.140282,0.029661,0.250902,0.867560,0.961743,0.773377,0.800940,0.745648,0.856231,0.006104,0.019430,0.049670,0.027559
