step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.401,0.166314,0.174822,0.157806,1.049393,20
25,27.183,0.256686,0.269820,0.243552,0.858491,20
50,192.024,0.394140,0.427948,0.360333,0.687003,22
75,221.518,0.535522,0.555261,0.515784,0.524367,22
100,382.530,0.644210,0.663372,0.625049,0.415845,21
125,410.865,0.695470,0.697377,0.693564,0.364827,21
150,576.600,0.719700,0.714901,0.724498,0.341499,22
175,605.829,0.743377,0.735416,0.751339,0.314980,22
200,787.392,0.749321,0.735993,0.762650,0.306513,21
225,815.482,0.751397,0.738982,0.763812,0.298394,21
250,989.191,0.752942,0.750338,0.755545,0.293737,21
275,1017.717,0.758018,0.762275,0.753760,0.288892,21
300,1201.509,0.767586,0.783371,0.751800,0.277989,24
325,1234.625,0.774844,0.800947,0.748741,0.272277,24
350,1432.239,0.786121,0.812931,0.759311,0.259229,25
375,1466.827,0.799172,0.821513,0.776831,0.245697,25
400,1655.700,0.810174,0.834029,0.786319,0.233126,24
425,1688.603,0.812168,0.835489,0.788846,0.227664,24
450,1877.899,0.826438,0.836554,0.816323,0.214746,22
475,1908.130,0.836938,0.836768,0.837109,0.197213,22
500,2093.806,0.850351,0.844991,0.855712,0.185809,24
525,2126.677,0.862806,0.858819,0.866793,0.178275,24
550,2331.397,0.869625,0.863574,0.875677,0.166211,26
575,2367.181,0.871830,0.850682,0.892979,0.159028,26
600,2583.357,0.873432,0.850068,0.896795,0.157936,24
625,2616.617,0.873108,0.852813,0.893402,0.157143,24
650,2821.855,0.866066,0.835875,0.896257,0.155789,23
675,2853.728,0.865875,0.836955,0.894796,0.156330,23
700,3047.602,0.867009,0.841161,0.892857,0.155603,22
725,3077.998,0.867967,0.836347,0.899587,0.157920,22
750,3264.641,0.867483,0.837611,0.897355,0.159372,21
775,3293.652,0.864111,0.830625,0.897597,0.160500,21
800,3477.737,0.865461,0.831172,0.899751,0.158670,21
825,3506.750,0.867495,0.834125,0.900865,0.158463,21
850,3692.345,0.875684,0.849722,0.901646,0.150234,24
875,3725.709,0.880063,0.859299,0.900827,0.144405,24
900,3916.160,0.882052,0.865819,0.898284,0.146167,21
925,3945.118,0.881912,0.864729,0.899096,0.145806,21
950,4130.078,0.880656,0.865502,0.895809,0.147409,21
975,4159.131,0.878026,0.860225,0.895827,0.148389,21
1000,4336.569,0.877253,0.860261,0.894245,0.154118,20
1025,4364.185,0.873073,0.856072,0.890074,0.155331,20
1050,4539.166,0.872393,0.852208,0.892579,0.154928,20
1075,4566.685,0.867111,0.837054,0.897169,0.157567,20
1100,4741.628,0.860838,0.819180,0.902495,0.158509,20
