step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.425,0.238938,0.185128,0.292748,0.742472,20
25,27.671,0.365969,0.338126,0.393812,0.552908,20
50,54.241,0.484458,0.464569,0.504348,0.439155,20
75,80.758,0.568221,0.543081,0.593360,0.362779,20
100,107.917,0.641181,0.596897,0.685465,0.303560,20
125,135.307,0.685157,0.630891,0.739423,0.270784,20
150,162.664,0.708749,0.641476,0.776021,0.252175,20
175,189.772,0.734595,0.653311,0.815879,0.232299,20
200,216.856,0.749927,0.654354,0.845501,0.220210,20
225,243.882,0.756792,0.656340,0.857244,0.213770,20
250,270.864,0.765714,0.659379,0.872049,0.207270,20
275,297.801,0.770109,0.659420,0.880798,0.201943,20
300,324.751,0.772617,0.655374,0.889860,0.205652,20
325,351.712,0.779613,0.658529,0.900697,0.198759,20
350,378.685,0.787044,0.662185,0.911904,0.190648,20
375,405.521,0.787431,0.660459,0.914404,0.194647,20
400,432.091,0.789697,0.663840,0.915555,0.189295,20
425,458.368,0.792597,0.672485,0.912710,0.187580,20
450,484.865,0.790962,0.666427,0.915496,0.192362,20
475,511.346,0.793238,0.674969,0.911508,0.187218,20
500,537.758,0.797140,0.689299,0.904981,0.184786,20
525,564.430,0.807675,0.713932,0.901418,0.177406,20
550,590.865,0.821449,0.743381,0.899516,0.167843,20
575,617.212,0.818333,0.746668,0.889999,0.174405,20
600,643.852,0.822365,0.745813,0.898917,0.169207,20
625,670.358,0.829120,0.743467,0.914774,0.172611,20
650,696.926,0.831883,0.743998,0.919767,0.172670,20
675,723.531,0.833168,0.749745,0.916590,0.178464,20
700,750.060,0.820688,0.741286,0.900091,0.205178,20
725,776.714,0.808270,0.729962,0.886578,0.234931,20
