step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,2.198,1.260056,0.190821,0.151570,0.230071,20,0.00000000,0,0.212629,0.093992,0.331265,0.559317,0.638225,0.480410,0.236051,0.165817,0.306286,0.034612,0.046126,0.253811,0.125838,0.000000,0,0,0
25,43.064,1.004623,0.285657,0.223962,0.347352,20,0.00000000,0,0.110991,0.037981,0.184000,0.775228,0.859563,0.690894,0.321867,0.232469,0.411265,0.013871,0.025420,0.220435,0.094794,0.000000,0,0,0
50,308.982,0.908760,0.360145,0.282115,0.438174,23,0.00021542,1,0.107902,0.035395,0.180408,0.816661,0.891922,0.741399,0.404663,0.292101,0.517224,0.012639,0.024759,0.203232,0.080939,0.000000,3,0,0
75,357.278,0.843716,0.403846,0.312693,0.494999,23,0.00021045,1,0.094437,0.029853,0.159020,0.849069,0.915162,0.782977,0.447871,0.322028,0.573714,0.010815,0.021821,0.193562,0.071310,0.000000,3,0,0
100,660.904,0.779144,0.450538,0.355092,0.545985,26,0.00040106,2,0.086762,0.026749,0.146776,0.870872,0.931647,0.810097,0.495356,0.364590,0.626122,0.009784,0.020287,0.181194,0.063391,0.000000,6,0,0
125,715.833,0.711024,0.504597,0.419728,0.589466,26,0.00019420,3,0.095116,0.027784,0.162449,0.873925,0.939491,0.808359,0.558307,0.431390,0.685224,0.010058,0.022300,0.163007,0.057777,0.000000,6,0,0
150,1061.389,0.638942,0.560925,0.480512,0.641338,29,0.00022596,2,0.097128,0.027562,0.166694,0.882469,0.947130,0.817809,0.621000,0.493756,0.748245,0.009915,0.023076,0.145812,0.050621,0.000000,9,0,0
175,1122.144,0.575018,0.608945,0.532189,0.685702,29,0.00034575,1,0.096020,0.028449,0.163592,0.890221,0.950590,0.829852,0.672603,0.547329,0.797878,0.010110,0.022653,0.131189,0.044021,0.000000,9,0,0
200,1489.668,0.533541,0.639516,0.572773,0.706259,31,0.00029373,1,0.101237,0.028597,0.173878,0.890170,0.953708,0.826632,0.709107,0.589152,0.829061,0.010014,0.023839,0.119536,0.041316,0.000000,12,0,1
225,1554.216,0.494858,0.667114,0.608949,0.725279,31,0.00008966,0,0.098086,0.027193,0.168980,0.896077,0.958338,0.833815,0.736672,0.625508,0.847837,0.009978,0.023533,0.109515,0.038661,0.000000,12,0,1
250,1961.531,0.445453,0.699156,0.666571,0.731741,34,0.00000513,1,0.102291,0.028745,0.175837,0.895041,0.959768,0.830314,0.773070,0.685731,0.860408,0.010230,0.024492,0.093250,0.037872,0.000000,15,0,1
275,2031.670,0.394117,0.732265,0.726019,0.738510,34,0.00000433,0,0.106917,0.023794,0.190041,0.895595,0.968982,0.822209,0.811076,0.743294,0.878857,0.008711,0.026685,0.076182,0.037491,0.000000,15,0,1
300,2482.427,0.375559,0.744804,0.742769,0.746839,34,0.00001545,0,0.106152,0.024385,0.187918,0.897078,0.968947,0.825209,0.824032,0.760881,0.887184,0.008743,0.026388,0.071405,0.036212,0.000000,15,0,1
325,2552.831,0.359260,0.756289,0.758282,0.754295,34,0.00001573,0,0.110591,0.023794,0.197388,0.895456,0.970262,0.820650,0.839754,0.776325,0.903184,0.008575,0.027083,0.067044,0.034877,0.000000,15,0,1
350,3000.469,0.335830,0.770580,0.770949,0.770210,34,0.00002136,0,0.100724,0.022020,0.179429,0.903936,0.972813,0.835059,0.848167,0.787926,0.908408,0.007729,0.024959,0.063219,0.032375,0.000000,15,0,1
375,3071.562,0.314411,0.786986,0.779983,0.793990,34,0.00001473,1,0.094242,0.020321,0.168163,0.910811,0.975102,0.846521,0.861671,0.795832,0.927510,0.007377,0.023512,0.060758,0.028598,0.000000,15,0,1
400,3526.419,0.301357,0.796137,0.787305,0.804970,34,0.00003992,2,0.095782,0.022094,0.169469,0.910360,0.973277,0.847443,0.873044,0.804700,0.941388,0.007780,0.022853,0.058668,0.026458,0.000000,15,0,1
425,3598.558,0.289329,0.804730,0.799957,0.809504,34,0.00001604,3,0.095735,0.019877,0.171592,0.911504,0.976216,0.846793,0.882133,0.815858,0.948408,0.007229,0.023200,0.055276,0.025949,0.000000,15,0,1
