job	pair	arm	config	seed	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_hinge2_restart_importnet_nonorm1p25	sun_moon	hinge2_restart_importnet	nonorm1p25	0	converged	1650	0.167117	0.799149	0.731284	0.867015	0.818070	425	0.959067	0.960551	14	20	20	14	15.522	0.017649	0.977749	0.812193	0.00001197	0	0	6	1680.136
neg_water_fire_hinge2_restart_importnet_nonorm1p25	water_fire	hinge2_restart_importnet	nonorm1p25	0	converged	1550	0.061625	0.913549	0.943618	0.883481	0.914075	1475	0.970459	0.976843	16	20	20	16	16.730	0.024493	0.974358	0.935627	0.00001492	0	0	4	1646.511
neg_cat_face_bass_hinge2_restart_importnet_nonorm1p25	cat_face_bass	hinge2_restart_importnet	nonorm1p25	0	converged	1500	0.116585	0.895982	0.886486	0.905478	0.895982	1500	0.963629	0.969507	17	20	20	17	17.656	0.030142	0.968389	0.922929	0.00178772	0	0	3	2324.217
neg_horse_circle_hinge2_restart_importnet_nonorm1p25	horse_circle	hinge2_restart_importnet	nonorm1p25	0	converged	2000	0.128307	0.888728	0.798348	0.979108	0.892893	1700	0.969164	0.970219	13	20	20	13	15.741	0.021690	0.975435	0.906720	0.00005514	0	0	7	2147.244
neg_robot_man_hinge2_restart_importnet_nonorm1p25	robot_man	hinge2_restart_importnet	nonorm1p25	0	converged	1600	0.083728	0.880633	0.855408	0.905858	0.880775	1500	0.967635	0.970067	15	20	20	15	16.969	0.022343	0.975701	0.900045	0.00000804	0	0	5	1720.018
