config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
nonorm1p25	hinge2_restart_importnet	5	0.875608	0.880359	0.965991	0.969437	15	20	0.0232634	0.895503	5	1660	1903.63
