step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.393,0.893315,0.168525,0.152182,0.184868,20,0.00231992,0,0.315867,0.175447,0.456286,0.437963,0.504848,0.371079,0.224051,0.178882,0.269220,0.037057,0.035375,0.175800,0.085215
25,25.202,0.694019,0.255987,0.231036,0.280939,20,0.00052290,2,0.172590,0.091503,0.253677,0.657533,0.733755,0.581310,0.302191,0.252176,0.352206,0.019007,0.019290,0.147847,0.064222
50,174.438,0.619169,0.308875,0.291920,0.325830,23,0.00080722,1,0.134449,0.072950,0.195948,0.738247,0.811091,0.665403,0.351446,0.313216,0.389675,0.015108,0.014854,0.133858,0.057362
75,201.244,0.554930,0.367318,0.364989,0.369647,23,0.00128355,3,0.120993,0.062414,0.179573,0.784827,0.861358,0.708296,0.411897,0.387769,0.436026,0.012847,0.013514,0.118747,0.052750
100,377.202,0.483366,0.439502,0.451204,0.427801,26,0.00061558,3,0.115369,0.046725,0.184013,0.821747,0.909974,0.733521,0.489404,0.472286,0.506522,0.009629,0.014103,0.101009,0.048103
125,408.345,0.431687,0.482770,0.530338,0.435203,26,0.00036207,4,0.108938,0.039968,0.177907,0.837397,0.932430,0.742363,0.532081,0.551535,0.512628,0.008117,0.013527,0.085845,0.047144
150,583.363,0.378212,0.531967,0.610423,0.453510,25,0.00072181,1,0.102590,0.035044,0.170136,0.852339,0.947450,0.757228,0.581241,0.631814,0.530669,0.007158,0.012890,0.070632,0.045246
175,613.412,0.356998,0.552589,0.641844,0.463333,25,0.00071846,3,0.099568,0.033440,0.165695,0.858622,0.952005,0.765238,0.601706,0.663307,0.540105,0.006903,0.012459,0.064953,0.044198
200,801.981,0.340960,0.566479,0.661441,0.471517,25,0.00065664,3,0.094797,0.030005,0.159589,0.865942,0.957817,0.774067,0.614027,0.681287,0.546767,0.006169,0.011998,0.061220,0.043197
225,832.047,0.321241,0.587862,0.697700,0.478025,25,0.00022947,3,0.102691,0.030806,0.174577,0.860873,0.958925,0.762821,0.640335,0.719194,0.561477,0.006288,0.012951,0.054497,0.042911
250,1022.188,0.298734,0.612138,0.738172,0.486105,27,0.00023837,5,0.106009,0.033555,0.178462,0.860170,0.957872,0.762468,0.667898,0.762941,0.572856,0.006657,0.013301,0.047059,0.042485
275,1055.323,0.281464,0.634280,0.753112,0.515447,27,0.00016581,4,0.099075,0.030234,0.167916,0.872199,0.962495,0.781903,0.688940,0.775882,0.601998,0.006297,0.012670,0.044488,0.039811
300,1270.138,0.263827,0.653218,0.769351,0.537086,27,0.00022836,3,0.096020,0.028287,0.163752,0.878939,0.965479,0.792400,0.708074,0.791113,0.625035,0.005786,0.012075,0.041344,0.037614
325,1303.184,0.256201,0.665992,0.780129,0.551854,27,0.00012336,2,0.101513,0.028172,0.174854,0.876831,0.966069,0.787593,0.725228,0.802107,0.648349,0.005731,0.012949,0.039348,0.036684
350,1507.002,0.251962,0.677253,0.790314,0.564192,29,0.00008252,5,0.107617,0.026225,0.189009,0.874429,0.968677,0.780181,0.740935,0.811040,0.670830,0.005408,0.014444,0.037577,0.036465
375,1542.460,0.239930,0.696885,0.800267,0.593503,29,0.00012432,4,0.113000,0.029776,0.196225,0.874295,0.965129,0.783461,0.767030,0.824095,0.709964,0.006198,0.014538,0.035843,0.033737
400,1767.849,0.230642,0.708807,0.807795,0.609819,28,0.00014640,3,0.112137,0.031379,0.192895,0.877057,0.963704,0.790410,0.780296,0.833142,0.727449,0.006347,0.014450,0.034118,0.032330
425,1802.466,0.219717,0.727613,0.822008,0.633218,28,0.00008342,3,0.117271,0.031379,0.203164,0.876891,0.964309,0.789474,0.804833,0.847801,0.761865,0.006349,0.015325,0.031779,0.030603
450,2013.822,0.214251,0.736486,0.831312,0.641661,26,0.00008656,6,0.119514,0.029203,0.209825,0.877108,0.966995,0.787222,0.815943,0.855589,0.776298,0.005968,0.016133,0.030019,0.030327
475,2045.652,0.215355,0.735030,0.835183,0.634877,26,0.00017007,6,0.127076,0.031837,0.222315,0.870844,0.964373,0.777314,0.818896,0.861773,0.776020,0.006434,0.016791,0.029233,0.030900
500,2248.530,0.206656,0.747336,0.843875,0.650797,26,0.00032497,6,0.125248,0.032066,0.218429,0.874259,0.964490,0.784029,0.831942,0.870934,0.792950,0.006556,0.016577,0.027791,0.029452
525,2279.381,0.202618,0.755631,0.845507,0.665755,26,0.00029746,5,0.126483,0.034814,0.218152,0.874879,0.961732,0.788026,0.842967,0.874943,0.810991,0.007245,0.016458,0.027575,0.028043
550,2481.459,0.198103,0.758790,0.852435,0.665145,26,0.00030901,6,0.124056,0.032180,0.215931,0.876995,0.964716,0.789274,0.844319,0.879867,0.808770,0.006569,0.016481,0.026173,0.028264
