step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.377,0.160633,0.163823,0.157443,1.071777,20
25,26.544,0.274316,0.285689,0.262944,0.833066,20
50,52.469,0.414796,0.415425,0.414166,0.668332,20
75,78.212,0.533542,0.520588,0.546496,0.529402,20
100,104.460,0.623953,0.627408,0.620498,0.438695,20
125,130.537,0.678786,0.672778,0.684795,0.384045,20
150,156.573,0.711840,0.684300,0.739380,0.344961,20
175,182.691,0.720827,0.682892,0.758763,0.327903,20
200,208.813,0.732282,0.690857,0.773707,0.314260,20
225,234.515,0.744059,0.689128,0.798991,0.302261,20
250,260.386,0.755358,0.689289,0.821426,0.289080,20
275,285.842,0.763089,0.683633,0.842544,0.279179,20
300,311.121,0.768522,0.676273,0.860772,0.278707,20
325,336.318,0.778289,0.681078,0.875500,0.269691,20
350,361.721,0.781119,0.677221,0.885017,0.266280,20
375,387.114,0.784410,0.678167,0.890653,0.264904,20
400,412.633,0.786470,0.677855,0.895086,0.265341,20
425,438.014,0.787244,0.676128,0.898360,0.264110,20
450,463.812,0.789041,0.675202,0.902881,0.260994,20
475,489.364,0.792174,0.674906,0.909443,0.260260,20
500,514.980,0.794438,0.674660,0.914216,0.257920,20
525,540.522,0.794868,0.676034,0.913703,0.257487,20
550,566.093,0.795604,0.676117,0.915092,0.257326,20
575,591.583,0.794414,0.676814,0.912014,0.257907,20
600,616.901,0.793579,0.674340,0.912818,0.262141,20
625,642.294,0.790762,0.674312,0.907212,0.270241,20
650,667.544,0.789759,0.672694,0.906824,0.269575,20
