step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.402,1.740832,0.161532,0.164919,0.158144,20,0.00000000,0
25,26.992,1.397249,0.294250,0.300964,0.287535,20,0.00000000,0
50,198.256,1.082246,0.445797,0.431157,0.460437,23,0.00001704,0
75,228.895,0.841338,0.562134,0.523563,0.600705,23,0.00024735,1
100,408.715,0.715032,0.628091,0.598339,0.657843,23,0.00070448,2
125,439.578,0.578294,0.700929,0.680021,0.721837,23,0.00263612,3
150,622.989,0.524869,0.732351,0.705479,0.759223,23,0.00203154,2
175,654.099,0.432349,0.774876,0.734135,0.815617,23,0.00262212,4
200,844.041,0.402458,0.790134,0.739589,0.840678,23,0.00165035,3
225,874.765,0.380704,0.799843,0.744836,0.854850,23,0.00094760,3
250,1073.223,0.366194,0.807664,0.748356,0.866972,25,0.00053285,1
275,1106.870,0.343682,0.818742,0.754831,0.882653,25,0.00026107,3
300,1313.382,0.327019,0.828151,0.763066,0.893236,26,0.00003632,0
325,1348.076,0.298064,0.841939,0.773399,0.910479,26,0.00003045,3
350,1564.428,0.276669,0.853389,0.782643,0.924134,28,0.00005705,2
375,1602.055,0.253492,0.863948,0.791310,0.936585,28,0.00016225,3
400,1827.224,0.234500,0.873184,0.799476,0.946893,26,0.00035706,2
425,1862.029,0.219879,0.879941,0.805699,0.954183,26,0.00038229,2
450,2072.764,0.207429,0.886321,0.814545,0.958096,24,0.00051438,1
475,2105.085,0.198659,0.890729,0.823208,0.958249,24,0.00059232,1
500,2310.593,0.191788,0.895718,0.828287,0.963149,24,0.00060882,1
525,2342.529,0.181704,0.902467,0.842022,0.962912,24,0.00047410,1
550,2545.884,0.174954,0.908134,0.855759,0.960509,24,0.00021268,0
575,2577.987,0.172260,0.910199,0.862956,0.957441,24,0.00007113,0
600,2780.772,0.168338,0.913571,0.869603,0.957538,24,0.00002345,1
625,2812.349,0.162393,0.916383,0.873530,0.959235,24,0.00002196,2
650,3013.781,0.157430,0.919642,0.879116,0.960169,24,0.00010779,2
675,3045.537,0.158635,0.919545,0.880837,0.958252,24,0.00016816,2
700,3244.530,0.154907,0.920446,0.880204,0.960689,24,0.00024075,1
725,3275.962,0.155385,0.920884,0.881399,0.960368,24,0.00037493,2
750,3480.465,0.151630,0.922619,0.884398,0.960839,24,0.00056941,2
775,3512.300,0.153631,0.922290,0.885359,0.959222,24,0.00109150,2
800,3716.137,0.154150,0.923658,0.889969,0.957347,24,0.00176956,2
825,3747.786,0.155751,0.922377,0.890000,0.954753,24,0.00124772,1
850,3946.471,0.152406,0.922372,0.889715,0.955029,24,0.00034018,0
875,3977.221,0.147261,0.924579,0.890679,0.958479,24,0.00017903,0
900,4176.558,0.143152,0.926649,0.891458,0.961839,24,0.00012540,1
925,4207.479,0.137479,0.928342,0.891383,0.965300,24,0.00008080,0
950,4406.748,0.133460,0.929632,0.893069,0.966195,24,0.00013295,0
975,4438.185,0.129990,0.931396,0.893585,0.969208,24,0.00005391,0
1000,4636.329,0.131592,0.931201,0.895534,0.966868,24,0.00009395,0
1025,4666.927,0.136057,0.929056,0.892946,0.965166,24,0.00008319,0
1050,4864.353,0.134376,0.929341,0.892933,0.965748,24,0.00003088,0
1075,4895.135,0.135465,0.929239,0.890370,0.968109,24,0.00002678,1
1100,5090.425,0.136015,0.928562,0.891649,0.965475,24,0.00001407,0
1125,5120.816,0.132210,0.930578,0.892816,0.968340,24,0.00005059,0
1150,5320.717,0.135762,0.929255,0.888859,0.969650,24,0.00003778,0
1175,5351.259,0.134268,0.930514,0.886151,0.974878,24,0.00001898,0
1200,5549.698,0.137935,0.929010,0.881733,0.976288,24,0.00000619,1
1225,5579.714,0.141663,0.927874,0.878478,0.977270,24,0.00000847,0
1250,5776.263,0.139526,0.928542,0.881366,0.975717,24,0.00002104,1
1275,5806.697,0.136785,0.929273,0.882400,0.976147,24,0.00000757,0
1300,6002.600,0.134748,0.930749,0.884957,0.976540,24,0.00001331,0
