step,loss
1,0.984640
10,0.878340
20,0.796138
30,0.762462
40,0.748672
50,0.733094
60,0.716055
70,0.702792
80,0.683997
90,0.664775
100,0.644405
110,0.622882
120,0.603467
130,0.590576
140,0.575473
150,0.563225
160,0.549632
170,0.536705
180,0.524924
190,0.509747
200,0.494813
210,0.452731
220,0.440450
230,0.429056
240,0.415439
250,0.406492
260,0.394673
270,0.387791
280,0.381193
290,0.374024
300,0.368107
310,0.363621
320,0.356821
330,0.354451
340,0.349259
350,0.344536
360,0.341060
370,0.337967
380,0.336325
390,0.332819
400,0.329660
410,0.328504
420,0.323571
430,0.318380
440,0.315475
450,0.314258
460,0.316083
470,0.313206
480,0.312167
490,0.310776
500,0.309501
510,0.307905
520,0.306534
530,0.305344
540,0.303766
550,0.300954
560,0.298414
570,0.296856
580,0.297771
590,0.295737
600,0.294572
610,0.300231
620,0.298954
630,0.295290
640,0.298127
650,0.296638
660,0.296830
670,0.296944
680,0.296522
690,0.297559
700,0.297746
710,0.298183
720,0.298706
730,0.302080
740,0.300366
750,0.301338
760,0.302667
770,0.303559
780,0.304860
790,0.308877
800,0.311023
810,0.309589
820,0.309775
830,0.308884
840,0.308506
850,0.310255
860,0.309586
870,0.310908
880,0.311545
890,0.313924
900,0.316881
910,0.317913
920,0.319386
930,0.317713
940,0.314743
950,0.313659
960,0.312345
970,0.311072
980,0.309964
990,0.310134
1000,0.310129
