step,loss
1,0.951222
10,0.799183
20,0.700513
30,0.655441
40,0.613746
50,0.572411
60,0.536011
70,0.497255
80,0.454087
90,0.413887
100,0.378219
110,0.341915
120,0.308161
130,0.286395
140,0.267750
150,0.252464
160,0.243831
170,0.241152
180,0.238106
190,0.235448
200,0.230080
210,0.226971
220,0.222473
230,0.220215
240,0.214795
250,0.210990
260,0.203478
270,0.197158
280,0.192310
290,0.186144
300,0.182924
310,0.178308
320,0.175394
330,0.173337
340,0.172043
350,0.171839
360,0.172469
370,0.167645
380,0.166047
390,0.164944
400,0.161976
410,0.158417
420,0.157819
430,0.155335
440,0.153028
450,0.152780
460,0.150554
470,0.152131
480,0.150385
490,0.150673
500,0.149892
510,0.148355
520,0.148878
530,0.148679
540,0.149187
550,0.148766
560,0.145408
570,0.144689
580,0.144306
590,0.145809
600,0.147282
610,0.146097
620,0.149319
630,0.148802
640,0.145328
650,0.145302
660,0.145882
670,0.144561
680,0.144598
690,0.145181
700,0.144651
710,0.143474
720,0.141406
730,0.138850
740,0.137365
750,0.139070
760,0.139485
770,0.138344
780,0.135858
790,0.136499
800,0.139550
810,0.138309
820,0.138180
830,0.136494
840,0.137587
850,0.136862
860,0.137070
870,0.134037
880,0.134141
890,0.133647
900,0.133309
910,0.131793
920,0.132509
930,0.132453
940,0.134323
950,0.133292
960,0.138033
970,0.136914
980,0.132835
990,0.136614
1000,0.133330
