step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.377,0.888196,0.197193,0.204367,0.190019,20,0.00000686,0,0.386088,0.153802,0.618374,0.468683,0.605232,0.332134,0.271660,0.235799,0.307522,0.032387,0.047979,0.161667,0.094214
25,26.694,0.694449,0.257022,0.243564,0.270480,20,0.00001343,1,0.198382,0.072034,0.324729,0.654179,0.783774,0.524584,0.309711,0.261109,0.358313,0.014880,0.024811,0.142733,0.068901
50,186.756,0.627934,0.294707,0.272291,0.317122,23,0.00009768,0,0.144515,0.050618,0.238412,0.735956,0.849660,0.622252,0.339401,0.286074,0.392728,0.010481,0.018188,0.134636,0.060318
75,215.671,0.555800,0.362026,0.369199,0.354853,23,0.00000050,0,0.138479,0.038823,0.238135,0.778292,0.908080,0.648505,0.411444,0.383532,0.439356,0.008006,0.018212,0.115375,0.056783
100,383.796,0.511986,0.402890,0.432417,0.373363,21,0.00003424,1,0.131600,0.033669,0.229531,0.798308,0.929950,0.666667,0.453019,0.446977,0.459062,0.007020,0.017564,0.103443,0.054919
125,410.566,0.474121,0.429142,0.475714,0.382571,21,0.00002304,1,0.115507,0.030348,0.200666,0.818829,0.941694,0.695963,0.474745,0.490151,0.459339,0.006137,0.015020,0.094962,0.052495
150,583.483,0.444216,0.456561,0.522010,0.391112,24,0.00002195,1,0.110247,0.027600,0.192895,0.829279,0.951066,0.707492,0.501487,0.536418,0.466556,0.005670,0.014585,0.086406,0.051534
175,614.475,0.404293,0.492066,0.579229,0.404902,24,0.00025534,2,0.101584,0.025538,0.177630,0.843682,0.958780,0.728584,0.535423,0.594022,0.476825,0.005157,0.013441,0.075670,0.049736
200,775.532,0.359716,0.534357,0.636516,0.432197,22,0.00018707,3,0.086874,0.025538,0.148210,0.866188,0.962350,0.770026,0.574512,0.652771,0.496253,0.005232,0.011106,0.065447,0.046246
225,804.089,0.323101,0.571495,0.697467,0.445523,22,0.00034915,4,0.084997,0.026225,0.143769,0.872302,0.964655,0.779949,0.612667,0.715758,0.509575,0.005577,0.010826,0.054481,0.044936
250,971.652,0.298316,0.596605,0.743977,0.449233,19,0.00046620,3,0.085688,0.031493,0.139883,0.873010,0.960579,0.785441,0.639740,0.767407,0.512073,0.006474,0.010649,0.046105,0.044663
275,997.163,0.293398,0.601271,0.754912,0.447631,19,0.00032869,3,0.086913,0.031722,0.142104,0.871681,0.960865,0.782498,0.645050,0.778859,0.511241,0.006528,0.010897,0.044154,0.044856
300,1159.347,0.286648,0.608642,0.765672,0.451613,19,0.00047566,2,0.088252,0.032180,0.144324,0.871285,0.960874,0.781696,0.653552,0.790311,0.516792,0.006544,0.011033,0.042019,0.044631
325,1184.357,0.288145,0.607247,0.763099,0.451394,19,0.00029599,3,0.088244,0.031608,0.144879,0.871219,0.961399,0.781040,0.652005,0.787219,0.516792,0.006413,0.011073,0.042606,0.044631
350,1344.053,0.290058,0.608603,0.763811,0.453395,19,0.00047703,2,0.089516,0.038594,0.140439,0.870007,0.953607,0.786408,0.655179,0.793289,0.517069,0.007948,0.010808,0.042798,0.044398
375,1368.609,0.288775,0.608942,0.766803,0.451080,19,0.00050052,2,0.090446,0.037678,0.143214,0.868717,0.954789,0.782645,0.655688,0.795694,0.515681,0.007754,0.010966,0.042188,0.044594
400,1529.026,0.283722,0.613938,0.774649,0.453227,19,0.00044822,2,0.092715,0.037219,0.148210,0.867030,0.955728,0.778331,0.661941,0.803481,0.520400,0.007525,0.011239,0.040622,0.044465
425,1553.159,0.274309,0.625395,0.793923,0.456867,19,0.00038529,1,0.094118,0.036418,0.151818,0.866856,0.957617,0.776095,0.674532,0.822836,0.526228,0.007572,0.011714,0.037223,0.044480
450,1704.902,0.267726,0.630451,0.802200,0.458702,19,0.00045126,4,0.094944,0.030577,0.159312,0.866906,0.964333,0.769478,0.679254,0.826729,0.531779,0.006101,0.012306,0.035308,0.044625
475,1728.947,0.264433,0.633820,0.808647,0.458993,19,0.00040028,2,0.095175,0.032982,0.157369,0.866739,0.962015,0.771463,0.683271,0.835318,0.531224,0.006647,0.012076,0.034212,0.044478
500,1887.133,0.258070,0.639179,0.824939,0.453419,19,0.00029521,2,0.098579,0.032295,0.164863,0.862788,0.963462,0.762115,0.689876,0.851580,0.528171,0.006509,0.012670,0.031127,0.045239
525,1911.411,0.252309,0.644543,0.831854,0.457231,19,0.00023858,1,0.098693,0.032524,0.164863,0.863572,0.963515,0.763629,0.695761,0.858910,0.532612,0.006625,0.012259,0.030001,0.044604
