step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.376,1.255568,0.156907,0.189697,0.124116,20,0.00019250,0,0.162589,0.112745,0.212434,0.533243,0.651838,0.414649,0.180784,0.211084,0.150483,0.027994,0.048116,0.182323,0.198100
25,26.082,0.981256,0.272606,0.298704,0.246508,20,0.00000069,1,0.087846,0.057323,0.118368,0.772998,0.846381,0.699615,0.295756,0.315826,0.275686,0.014034,0.026551,0.149813,0.156980
50,178.018,0.762170,0.429678,0.435963,0.423392,20,0.00034587,0,0.074058,0.049820,0.098297,0.863667,0.901833,0.825501,0.461347,0.457683,0.465010,0.011967,0.021911,0.119292,0.117745
75,201.971,0.560354,0.579684,0.547876,0.611492,20,0.00017388,0,0.062096,0.047919,0.076272,0.909555,0.922966,0.896144,0.616131,0.574130,0.658132,0.011557,0.016726,0.095300,0.077302
100,355.132,0.430210,0.680968,0.625465,0.736471,20,0.00019410,0,0.055761,0.048920,0.062602,0.928270,0.930609,0.925931,0.719319,0.656062,0.782576,0.011907,0.013767,0.078980,0.051541
125,378.970,0.370784,0.726406,0.661211,0.791602,20,0.00003669,2,0.052734,0.051220,0.054248,0.935166,0.931367,0.938965,0.764811,0.695078,0.834545,0.012220,0.011848,0.071335,0.040217
150,534.958,0.332539,0.754737,0.699610,0.809865,20,0.00006747,2,0.047764,0.050720,0.044809,0.942581,0.935455,0.949708,0.790624,0.735094,0.846154,0.012344,0.009881,0.063315,0.036403
175,559.125,0.277348,0.800140,0.752250,0.848030,20,0.00012562,1,0.048413,0.055922,0.040903,0.944971,0.934228,0.955715,0.838517,0.794318,0.882717,0.013654,0.008851,0.052414,0.028754
200,716.326,0.232736,0.834163,0.791746,0.876581,20,0.00028285,1,0.046306,0.054422,0.038190,0.949263,0.938801,0.959725,0.872446,0.834834,0.910058,0.013276,0.008078,0.043884,0.022952
225,740.528,0.217428,0.845462,0.806289,0.884636,20,0.00095744,2,0.042351,0.053021,0.031681,0.953837,0.941222,0.966452,0.880851,0.849040,0.912661,0.012982,0.006921,0.040713,0.021589
