step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.179,0.221311,0.191183,0.251440,0.844565,20
25,42.397,0.331309,0.318868,0.343750,0.599463,20
50,300.818,0.441131,0.441129,0.441134,0.491398,23
75,348.338,0.520233,0.527484,0.512982,0.407214,23
100,654.866,0.575623,0.574809,0.576437,0.367527,26
125,710.118,0.613041,0.596823,0.629259,0.339905,26
150,1043.182,0.648781,0.619277,0.678286,0.307424,27
175,1100.955,0.691944,0.650138,0.733750,0.277290,27
200,1449.790,0.735398,0.689107,0.781689,0.241618,28
225,1509.355,0.763372,0.704926,0.821817,0.221497,28
250,1861.481,0.783745,0.720937,0.846553,0.205307,28
275,1922.472,0.797234,0.732526,0.861942,0.193456,28
300,2302.651,0.807695,0.758247,0.857143,0.182394,27
325,2361.551,0.809220,0.770980,0.847460,0.181062,27
350,2702.618,0.813271,0.794769,0.831772,0.171272,24
375,2754.912,0.817371,0.808283,0.826458,0.162211,24
400,3077.960,0.819116,0.816439,0.821793,0.158044,23
425,3128.010,0.817524,0.812468,0.822581,0.159299,23
450,3434.528,0.820297,0.821313,0.819281,0.155007,22
475,3482.201,0.821991,0.824200,0.819783,0.151722,22
500,3771.993,0.819681,0.822513,0.816850,0.153560,21
525,3817.104,0.821920,0.825959,0.817881,0.151206,21
550,4087.899,0.826992,0.828118,0.825866,0.146965,20
575,4129.886,0.827129,0.830478,0.823780,0.146080,20
600,4387.951,0.824103,0.829453,0.818752,0.146638,19
625,4427.825,0.829032,0.833333,0.824730,0.141785,19
650,4688.592,0.831487,0.831700,0.831274,0.139762,19
675,4729.930,0.833371,0.834931,0.831811,0.138829,19
700,4991.114,0.834378,0.832930,0.835826,0.139479,19
725,5032.168,0.835680,0.834702,0.836657,0.136432,19
750,5294.645,0.835813,0.836810,0.834816,0.136216,19
775,5335.626,0.830780,0.833667,0.827893,0.137954,19
800,5585.571,0.832895,0.832615,0.833175,0.138629,18
825,5623.940,0.830158,0.830820,0.829497,0.138147,18
850,5872.655,0.830165,0.832911,0.827418,0.137135,18
875,5911.669,0.829711,0.831451,0.827971,0.136354,18
900,6152.456,0.830739,0.829153,0.832325,0.136279,17
925,6189.405,0.830749,0.828283,0.833215,0.137359,17
950,6425.372,0.833013,0.831051,0.834976,0.135293,17
975,6462.160,0.834424,0.831382,0.837466,0.134555,17
1000,6675.104,0.833141,0.827840,0.838441,0.135998,15
1025,6707.531,0.830739,0.822285,0.839192,0.138706,15
