step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.398,1.489770,0.161199,0.164435,0.157964,20,0.00000000,0,0.076986,0.090495,0.063476,0.695182,0.664598,0.725765,0.173653,0.179315,0.167990,0.024774,0.027771,0.196353,0.273964
25,27.097,1.182863,0.290809,0.296457,0.285161,20,0.00000000,0,0.037297,0.050037,0.024557,0.891992,0.861519,0.922466,0.301727,0.311291,0.292163,0.013400,0.010479,0.158564,0.223785
50,200.570,0.922504,0.440656,0.432360,0.448953,23,0.00000849,0,0.029624,0.038132,0.021115,0.938833,0.921696,0.955970,0.453640,0.448847,0.458433,0.010215,0.009006,0.126114,0.171775
75,231.148,0.720352,0.557122,0.531399,0.582844,23,0.00002498,0,0.025369,0.035249,0.015488,0.957141,0.939784,0.974499,0.571001,0.550130,0.591872,0.009393,0.006341,0.103383,0.128862
100,431.976,0.606203,0.627746,0.607043,0.648449,26,0.00045447,0,0.023173,0.032645,0.013701,0.965041,0.950501,0.979582,0.642097,0.626860,0.657334,0.008926,0.005798,0.086133,0.108467
125,466.847,0.511224,0.686304,0.670090,0.702517,26,0.00036380,2,0.022372,0.032366,0.012378,0.969099,0.955304,0.982894,0.701495,0.691778,0.711213,0.008766,0.005194,0.071848,0.091496
150,685.080,0.442438,0.730363,0.712085,0.748641,28,0.00003665,1,0.024573,0.038225,0.010921,0.968306,0.950837,0.985775,0.748061,0.739304,0.756818,0.010368,0.004634,0.062893,0.077077
175,722.923,0.381011,0.768960,0.738247,0.799672,28,0.00008399,3,0.029140,0.048549,0.009730,0.964538,0.940984,0.988093,0.790771,0.774089,0.807453,0.013067,0.004005,0.057319,0.061128
200,960.911,0.352556,0.786404,0.746663,0.826144,30,0.00005424,2,0.030159,0.052176,0.008141,0.964021,0.937722,0.990320,0.809246,0.785621,0.832870,0.014160,0.003546,0.055648,0.053006
225,1001.807,0.343108,0.797976,0.746076,0.849875,30,0.00006853,2,0.040396,0.072452,0.008340,0.953665,0.916969,0.990362,0.828547,0.800130,0.856963,0.019787,0.003612,0.056938,0.045716
250,1256.854,0.325393,0.817542,0.757678,0.877405,32,0.00006396,1,0.055245,0.099237,0.011252,0.940506,0.893534,0.987477,0.860073,0.832868,0.887278,0.027057,0.004771,0.055352,0.037184
