step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.394,0.156170,0.189029,0.123311,1.028951,20
25,27.279,0.246179,0.271023,0.221336,0.797173,20
50,52.933,0.361744,0.360602,0.362886,0.661713,20
75,78.601,0.486053,0.440870,0.531237,0.534281,20
100,104.384,0.573599,0.482280,0.664917,0.446488,20
125,130.025,0.612989,0.511751,0.714226,0.404081,20
150,155.947,0.645857,0.544448,0.747265,0.366367,20
175,181.847,0.678058,0.585645,0.770471,0.333127,20
200,208.176,0.719015,0.640561,0.797468,0.291343,20
225,234.236,0.753727,0.690823,0.816632,0.260566,20
250,260.240,0.766294,0.713298,0.819290,0.257379,20
275,285.998,0.785123,0.751214,0.819032,0.230045,20
300,311.798,0.801718,0.779270,0.824167,0.212144,20
325,337.869,0.813723,0.798989,0.828457,0.201466,20
350,363.502,0.823514,0.811783,0.835245,0.194133,20
375,388.883,0.825933,0.819430,0.832436,0.189163,20
400,414.488,0.823361,0.817837,0.828884,0.193518,20
425,440.086,0.825752,0.824575,0.826929,0.188645,20
450,465.834,0.827427,0.826095,0.828758,0.188054,20
475,491.640,0.828472,0.833010,0.823933,0.187050,20
500,518.009,0.831459,0.842305,0.820613,0.182521,20
525,544.401,0.840120,0.852647,0.827593,0.175830,20
550,570.573,0.843734,0.862455,0.825013,0.168822,20
575,596.767,0.849871,0.868086,0.831656,0.164939,20
600,622.972,0.852312,0.869358,0.835265,0.160801,20
625,649.163,0.854832,0.874513,0.835151,0.159407,20
650,675.286,0.853957,0.874282,0.833632,0.162529,20
675,701.376,0.857813,0.879334,0.836293,0.157258,20
700,727.373,0.858485,0.879805,0.837165,0.158006,20
725,753.527,0.859925,0.881608,0.838242,0.154886,20
750,779.100,0.863700,0.880969,0.846432,0.149482,20
775,804.788,0.864872,0.882405,0.847340,0.147474,20
800,830.705,0.864162,0.884144,0.844181,0.149026,20
825,856.655,0.865682,0.885169,0.846195,0.148891,20
850,882.831,0.867492,0.885756,0.849227,0.145323,20
875,908.794,0.865090,0.885533,0.844647,0.147328,20
900,934.687,0.866119,0.885692,0.846546,0.145617,20
925,960.855,0.867618,0.884784,0.850452,0.144245,20
950,986.616,0.866605,0.885592,0.847618,0.145321,20
975,1012.247,0.867721,0.884900,0.850543,0.143616,20
1000,1038.208,0.866241,0.884623,0.847858,0.146759,20
1025,1063.979,0.865843,0.888068,0.843618,0.147877,20
1050,1089.794,0.866851,0.886145,0.847556,0.144679,20
1075,1115.674,0.868078,0.888069,0.848087,0.145431,20
1100,1141.410,0.869131,0.887550,0.850713,0.143752,20
1125,1167.051,0.867880,0.887353,0.848408,0.144021,20
1150,1193.223,0.868324,0.891277,0.845371,0.143001,20
1175,1218.682,0.868902,0.891006,0.846797,0.143069,20
1200,1244.648,0.867932,0.890554,0.845310,0.147339,20
1225,1270.534,0.870728,0.892954,0.848501,0.144164,20
