step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.509,0.830884,0.142461,0.117786,0.167136,5,0.00028114,0,0.172118,0.133702,0.210534,0.494871,0.499686,0.490056,0.167929,0.133535,0.202324,0.018194,0.031145,0.120898,0.131328,0.000100,0,0,0
25,6.796,0.651124,0.218045,0.166826,0.269264,5,0.00000000,0,0.063215,0.052843,0.073586,0.782909,0.768722,0.797095,0.232360,0.175642,0.289078,0.007042,0.010708,0.105920,0.102246,0.000100,0,0,0
50,48.070,0.571377,0.293937,0.252440,0.335434,8,0.00020000,0,0.044268,0.031371,0.057165,0.876820,0.892467,0.861174,0.307484,0.260359,0.354609,0.003991,0.008191,0.092953,0.091368,0.000100,2,1,0
75,57.884,0.501231,0.368077,0.326793,0.409361,8,0.00000217,1,0.030025,0.017447,0.042603,0.929692,0.950144,0.909241,0.379648,0.332495,0.426801,0.002238,0.006129,0.082667,0.080226,0.000100,2,1,0
100,110.386,0.433511,0.449651,0.417770,0.481531,9,0.00008360,2,0.024932,0.013924,0.035941,0.950484,0.968175,0.932793,0.461212,0.423587,0.498838,0.001720,0.005208,0.071133,0.069887,0.000100,5,1,2
125,121.662,0.373835,0.525752,0.493956,0.557549,9,0.00023130,1,0.024745,0.013085,0.036406,0.957625,0.974518,0.940731,0.539133,0.500419,0.577847,0.001616,0.005208,0.061686,0.059459,0.000100,5,1,2
150,196.400,0.308634,0.610116,0.570106,0.650127,12,0.00071300,0,0.025578,0.014595,0.036561,0.961964,0.975389,0.948539,0.626161,0.578426,0.673896,0.001720,0.005284,0.052268,0.046942,0.000100,8,1,2
175,211.484,0.257907,0.681763,0.649515,0.714011,12,0.00028253,2,0.033781,0.020466,0.047095,0.955394,0.970047,0.940741,0.705223,0.662808,0.747637,0.002515,0.006858,0.042741,0.038476,0.000100,8,1,2
200,302.544,0.211442,0.741729,0.712523,0.770935,14,0.00066709,2,0.034207,0.019460,0.048954,0.958414,0.973909,0.942919,0.767532,0.726388,0.808675,0.002398,0.007019,0.034871,0.030746,0.000100,11,1,3
225,319.973,0.180899,0.781692,0.750452,0.812933,14,0.00056215,2,0.036105,0.020466,0.051743,0.958453,0.973971,0.942935,0.810404,0.765811,0.854996,0.002471,0.007360,0.030284,0.024969,0.000100,11,1,3
250,427.317,0.163810,0.803525,0.774034,0.833015,16,0.00037282,2,0.035686,0.015601,0.055771,0.960454,0.980540,0.940368,0.832791,0.786110,0.879473,0.001730,0.008123,0.027099,0.022491,0.000100,14,1,4
275,447.409,0.148841,0.821294,0.793212,0.849375,16,0.00033118,1,0.033737,0.013253,0.054222,0.963341,0.983778,0.942904,0.849577,0.803724,0.895430,0.001371,0.007923,0.024671,0.020218,0.000100,14,1,4
300,569.429,0.141587,0.832762,0.807629,0.857895,18,0.00001449,2,0.035609,0.011575,0.059644,0.962230,0.986030,0.938430,0.863020,0.816977,0.909063,0.001302,0.008695,0.023069,0.019124,0.000100,17,1,5
325,591.999,0.129606,0.848691,0.835267,0.862114,18,0.00013135,3,0.035868,0.012246,0.059489,0.962288,0.985723,0.938854,0.879448,0.845496,0.913400,0.001324,0.008743,0.019603,0.018535,0.000100,17,1,5
350,737.281,0.118535,0.866800,0.869832,0.863768,19,0.00011827,2,0.039670,0.010401,0.068939,0.959414,0.988304,0.930523,0.901097,0.878879,0.923315,0.001130,0.010018,0.015577,0.018333,0.000100,18,1,5
375,761.068,0.111080,0.877038,0.884296,0.869780,19,0.00009813,2,0.039444,0.010569,0.068319,0.959911,0.988312,0.931511,0.911422,0.893642,0.929202,0.001143,0.010068,0.013747,0.017651,0.000100,18,1,5
400,909.359,0.100225,0.892941,0.909166,0.876716,21,0.00005402,1,0.041058,0.010233,0.071882,0.958962,0.988981,0.928943,0.929103,0.918470,0.939737,0.001216,0.010576,0.010778,0.016721,0.000100,21,1,6
425,935.899,0.091945,0.901397,0.921468,0.881326,21,0.00008893,2,0.037811,0.010401,0.065221,0.961997,0.988952,0.935041,0.934929,0.931052,0.938807,0.001251,0.009551,0.009291,0.015936,0.000100,21,1,6
450,1095.865,0.085514,0.907084,0.922962,0.891206,20,0.00002849,1,0.036339,0.010401,0.062277,0.963624,0.988970,0.938277,0.939635,0.932562,0.946708,0.001146,0.009022,0.008909,0.014505,0.000100,21,1,7
475,1121.251,0.078625,0.914265,0.927621,0.900910,20,0.00003814,1,0.031763,0.008220,0.055306,0.968157,0.991287,0.945026,0.942991,0.935246,0.950736,0.000919,0.008077,0.008505,0.013196,0.000100,21,1,7
500,1275.387,0.072916,0.919414,0.932734,0.906094,20,0.00000907,1,0.030033,0.007549,0.052517,0.969919,0.992031,0.947806,0.946727,0.939775,0.953679,0.000826,0.007603,0.007803,0.012286,0.000100,21,1,7
525,1300.645,0.067677,0.926006,0.940708,0.911305,20,0.00005325,1,0.029897,0.010065,0.049729,0.970051,0.989518,0.950585,0.953399,0.950176,0.956623,0.000962,0.007405,0.006627,0.011736,0.000100,21,1,7
