step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.421,0.840068,0.239231,0.292745,0.185717,20,0.00081343,0,0.352688,0.531514,0.173861,0.506943,0.457560,0.556326,0.333174,0.448343,0.218006,0.034668,0.039119,0.066064,0.176875
25,27.245,0.595248,0.370269,0.432316,0.308222,20,0.00003567,1,0.175316,0.276803,0.073828,0.741817,0.666013,0.817620,0.441480,0.551982,0.330977,0.017985,0.016481,0.043959,0.137216
50,53.149,0.477565,0.475571,0.513365,0.437777,20,0.00049941,2,0.147175,0.239766,0.054583,0.810317,0.726363,0.894271,0.549062,0.636452,0.461672,0.015361,0.011905,0.036246,0.109192
75,78.915,0.415838,0.539877,0.562912,0.516842,20,0.00054953,2,0.141972,0.231644,0.052300,0.830918,0.749561,0.912274,0.618590,0.693307,0.543873,0.014840,0.011352,0.032161,0.093228
100,104.966,0.378208,0.586029,0.615446,0.556613,20,0.00063290,1,0.133632,0.215724,0.051539,0.847638,0.776205,0.919071,0.666756,0.748213,0.585300,0.013898,0.011342,0.027811,0.085490
125,130.721,0.356812,0.613346,0.642515,0.584177,20,0.00034766,2,0.136179,0.219623,0.052735,0.851055,0.781088,0.921023,0.699304,0.783626,0.614983,0.014172,0.011501,0.025807,0.080213
150,156.138,0.343686,0.626003,0.649788,0.602217,20,0.00023663,1,0.137418,0.225471,0.049364,0.853439,0.779332,0.927545,0.714121,0.796296,0.631945,0.014449,0.010966,0.025296,0.076504
175,181.657,0.333833,0.637759,0.659824,0.615695,20,0.00015218,1,0.135148,0.218648,0.051647,0.856170,0.786213,0.926128,0.725794,0.804094,0.647494,0.014109,0.011356,0.024500,0.074010
200,206.727,0.321062,0.651055,0.674657,0.627453,20,0.00020599,2,0.129519,0.206303,0.052735,0.861919,0.797771,0.926067,0.737191,0.813840,0.660541,0.013276,0.011351,0.023176,0.071483
225,231.597,0.318384,0.650117,0.674330,0.625904,20,0.00006270,0,0.119935,0.187135,0.052735,0.868212,0.810526,0.925898,0.729715,0.800520,0.658911,0.012112,0.011157,0.022862,0.071617
250,256.580,0.319556,0.651720,0.673197,0.630243,20,0.00004441,2,0.121878,0.193957,0.049799,0.867801,0.805601,0.930002,0.732699,0.803769,0.661629,0.012559,0.011341,0.023113,0.071445
275,281.955,0.314353,0.656506,0.673348,0.639665,20,0.00004233,2,0.125238,0.199480,0.050995,0.865715,0.801935,0.929495,0.739976,0.807667,0.672284,0.012931,0.011369,0.023263,0.069361
300,306.994,0.313941,0.658973,0.671787,0.646160,20,0.00040699,0,0.129520,0.205653,0.053387,0.862387,0.797505,0.927270,0.745299,0.809942,0.680657,0.013250,0.012087,0.023443,0.068441
325,332.258,0.292408,0.680770,0.702500,0.659039,20,0.00010837,2,0.112250,0.169591,0.054909,0.877855,0.828909,0.926801,0.758432,0.821637,0.695227,0.010833,0.012070,0.020370,0.065622
350,357.414,0.280273,0.689127,0.708485,0.669768,20,0.00003034,1,0.105908,0.160169,0.051647,0.884301,0.836917,0.931684,0.763161,0.821962,0.704360,0.010190,0.011007,0.019726,0.063092
375,382.592,0.265881,0.701862,0.715172,0.688552,20,0.00004815,1,0.099346,0.152047,0.046646,0.891709,0.844208,0.939209,0.772291,0.823912,0.720670,0.009808,0.010242,0.019313,0.059278
400,407.701,0.255728,0.710251,0.717564,0.702938,20,0.00003181,2,0.097019,0.146849,0.047189,0.894166,0.848576,0.939756,0.779523,0.822937,0.736110,0.009497,0.010091,0.019101,0.056340
425,433.036,0.251406,0.714214,0.720455,0.707973,20,0.00004882,1,0.093437,0.143600,0.043275,0.898116,0.851578,0.944653,0.781261,0.823912,0.738610,0.009306,0.009633,0.018873,0.055448
450,458.199,0.250539,0.716262,0.721626,0.710898,20,0.00001725,1,0.095706,0.150747,0.040665,0.897127,0.846358,0.947896,0.785108,0.830409,0.739806,0.009696,0.009386,0.018842,0.055126
475,483.148,0.249992,0.717766,0.721455,0.714077,20,0.00002108,1,0.097932,0.152372,0.043492,0.894981,0.845112,0.944850,0.788259,0.831384,0.745134,0.009929,0.009888,0.018866,0.054551
500,508.331,0.249776,0.717422,0.718093,0.716752,20,0.00003598,0,0.101943,0.158220,0.045667,0.891369,0.840171,0.942568,0.790596,0.831709,0.749484,0.010205,0.010182,0.019174,0.053883
525,533.503,0.243754,0.719516,0.719650,0.719382,20,0.00009878,1,0.096522,0.150747,0.042296,0.896302,0.846001,0.946603,0.788972,0.828135,0.749810,0.009774,0.008903,0.019019,0.052871
550,558.873,0.240499,0.722079,0.722018,0.722141,20,0.00005868,1,0.091366,0.146524,0.036207,0.901731,0.849617,0.953846,0.788049,0.827810,0.748287,0.009413,0.008257,0.018691,0.052627
