step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.410,0.633931,0.250579,0.269356,0.231803,20,0.00253797,0,0.196099,0.201191,0.191007,0.603828,0.616588,0.591067,0.299813,0.323548,0.276079,0.021637,0.023858,0.085886,0.102085
25,27.365,0.465242,0.360999,0.414128,0.307871,20,0.00005154,0,0.081825,0.078218,0.085432,0.823669,0.850939,0.796399,0.390346,0.446520,0.334173,0.008339,0.010601,0.061783,0.083816
50,193.553,0.357970,0.493501,0.559276,0.427726,23,0.00011132,0,0.059229,0.054609,0.063849,0.896105,0.915260,0.876950,0.522427,0.589817,0.455036,0.005752,0.007652,0.045150,0.067446
75,222.761,0.311236,0.555517,0.601488,0.509547,23,0.00007929,0,0.051948,0.048861,0.055036,0.917625,0.928118,0.907132,0.584233,0.630877,0.537590,0.005148,0.006627,0.040622,0.057217
100,397.671,0.277416,0.594267,0.632175,0.556359,24,0.00007851,0,0.039406,0.033669,0.045144,0.939479,0.951001,0.927956,0.617467,0.653459,0.581475,0.003452,0.005278,0.036966,0.051122
125,429.054,0.254435,0.624989,0.658991,0.590988,24,0.00007189,1,0.033489,0.025251,0.041727,0.950249,0.963972,0.936525,0.645639,0.675631,0.615647,0.002562,0.005037,0.033967,0.047028
150,618.487,0.236279,0.650224,0.674930,0.625518,25,0.00009828,2,0.034310,0.026894,0.041727,0.951232,0.962646,0.939818,0.672350,0.693082,0.651619,0.002652,0.004865,0.032285,0.042693
175,651.826,0.220045,0.675039,0.689040,0.661037,25,0.00008941,6,0.034170,0.024636,0.043705,0.953355,0.966283,0.940427,0.697972,0.706015,0.689928,0.002512,0.005125,0.030921,0.038588
200,847.117,0.202469,0.702733,0.712285,0.693182,25,0.00007752,4,0.035338,0.026073,0.044604,0.953765,0.965555,0.941975,0.727478,0.730856,0.724101,0.002590,0.005317,0.028546,0.034972
225,880.665,0.178850,0.737946,0.741134,0.734757,25,0.00007849,2,0.034440,0.024636,0.044245,0.957028,0.968578,0.945479,0.763329,0.759392,0.767266,0.002560,0.005302,0.025600,0.030068
250,1083.357,0.153281,0.776895,0.777954,0.775835,26,0.00011953,3,0.036349,0.033669,0.039029,0.956817,0.959814,0.953820,0.805131,0.804147,0.806115,0.003480,0.004495,0.022086,0.024993
275,1118.321,0.139381,0.797266,0.800358,0.794174,26,0.00007173,2,0.032289,0.033463,0.031115,0.962255,0.961116,0.963394,0.823013,0.827140,0.818885,0.003444,0.003822,0.019816,0.022994
300,1334.194,0.127658,0.815589,0.824806,0.806373,28,0.00010031,2,0.032059,0.031205,0.032914,0.963298,0.964610,0.961986,0.841729,0.850544,0.832914,0.003382,0.003903,0.017472,0.021415
325,1372.060,0.116817,0.833757,0.844620,0.822895,28,0.00007897,2,0.036820,0.039828,0.033813,0.959196,0.956619,0.961773,0.864489,0.878259,0.850719,0.004138,0.003999,0.015359,0.019493
350,1606.852,0.104213,0.852584,0.867406,0.837763,28,0.00016607,3,0.036398,0.037364,0.035432,0.960444,0.960131,0.960757,0.883631,0.899815,0.867446,0.003790,0.004255,0.012864,0.017813
375,1644.859,0.097946,0.859139,0.866561,0.851716,28,0.00007638,1,0.033034,0.033874,0.032194,0.964121,0.963568,0.964673,0.887526,0.895915,0.879137,0.003507,0.003708,0.013058,0.015966
400,1865.847,0.092674,0.866803,0.870367,0.863239,28,0.00010520,1,0.032069,0.035722,0.028417,0.965434,0.961884,0.968983,0.894614,0.901458,0.887770,0.003613,0.003369,0.012602,0.014773
425,1903.150,0.087708,0.872499,0.875000,0.869998,28,0.00017523,1,0.031185,0.033053,0.029317,0.966512,0.964724,0.968300,0.899712,0.903921,0.895504,0.003188,0.003465,0.011958,0.013911
450,2131.403,0.083877,0.879657,0.879300,0.880014,27,0.00016604,1,0.031866,0.032437,0.031295,0.966084,0.965502,0.966667,0.907688,0.907822,0.907554,0.003202,0.003717,0.011654,0.012807
