step,loss
1,0.982875
10,0.838856
20,0.760346
30,0.725160
40,0.695637
50,0.670797
60,0.651720
70,0.634704
80,0.614181
90,0.593281
100,0.578054
110,0.554523
120,0.535801
130,0.521160
140,0.505815
150,0.490899
160,0.474450
170,0.460519
180,0.448794
190,0.441870
200,0.432098
210,0.425174
220,0.416118
230,0.410146
240,0.403090
250,0.394986
260,0.380877
270,0.365733
280,0.352577
290,0.344216
300,0.339511
310,0.330214
320,0.322838
330,0.319336
340,0.317660
350,0.308467
360,0.307121
370,0.300718
380,0.291578
390,0.291271
400,0.286491
410,0.289533
420,0.284002
430,0.277026
440,0.281384
450,0.274028
460,0.269312
470,0.266726
480,0.267158
490,0.261279
500,0.259705
510,0.256842
520,0.252771
530,0.253043
540,0.252236
550,0.251239
560,0.256894
570,0.258132
580,0.251885
590,0.251905
600,0.252535
610,0.250913
620,0.251876
630,0.253296
640,0.252877
650,0.252503
660,0.246464
670,0.243050
680,0.237269
690,0.234807
700,0.228852
710,0.235473
720,0.230237
730,0.227047
740,0.223032
750,0.220919
760,0.221975
770,0.218206
780,0.221624
790,0.221617
800,0.220974
810,0.222073
820,0.221786
830,0.222739
840,0.222039
850,0.222847
860,0.220026
870,0.221551
880,0.219066
890,0.216149
900,0.212529
910,0.211387
920,0.217160
930,0.217813
940,0.216119
950,0.217978
960,0.220493
970,0.220601
980,0.223303
990,0.222026
1000,0.224198
1010,0.221477
1020,0.221387
1030,0.221176
1040,0.220146
1050,0.220375
1060,0.220619
1070,0.223921
1080,0.224212
1090,0.220973
1100,0.219350
1110,0.217518
1120,0.216261
1130,0.212637
1140,0.209005
1150,0.209628
1160,0.210246
1170,0.212136
1180,0.210225
1190,0.208294
1200,0.205992
1210,0.208185
1220,0.208704
1230,0.212091
1240,0.211323
1250,0.212142
1260,0.214379
1270,0.210484
1280,0.213546
1290,0.213599
1300,0.215680
1310,0.217947
1320,0.218219
1330,0.217267
1340,0.218574
1350,0.218814
1360,0.218929
1370,0.219148
1380,0.216610
1390,0.215767
1400,0.213031
1410,0.212863
1420,0.214028
1430,0.207997
1440,0.209003
1450,0.212549
1460,0.212447
1470,0.214824
1480,0.212260
1490,0.218435
1500,0.214537
1510,0.214753
1520,0.219100
1530,0.213987
1540,0.218565
1550,0.219612
1560,0.221437
1570,0.219636
1580,0.223613
1590,0.219918
1600,0.221247
1610,0.221536
1620,0.220272
1630,0.213096
1640,0.218451
1650,0.217831
1660,0.217737
1670,0.217098
1680,0.215836
1690,0.218499
1700,0.218165
1710,0.217649
1720,0.217003
1730,0.217256
1740,0.218075
1750,0.220689
1760,0.225611
1770,0.220313
1780,0.217542
1790,0.214579
1800,0.214433
1810,0.214232
1820,0.217102
1830,0.223140
1840,0.221484
1850,0.221858
1860,0.221330
1870,0.219910
1880,0.220765
1890,0.223317
1900,0.221872
1910,0.224123
1920,0.217777
1930,0.217539
1940,0.217141
1950,0.214855
1960,0.217299
1970,0.215761
1980,0.218000
1990,0.217582
2000,0.214613
