step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.548,0.586623,0.252892,0.290647,0.215137,20,0.00095750,0,0.192861,0.151485,0.234237,0.609857,0.688406,0.531308,0.300103,0.334675,0.265531,0.020337,0.034608,0.098217,0.126078,0.000000,0,0,0
25,27.320,0.369915,0.421061,0.446912,0.395210,20,0.00039367,1,0.079092,0.064922,0.093261,0.851217,0.879963,0.822471,0.453998,0.475927,0.432068,0.008597,0.013662,0.070953,0.086042,0.000000,0,0,0
50,346.896,0.282251,0.561045,0.598254,0.523837,23,0.00042863,1,0.067862,0.056870,0.078854,0.897517,0.917478,0.877556,0.598710,0.632276,0.565143,0.007465,0.011287,0.051008,0.066527,0.000000,2,1,0
75,376.777,0.235039,0.629003,0.661440,0.596565,23,0.00048417,2,0.056464,0.048482,0.064446,0.921261,0.934660,0.907863,0.664260,0.693508,0.635012,0.006266,0.009255,0.042391,0.055558,0.000000,2,1,0
100,705.809,0.188249,0.713763,0.746057,0.681469,24,0.00010622,2,0.054994,0.042443,0.067545,0.931647,0.948251,0.915043,0.752610,0.777722,0.727498,0.005480,0.009623,0.031521,0.043688,0.000000,5,1,2
125,736.638,0.168689,0.750434,0.771704,0.729164,24,0.00017611,1,0.054257,0.043449,0.065066,0.935749,0.948804,0.922695,0.790921,0.805234,0.776607,0.005442,0.009598,0.028207,0.037275,0.000000,5,1,2
150,1090.770,0.151613,0.776901,0.803839,0.749964,26,0.00021864,2,0.050947,0.039926,0.061967,0.941113,0.954415,0.927811,0.816185,0.835934,0.796437,0.004980,0.008967,0.024107,0.034188,0.000000,8,1,3
175,1124.505,0.130705,0.814650,0.848588,0.780712,26,0.00010758,0,0.050534,0.039255,0.061813,0.943997,0.957385,0.930609,0.855434,0.881899,0.828970,0.004966,0.008728,0.018548,0.029650,0.000000,8,1,3
200,1527.177,0.110467,0.846526,0.848989,0.844062,28,0.00016931,0,0.045822,0.037578,0.054067,0.950899,0.959087,0.942712,0.885295,0.880892,0.889698,0.004756,0.007907,0.018408,0.020938,0.000000,10,1,3
225,1564.180,0.094963,0.874648,0.879948,0.869347,28,0.00025525,2,0.044996,0.038249,0.051743,0.953128,0.959817,0.946440,0.913968,0.913605,0.914330,0.004962,0.007388,0.014672,0.017283,0.000000,10,1,3
250,2009.706,0.077192,0.893811,0.895678,0.891944,29,0.00056135,4,0.034469,0.032377,0.036561,0.964065,0.966170,0.961960,0.924616,0.924677,0.924555,0.004186,0.005204,0.012673,0.013989,0.000000,10,2,3
275,2048.936,0.067730,0.905830,0.914814,0.896846,29,0.00045038,4,0.031127,0.026002,0.036251,0.967751,0.973043,0.962458,0.933979,0.938601,0.929357,0.003199,0.005022,0.010094,0.013336,0.000000,10,2,3
300,2465.483,0.059448,0.915992,0.920862,0.911121,29,0.00024704,2,0.026622,0.019628,0.033617,0.972529,0.979524,0.965534,0.940344,0.938936,0.941751,0.002446,0.004625,0.009382,0.011417,0.000000,11,4,6
325,2504.837,0.057262,0.920727,0.929513,0.911941,29,0.00025721,3,0.025654,0.018621,0.032688,0.973584,0.980712,0.966455,0.944286,0.946821,0.941751,0.002229,0.004783,0.008277,0.011498,0.000000,11,4,6
350,2893.056,0.046169,0.933412,0.940301,0.926524,27,0.00028969,3,0.020614,0.014427,0.026801,0.978851,0.985100,0.972601,0.952611,0.953867,0.951356,0.001541,0.003851,0.006804,0.009439,0.000000,14,4,11
375,2930.097,0.042640,0.936555,0.937127,0.935983,27,0.00025886,3,0.016232,0.011240,0.021224,0.983278,0.988279,0.978278,0.951754,0.947660,0.955848,0.001423,0.003066,0.007465,0.008154,0.000000,14,4,11
400,3339.003,0.033012,0.947305,0.947936,0.946675,26,0.00018628,3,0.011371,0.011743,0.010999,0.988271,0.987904,0.988638,0.958077,0.959067,0.957088,0.001384,0.001586,0.006061,0.006668,0.000000,14,4,12
425,3374.473,0.032581,0.948617,0.948190,0.949044,26,0.00015930,3,0.011313,0.010233,0.012393,0.988348,0.989430,0.987265,0.959349,0.957893,0.960806,0.001239,0.001762,0.006052,0.006432,0.000000,14,4,12
450,3781.515,0.029937,0.951259,0.951313,0.951205,26,0.00017068,2,0.009584,0.009562,0.009605,0.990120,0.990142,0.990097,0.960375,0.960409,0.960341,0.001191,0.001294,0.005753,0.006049,0.000000,14,4,12
475,3817.155,0.028887,0.952009,0.953419,0.950598,26,0.00020867,3,0.009074,0.008388,0.009760,0.990643,0.991351,0.989934,0.960646,0.961416,0.959876,0.000966,0.001325,0.005440,0.006066,0.000000,14,4,12
500,4216.996,0.026907,0.954462,0.958340,0.950583,26,0.00018589,2,0.008080,0.006710,0.009450,0.991670,0.993093,0.990248,0.962169,0.964771,0.959566,0.000722,0.001278,0.004837,0.006051,0.000000,14,4,12
525,4252.611,0.026058,0.956385,0.959306,0.953463,26,0.00016832,2,0.007273,0.005871,0.008675,0.992506,0.993952,0.991060,0.963337,0.964939,0.961735,0.000698,0.001204,0.004803,0.005790,0.000000,14,4,12
550,4652.395,0.027098,0.955325,0.959139,0.951511,26,0.00015541,2,0.007738,0.005871,0.009605,0.992026,0.993951,0.990101,0.962711,0.964771,0.960651,0.000740,0.001376,0.004859,0.005991,0.000000,14,4,12
575,4687.912,0.025714,0.958112,0.963791,0.952432,26,0.00017693,2,0.007487,0.005368,0.009605,0.992300,0.994490,0.990110,0.965273,0.968965,0.961580,0.000630,0.001429,0.004228,0.005993,0.000000,14,4,12
600,5080.990,0.024128,0.959832,0.964965,0.954699,26,0.00020511,2,0.007183,0.005536,0.008830,0.992621,0.994327,0.990915,0.966718,0.970307,0.963129,0.000572,0.001293,0.003962,0.005699,0.000000,14,4,12
625,5116.319,0.024477,0.959487,0.965811,0.953163,26,0.00019880,2,0.007351,0.005871,0.008830,0.992446,0.993992,0.990900,0.966531,0.971481,0.961580,0.000670,0.001240,0.004011,0.005770,0.000000,14,4,12
650,5499.808,0.022783,0.961820,0.966711,0.956930,26,0.00019352,1,0.007505,0.007885,0.007126,0.992316,0.991973,0.992660,0.969041,0.974333,0.963749,0.000815,0.000971,0.003736,0.005356,0.000000,14,4,12
675,5535.104,0.022557,0.962434,0.969015,0.955853,26,0.00022785,1,0.007086,0.007046,0.007126,0.992742,0.992832,0.992652,0.969254,0.975843,0.962665,0.000861,0.000900,0.003666,0.005330,0.000000,14,4,12
700,5931.543,0.021519,0.962592,0.968635,0.956549,26,0.00018596,2,0.005479,0.005536,0.005422,0.994371,0.994348,0.994394,0.967866,0.973998,0.961735,0.000643,0.000726,0.003655,0.005328,0.000000,14,4,12
725,5966.840,0.021902,0.964622,0.969490,0.959754,26,0.00022638,2,0.007364,0.006207,0.008521,0.992476,0.993677,0.991274,0.971720,0.975507,0.967932,0.000736,0.001177,0.003536,0.004944,0.000000,14,4,12
750,6378.699,0.021962,0.963813,0.966844,0.960781,26,0.00012078,1,0.007080,0.006878,0.007281,0.992758,0.992984,0.992533,0.970636,0.973494,0.967777,0.000831,0.001012,0.003845,0.004789,0.000000,14,4,12
775,6414.243,0.022734,0.964118,0.968333,0.959902,26,0.00015813,1,0.007454,0.006543,0.008366,0.992382,0.993332,0.991431,0.971300,0.974669,0.967932,0.000838,0.001211,0.003760,0.004990,0.000000,14,4,12
800,6832.972,0.022245,0.964280,0.966395,0.962165,26,0.00017171,1,0.007835,0.008388,0.007281,0.992005,0.991466,0.992543,0.971836,0.974501,0.969171,0.000907,0.001114,0.003805,0.004730,0.000000,14,4,12
825,6868.247,0.021294,0.964739,0.966384,0.963094,26,0.00011674,1,0.007744,0.008052,0.007436,0.992098,0.991802,0.992394,0.972211,0.974165,0.970256,0.000844,0.001007,0.003753,0.004539,0.000000,14,4,12
850,7258.127,0.021563,0.964277,0.964422,0.964132,26,0.00015766,1,0.007705,0.009059,0.006352,0.992137,0.990777,0.993496,0.971707,0.973159,0.970256,0.000933,0.000888,0.003975,0.004475,0.000000,14,4,12
875,7293.353,0.021604,0.963379,0.963881,0.962877,26,0.00021417,2,0.006808,0.007885,0.005732,0.993033,0.991949,0.994116,0.969939,0.971481,0.968397,0.000876,0.000779,0.004112,0.004547,0.000000,14,4,12
900,7674.269,0.020950,0.965641,0.968792,0.962490,26,0.00019314,1,0.006473,0.005200,0.007746,0.993383,0.994688,0.992077,0.971888,0.973830,0.969946,0.000601,0.001080,0.003643,0.004664,0.000000,14,4,12
925,7708.627,0.020444,0.965800,0.968672,0.962929,26,0.00021454,1,0.006918,0.006710,0.007126,0.992936,0.993166,0.992705,0.972481,0.975172,0.969791,0.000648,0.001048,0.003396,0.004631,0.000000,14,4,12
950,8109.562,0.020385,0.965991,0.971939,0.960043,26,0.00027577,3,0.006209,0.004362,0.008056,0.993648,0.995552,0.991745,0.971978,0.976178,0.967777,0.000465,0.001136,0.003165,0.004929,0.000000,14,4,12
975,8144.395,0.019854,0.967284,0.973284,0.961284,26,0.00022335,2,0.006531,0.004697,0.008366,0.993331,0.995219,0.991444,0.973591,0.977856,0.969326,0.000467,0.001149,0.003048,0.004780,0.000000,14,4,12
1000,8548.558,0.020101,0.965513,0.970244,0.960781,26,0.00022660,2,0.005402,0.003523,0.007281,0.994464,0.996395,0.992533,0.970720,0.973662,0.967777,0.000386,0.001001,0.003478,0.004760,0.000000,14,4,12
1025,8583.405,0.019801,0.965144,0.970436,0.959852,26,0.00018737,1,0.005744,0.004362,0.007126,0.994114,0.995545,0.992682,0.970681,0.974669,0.966692,0.000369,0.001010,0.003242,0.004870,0.000000,14,4,12
1050,8967.066,0.019341,0.967770,0.972635,0.962906,26,0.00016056,1,0.005937,0.005368,0.006507,0.993936,0.994540,0.993331,0.973514,0.977856,0.969171,0.000505,0.001030,0.003047,0.004649,0.000000,14,4,12
1075,9001.547,0.019807,0.967637,0.973262,0.962012,26,0.00014247,1,0.005570,0.003858,0.007281,0.994304,0.996066,0.992542,0.973017,0.977017,0.969016,0.000419,0.001153,0.003091,0.004797,0.000000,14,4,12
1100,9386.229,0.018925,0.968561,0.975121,0.962000,26,0.00006109,1,0.005834,0.004697,0.006971,0.994042,0.995228,0.992855,0.974204,0.979701,0.968706,0.000496,0.001042,0.002851,0.004668,0.000000,14,4,12
1125,9420.349,0.018458,0.969699,0.976282,0.963117,26,0.00003638,1,0.006209,0.004362,0.008056,0.993671,0.995571,0.991771,0.975708,0.980540,0.970875,0.000427,0.001145,0.002694,0.004558,0.000000,14,4,12
1150,9806.622,0.017888,0.970695,0.976779,0.964610,26,0.00003123,1,0.005505,0.004194,0.006816,0.994386,0.995743,0.993030,0.976030,0.980876,0.971185,0.000432,0.001053,0.002644,0.004434,0.000000,14,4,12
1175,9840.397,0.018735,0.969465,0.974942,0.963989,26,0.00004520,1,0.005428,0.004194,0.006662,0.994458,0.995735,0.993182,0.974720,0.979030,0.970411,0.000400,0.001088,0.002850,0.004641,0.000000,14,4,12
1200,10212.963,0.018980,0.968647,0.975761,0.961533,25,0.00004545,1,0.005170,0.003523,0.006816,0.994712,0.996415,0.993008,0.973642,0.979198,0.968087,0.000402,0.001046,0.002798,0.004866,0.000000,14,4,13
1225,10245.896,0.019694,0.967299,0.972598,0.962000,25,0.00005363,2,0.005499,0.004026,0.006971,0.994374,0.995894,0.992855,0.972610,0.976514,0.968706,0.000436,0.001055,0.003160,0.004805,0.000000,14,4,13
1250,10602.574,0.018665,0.969834,0.972278,0.967390,25,0.00004148,0,0.005828,0.004529,0.007126,0.994061,0.995384,0.992739,0.975483,0.976682,0.974284,0.000439,0.001139,0.003154,0.004191,0.000000,14,4,13
1275,10635.141,0.017782,0.971678,0.974428,0.968928,25,0.00004354,1,0.005408,0.003691,0.007126,0.994495,0.996241,0.992750,0.976928,0.978024,0.975833,0.000414,0.001108,0.002989,0.003984,0.000000,14,4,13
1300,11017.302,0.017905,0.971445,0.974106,0.968784,25,0.00003783,1,0.005815,0.004194,0.007436,0.994085,0.995731,0.992439,0.977090,0.978192,0.975988,0.000457,0.001125,0.003027,0.003935,0.000000,14,4,13
1325,11050.129,0.017862,0.971791,0.974929,0.968654,25,0.00004298,0,0.005951,0.003691,0.008211,0.993953,0.996243,0.991663,0.977567,0.978527,0.976607,0.000423,0.001189,0.002941,0.003960,0.000000,14,4,13
