step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,2.002,1.007982,0.161058,0.129646,0.192470,20,0.00000000,0,0.228343,0.099461,0.357224,0.505697,0.589008,0.422386,0.201882,0.142540,0.261224,0.036401,0.049872,0.261455,0.134695,0.000000,0,0,0
25,35.719,0.773896,0.228725,0.165084,0.292366,20,0.00000000,0,0.105081,0.042489,0.167673,0.736310,0.801997,0.670622,0.256743,0.172098,0.341388,0.015295,0.022917,0.238096,0.101088,0.000000,0,0,0
50,448.144,0.690131,0.291948,0.204972,0.378924,23,0.00016999,0,0.077335,0.031405,0.123265,0.823047,0.870663,0.775431,0.318521,0.211409,0.425633,0.011324,0.016907,0.224321,0.085396,0.000000,0,3,0
75,487.331,0.633690,0.346114,0.237710,0.454519,23,0.00000290,2,0.067455,0.022094,0.112816,0.867137,0.916643,0.817630,0.374379,0.242962,0.505796,0.008053,0.015466,0.213248,0.074197,0.000000,0,3,0
100,893.102,0.581984,0.397162,0.285527,0.508798,22,0.00000000,0,0.063976,0.014483,0.113469,0.892757,0.952381,0.833133,0.428096,0.289662,0.566531,0.005167,0.015559,0.198441,0.066643,0.000000,3,3,4
125,930.898,0.542168,0.438169,0.329614,0.546723,22,0.00010106,0,0.062242,0.013301,0.111184,0.903500,0.961702,0.845298,0.470754,0.333998,0.607510,0.004332,0.015059,0.185668,0.061143,0.000000,3,3,4
150,1369.529,0.511976,0.480282,0.372628,0.587935,23,0.00000417,1,0.066415,0.012340,0.120490,0.906852,0.968323,0.845380,0.518001,0.377226,0.658776,0.004485,0.016488,0.173763,0.056007,0.000000,6,3,6
175,1410.595,0.480880,0.513848,0.422869,0.604826,23,0.00005425,1,0.071297,0.012636,0.129959,0.905781,0.971338,0.840225,0.555821,0.428213,0.683429,0.004039,0.017706,0.159392,0.053847,0.000000,6,3,6
200,1935.139,0.453924,0.550271,0.462529,0.638012,25,0.00003072,1,0.076513,0.009680,0.143347,0.907729,0.979693,0.835765,0.598238,0.467007,0.729469,0.003337,0.019749,0.148216,0.049877,0.000000,8,3,6
225,1979.996,0.418925,0.593133,0.507572,0.678693,25,0.00000659,1,0.079719,0.010050,0.149388,0.910025,0.980775,0.839276,0.646377,0.512673,0.780082,0.003440,0.020227,0.135806,0.044070,0.000000,8,3,6
