step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.402,1.670013,0.190116,0.208355,0.171876,20,0.00000464,0,0.209850,0.265279,0.154421,0.530392,0.498438,0.562346,0.231022,0.263627,0.198418,0.036205,0.045783,0.729578,0.798039,0.000000,0,0,0
25,26.906,1.259656,0.342042,0.413183,0.270902,20,0.00016102,0,0.120174,0.157747,0.082602,0.766129,0.752012,0.780245,0.385820,0.478361,0.293279,0.021110,0.024437,0.514822,0.702483,0.000000,0,0,0
50,196.349,0.965475,0.485220,0.552243,0.418198,23,0.00000418,0,0.135405,0.196729,0.074081,0.814517,0.770609,0.858425,0.555032,0.660885,0.449178,0.026385,0.021815,0.333586,0.546361,0.000000,3,0,0
75,226.159,0.721848,0.605659,0.643936,0.567382,23,0.00000251,0,0.143916,0.213578,0.074254,0.838381,0.785359,0.891404,0.695490,0.781467,0.609512,0.028551,0.021642,0.214370,0.386911,0.000000,3,0,0
100,423.713,0.573744,0.679603,0.682730,0.676475,26,0.00003002,2,0.141273,0.209944,0.072602,0.853197,0.797353,0.909041,0.775827,0.826065,0.725589,0.027985,0.020952,0.169994,0.271727,0.000000,6,0,0
125,458.560,0.492608,0.720742,0.704492,0.736992,26,0.00021065,3,0.126989,0.187810,0.066168,0.869516,0.816702,0.922331,0.811280,0.836802,0.785758,0.024773,0.019204,0.159366,0.211902,0.000000,6,0,0
150,674.361,0.432313,0.748697,0.731518,0.765877,28,0.00022153,5,0.111831,0.170796,0.052865,0.886105,0.833735,0.938474,0.831412,0.856459,0.806365,0.022034,0.015048,0.140581,0.191267,0.000000,9,0,1
175,711.455,0.381393,0.776752,0.759622,0.793881,28,0.00045919,3,0.101567,0.154443,0.048691,0.897501,0.850256,0.944746,0.854739,0.876941,0.832536,0.020490,0.014117,0.120196,0.164787,0.000000,9,0,1
200,934.046,0.347077,0.794680,0.774370,0.814990,29,0.00043695,2,0.098542,0.147175,0.049909,0.901380,0.857872,0.944887,0.872002,0.888338,0.855665,0.019445,0.014148,0.108980,0.141950,0.000000,11,1,3
225,971.603,0.305308,0.815930,0.798486,0.833375,29,0.00049614,2,0.093487,0.134457,0.052517,0.907131,0.870753,0.943509,0.891494,0.905847,0.877141,0.016805,0.014842,0.092579,0.119680,0.000000,11,1,3
250,1195.308,0.275215,0.834163,0.819196,0.849130,29,0.00019958,3,0.087505,0.125537,0.049474,0.913783,0.880164,0.947402,0.906587,0.922035,0.891140,0.016524,0.014158,0.075924,0.106986,0.000000,14,1,6
275,1233.543,0.260795,0.839090,0.817718,0.860461,29,0.00014875,2,0.092726,0.133631,0.051822,0.909925,0.874007,0.945843,0.916021,0.926990,0.905052,0.016665,0.014792,0.070967,0.092859,0.000000,14,1,6
300,1458.862,0.251162,0.846946,0.823893,0.870000,26,0.00005035,1,0.087406,0.122729,0.052082,0.914513,0.882863,0.946162,0.920160,0.925008,0.915312,0.016283,0.014737,0.072755,0.082196,0.000000,14,1,9
325,1493.571,0.239437,0.854900,0.836126,0.873675,26,0.00002444,1,0.081728,0.113809,0.049648,0.919872,0.891102,0.948642,0.924168,0.931285,0.917051,0.015137,0.014594,0.066441,0.080659,0.000000,14,1,9
350,1710.640,0.237674,0.853666,0.833186,0.874145,25,0.00000855,1,0.088775,0.121903,0.055647,0.913880,0.884633,0.943126,0.928772,0.934754,0.922789,0.015238,0.015981,0.064002,0.075198,0.000000,14,1,10
375,1744.106,0.234967,0.857215,0.837685,0.876745,25,0.00000508,1,0.082915,0.113314,0.052517,0.918907,0.891661,0.946153,0.927698,0.932607,0.922789,0.015023,0.015018,0.066001,0.074905,0.000000,14,1,10
400,1960.146,0.223971,0.865034,0.849789,0.880278,25,0.00001314,1,0.073813,0.097456,0.050170,0.926956,0.905388,0.948524,0.928524,0.932607,0.924441,0.012972,0.014483,0.065521,0.073505,0.000000,14,1,10
425,1993.845,0.220047,0.867243,0.850498,0.883987,25,0.00007482,1,0.071170,0.093822,0.048518,0.929323,0.908387,0.950259,0.928585,0.930294,0.926876,0.012389,0.014165,0.067169,0.071052,0.000000,14,1,10
450,2211.308,0.220881,0.862479,0.839845,0.885114,25,0.00000496,1,0.077194,0.107697,0.046692,0.924132,0.896244,0.952019,0.928368,0.930294,0.926441,0.013235,0.013372,0.067656,0.071336,0.000000,14,1,10
475,2245.430,0.215946,0.868884,0.850906,0.886862,25,0.00000949,1,0.068570,0.093492,0.043648,0.931830,0.908695,0.954965,0.928015,0.930459,0.925572,0.012488,0.012497,0.067849,0.072145,0.000000,14,1,10
500,2457.982,0.218300,0.864283,0.841011,0.887555,25,0.00002126,1,0.073760,0.104394,0.043127,0.927226,0.898961,0.955492,0.927320,0.928807,0.925833,0.012911,0.012499,0.068852,0.072045,0.000000,14,1,10
525,2491.622,0.212761,0.867352,0.843750,0.890953,25,0.00000925,1,0.074230,0.104724,0.043735,0.927039,0.898996,0.955081,0.931015,0.932111,0.929919,0.012736,0.012744,0.066405,0.068070,0.000000,14,1,10
550,2706.113,0.217632,0.864997,0.841538,0.888455,25,0.00001300,1,0.074991,0.103898,0.046083,0.926083,0.899408,0.952759,0.929185,0.928973,0.929397,0.012682,0.013386,0.068928,0.068601,0.000000,14,1,10
575,2739.217,0.207447,0.874287,0.856232,0.892342,25,0.00000325,1,0.065758,0.088041,0.043474,0.934525,0.913656,0.955393,0.931376,0.931615,0.931136,0.011653,0.012617,0.066172,0.067243,0.000000,14,1,10
600,2949.838,0.211209,0.867026,0.842615,0.891437,25,0.00003902,1,0.076064,0.109349,0.042779,0.925637,0.895270,0.956005,0.932163,0.934754,0.929571,0.013446,0.012315,0.063448,0.068154,0.000000,14,1,10
625,2982.985,0.200874,0.877181,0.859806,0.894557,25,0.00001259,1,0.065666,0.089858,0.041475,0.934939,0.912498,0.957380,0.934362,0.937066,0.931658,0.011960,0.012002,0.061586,0.065750,0.000000,14,1,10
650,3197.980,0.208862,0.868920,0.844936,0.892905,25,0.00001753,1,0.073682,0.105715,0.041649,0.927744,0.898348,0.957140,0.932176,0.934258,0.930093,0.012920,0.012263,0.063626,0.067701,0.000000,14,1,10
675,3231.480,0.199739,0.876777,0.855460,0.898095,25,0.00002248,1,0.064740,0.093657,0.035823,0.935961,0.909003,0.962920,0.932923,0.935580,0.930267,0.012376,0.010603,0.062819,0.067181,0.000000,14,1,10
700,3443.753,0.197711,0.877818,0.857596,0.898040,25,0.00000439,1,0.065823,0.093822,0.037823,0.935038,0.909076,0.961001,0.935032,0.938057,0.932006,0.012621,0.010768,0.060325,0.065796,0.000000,14,1,10
725,3476.691,0.198874,0.877393,0.859089,0.895697,25,0.00001828,1,0.065018,0.091345,0.038692,0.935647,0.911222,0.960072,0.933958,0.937562,0.930354,0.012113,0.011323,0.059777,0.067438,0.000000,14,1,10
750,3687.198,0.196300,0.879219,0.860669,0.897768,25,0.00001091,2,0.065427,0.090684,0.040170,0.935332,0.911906,0.958757,0.936275,0.938718,0.933832,0.011998,0.011643,0.059722,0.063819,0.000000,14,1,10
775,3720.281,0.193029,0.879678,0.859063,0.900293,25,0.00001499,1,0.066483,0.093492,0.039475,0.934505,0.909483,0.959526,0.937605,0.939379,0.935832,0.012251,0.011357,0.058361,0.061671,0.000000,14,1,10
800,3933.093,0.192232,0.876629,0.850456,0.902802,25,0.00003324,1,0.072017,0.104559,0.039475,0.929738,0.899842,0.959634,0.938910,0.939379,0.938440,0.012571,0.011333,0.058209,0.059740,0.000000,14,1,10
825,3966.069,0.185658,0.884202,0.862398,0.906006,25,0.00002263,2,0.063153,0.091179,0.035127,0.937781,0.911666,0.963896,0.939431,0.941031,0.937831,0.012220,0.010171,0.056676,0.060027,0.000000,14,1,10
850,4179.095,0.187178,0.878282,0.850978,0.905586,25,0.00003989,1,0.070669,0.106211,0.035127,0.931246,0.898612,0.963880,0.939379,0.941361,0.937397,0.012748,0.010007,0.056571,0.060355,0.000000,14,1,10
875,4211.976,0.184252,0.883778,0.860069,0.907487,25,0.00003200,2,0.065705,0.096630,0.034780,0.935677,0.907069,0.964286,0.941113,0.943178,0.939049,0.012809,0.009776,0.055610,0.058747,0.000000,14,1,10
900,4424.463,0.188701,0.879283,0.851400,0.907166,25,0.00002800,1,0.072151,0.109349,0.034953,0.930173,0.896238,0.964107,0.941687,0.944500,0.938875,0.014310,0.010072,0.053033,0.059086,0.000000,14,1,10
925,4456.954,0.186859,0.880374,0.853651,0.907096,25,0.00000493,1,0.071265,0.108358,0.034171,0.931049,0.897243,0.964854,0.942122,0.946151,0.938092,0.014091,0.009857,0.052123,0.059701,0.000000,14,1,10
950,4667.312,0.183994,0.880894,0.852039,0.909749,25,0.00001837,1,0.071708,0.109680,0.033736,0.930712,0.896055,0.965370,0.942965,0.945491,0.940440,0.014191,0.009634,0.051602,0.057518,0.000000,14,1,10
975,4700.381,0.184690,0.882013,0.853371,0.910656,25,0.00000601,1,0.071421,0.107367,0.035475,0.930859,0.897975,0.963743,0.943978,0.944995,0.942961,0.014055,0.010259,0.052923,0.055030,0.000000,14,1,10
1000,4915.593,0.183912,0.881995,0.853793,0.910196,25,0.00001875,1,0.071499,0.106046,0.036953,0.930682,0.899041,0.962323,0.944083,0.944334,0.943831,0.013848,0.010544,0.052877,0.053888,0.000000,14,1,10
1025,4948.751,0.184008,0.882733,0.852506,0.912960,25,0.00000794,1,0.070069,0.104229,0.035910,0.931867,0.900316,0.963419,0.943552,0.941361,0.945744,0.013758,0.010269,0.056021,0.052319,0.000000,14,1,10
1050,5161.059,0.185792,0.881625,0.850546,0.912704,25,0.00000692,1,0.071043,0.105220,0.036866,0.930920,0.899336,0.962504,0.943196,0.940040,0.946352,0.013828,0.010680,0.056845,0.051549,0.000000,14,1,10
1075,5193.820,0.185383,0.882223,0.854344,0.910101,25,0.00000631,1,0.072626,0.104559,0.040692,0.929529,0.900252,0.958806,0.945404,0.943674,0.947135,0.013857,0.011577,0.053056,0.051184,0.000000,14,1,10
1100,5405.151,0.183328,0.882624,0.853531,0.911718,25,0.00002469,1,0.071074,0.104063,0.038084,0.930935,0.900552,0.961318,0.944396,0.942352,0.946439,0.013654,0.010756,0.054899,0.051140,0.000000,14,1,10
1125,5438.041,0.184802,0.882316,0.852273,0.912359,25,0.00001124,1,0.071230,0.104724,0.037736,0.930788,0.899905,0.961671,0.944157,0.941526,0.946787,0.013821,0.010728,0.055891,0.051242,0.000000,14,1,10
1150,5650.353,0.181932,0.883947,0.854148,0.913747,25,0.00006982,1,0.070187,0.103072,0.037301,0.931763,0.901391,0.962136,0.945009,0.942187,0.947831,0.013366,0.010636,0.055527,0.050557,0.000000,14,1,10
1175,5683.399,0.183676,0.882111,0.850617,0.913605,25,0.00007054,1,0.073390,0.110175,0.036606,0.929153,0.895520,0.962786,0.945691,0.944334,0.947048,0.014393,0.010528,0.053541,0.050805,0.000000,14,1,10
1200,5898.236,0.184141,0.882766,0.853276,0.912257,25,0.00006784,1,0.071456,0.104394,0.038518,0.930600,0.900268,0.960931,0.944874,0.942352,0.947396,0.013772,0.010942,0.055209,0.050484,0.000000,14,1,10
1225,5931.220,0.183193,0.883574,0.856177,0.910972,25,0.00008575,1,0.068639,0.099108,0.038171,0.932961,0.904717,0.961205,0.943387,0.941031,0.945744,0.012956,0.010908,0.055851,0.052179,0.000000,14,1,10
1250,6142.614,0.178230,0.889218,0.866717,0.911718,25,0.00008015,1,0.061006,0.086885,0.035127,0.939835,0.915556,0.964114,0.942883,0.942022,0.943744,0.012155,0.009974,0.055362,0.054091,0.000000,14,1,10
1275,6175.645,0.180905,0.884624,0.860668,0.908579,25,0.00008449,1,0.066283,0.097787,0.034780,0.935269,0.906210,0.964327,0.942504,0.944830,0.940179,0.012786,0.010032,0.052138,0.057530,0.000000,14,1,10
1300,6384.987,0.175370,0.889702,0.868325,0.911079,25,0.00004082,1,0.061215,0.088867,0.033562,0.939835,0.914085,0.965585,0.943574,0.945491,0.941657,0.011944,0.009561,0.052559,0.056247,0.000000,14,1,10
1325,6417.377,0.179764,0.883906,0.856781,0.911031,25,0.00001920,1,0.071078,0.107202,0.034953,0.931360,0.898467,0.964254,0.945752,0.948629,0.942875,0.014108,0.009762,0.049546,0.054696,0.000000,14,1,10
1350,6628.590,0.183457,0.881927,0.855031,0.908824,25,0.00003414,1,0.070534,0.106376,0.034693,0.931668,0.898917,0.964419,0.943170,0.945986,0.940353,0.013706,0.010005,0.051691,0.057277,0.000000,14,1,10
1375,6661.385,0.183274,0.883878,0.858795,0.908961,25,0.00002269,1,0.066974,0.099604,0.034345,0.934673,0.904589,0.964757,0.942257,0.944334,0.940179,0.013381,0.009797,0.053486,0.057422,0.000000,14,1,10
1400,6872.954,0.185457,0.881631,0.855925,0.907338,25,0.00000654,1,0.070465,0.104063,0.036866,0.931547,0.900803,0.962291,0.942891,0.944995,0.940788,0.013708,0.010492,0.052567,0.056692,0.000000,14,1,10
1425,6905.741,0.182753,0.882958,0.857634,0.908282,25,0.00000424,1,0.070365,0.104559,0.036171,0.931793,0.900597,0.962989,0.944222,0.947308,0.941136,0.013706,0.010280,0.050588,0.056523,0.000000,14,1,10
1450,7120.605,0.180356,0.883170,0.858143,0.908198,25,0.00000698,1,0.071869,0.108523,0.035214,0.930749,0.897600,0.963897,0.945726,0.951272,0.940179,0.013992,0.010049,0.046617,0.057610,0.000000,14,1,10
1475,7153.732,0.183778,0.881883,0.858313,0.905453,25,0.00000212,1,0.072560,0.108688,0.036432,0.930061,0.897492,0.962629,0.945021,0.951602,0.938440,0.014311,0.010133,0.047388,0.059033,0.000000,14,1,10
1500,7369.701,0.180951,0.881957,0.855893,0.908021,25,0.00000541,1,0.074155,0.114139,0.034171,0.928995,0.893100,0.964889,0.946317,0.953584,0.939049,0.014607,0.009844,0.044743,0.058506,0.000000,14,1,10
1525,7403.071,0.176434,0.887671,0.871055,0.904287,25,0.00000907,0,0.065253,0.093987,0.036519,0.936362,0.910224,0.962500,0.945117,0.952924,0.937310,0.012569,0.010055,0.045112,0.060422,0.000000,14,1,10
1550,7619.410,0.179329,0.883422,0.860945,0.905898,25,0.00000502,0,0.069795,0.104724,0.034867,0.932478,0.900814,0.964142,0.944295,0.951107,0.937484,0.013169,0.009998,0.046420,0.060167,0.000000,14,1,10
1575,7652.107,0.178241,0.883649,0.861368,0.905930,25,0.00000617,1,0.070465,0.105715,0.035214,0.931952,0.900094,0.963810,0.945130,0.952428,0.937831,0.013317,0.009942,0.044963,0.060043,0.000000,14,1,10
1600,7862.040,0.175954,0.887193,0.868865,0.905521,25,0.00000355,1,0.066692,0.097126,0.036258,0.935165,0.907533,0.962798,0.945804,0.953254,0.938353,0.012746,0.010249,0.044235,0.059287,0.000000,14,1,10
