step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,2.209,1.260056,0.190821,0.151570,0.230071,20,0.00000000,0,0.212629,0.093992,0.331265,0.559317,0.638225,0.480410,0.236051,0.165817,0.306286,0.034612,0.046126,0.253811,0.125838,0.000000,0,0,0
25,43.205,1.004623,0.285657,0.223962,0.347352,20,0.00000000,0,0.110991,0.037981,0.184000,0.775228,0.859563,0.690894,0.321867,0.232469,0.411265,0.013871,0.025420,0.220435,0.094794,0.000000,0,0,0
50,310.794,0.906180,0.360750,0.278745,0.442756,23,0.00013791,1,0.103381,0.035986,0.170776,0.820692,0.889192,0.752191,0.403571,0.288776,0.518367,0.012843,0.023413,0.204304,0.079596,0.000000,2,1,0
75,359.790,0.828441,0.411373,0.317126,0.505621,23,0.00015066,1,0.087303,0.027341,0.147265,0.860054,0.922578,0.797531,0.452939,0.325796,0.580082,0.009959,0.020199,0.191970,0.069063,0.000000,2,1,0
100,634.368,0.763028,0.457397,0.356148,0.558646,23,0.00016970,1,0.078280,0.023498,0.133061,0.882870,0.939440,0.826300,0.498748,0.364516,0.632980,0.008428,0.018268,0.180209,0.060746,0.000000,5,1,3
125,683.592,0.695656,0.512941,0.414778,0.611103,23,0.00028333,1,0.084008,0.024015,0.144000,0.887843,0.946484,0.829202,0.561921,0.424740,0.699102,0.008469,0.019778,0.163844,0.053852,0.000000,5,1,3
150,979.608,0.630634,0.568499,0.483999,0.652999,25,0.00008765,1,0.101905,0.025198,0.178612,0.881656,0.951672,0.811639,0.632914,0.496194,0.769633,0.008756,0.024486,0.144315,0.049255,0.000000,7,2,4
175,1032.353,0.576657,0.605669,0.533401,0.677938,25,0.00000000,0,0.100108,0.022094,0.178122,0.889351,0.961052,0.817650,0.671940,0.545186,0.798694,0.007906,0.024811,0.130185,0.045675,0.000000,7,2,4
200,1344.456,0.532525,0.637910,0.572121,0.703699,26,0.00000000,0,0.102003,0.020986,0.183020,0.892547,0.965319,0.819775,0.708309,0.584128,0.832490,0.007437,0.025399,0.118958,0.042132,0.000000,10,2,6
225,1399.862,0.493209,0.666756,0.623516,0.709996,26,0.00000000,0,0.113818,0.020616,0.207020,0.887026,0.968620,0.805432,0.746675,0.636370,0.856980,0.007389,0.028449,0.104672,0.041813,0.000000,10,2,6
