step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.370,0.237008,0.184631,0.289386,0.462336,20
25,26.707,0.307560,0.297214,0.317906,0.321868,20
50,52.101,0.388454,0.384529,0.392380,0.262988,20
75,77.294,0.471729,0.451206,0.492252,0.229527,20
100,102.862,0.522624,0.493748,0.551501,0.204418,20
125,128.439,0.557198,0.521078,0.593318,0.184232,20
150,154.249,0.585087,0.543331,0.626843,0.173900,20
175,180.075,0.610538,0.559250,0.661827,0.164895,20
200,205.914,0.619783,0.561100,0.678466,0.160720,20
225,231.514,0.629946,0.568585,0.691308,0.158045,20
250,257.051,0.639986,0.572874,0.707098,0.154349,20
275,282.862,0.646385,0.578299,0.714471,0.151663,20
300,309.161,0.655671,0.583534,0.727809,0.148992,20
325,335.226,0.675324,0.594979,0.755668,0.141563,20
350,361.344,0.703324,0.618028,0.788621,0.131442,20
375,387.537,0.710482,0.626856,0.794107,0.128825,20
400,413.763,0.719578,0.639489,0.799668,0.123190,20
425,439.818,0.723364,0.646942,0.799787,0.121160,20
450,465.761,0.729816,0.665061,0.794571,0.119464,20
475,491.757,0.740715,0.686755,0.794675,0.117511,20
500,517.421,0.752059,0.705704,0.798414,0.115501,20
525,543.046,0.760612,0.718241,0.802984,0.112363,20
550,568.525,0.763520,0.727749,0.799290,0.108992,20
575,594.058,0.765180,0.729226,0.801135,0.108863,20
600,619.305,0.767581,0.729415,0.805746,0.108841,20
625,644.328,0.768759,0.727567,0.809952,0.108238,20
650,669.565,0.767570,0.729919,0.805221,0.109430,20
675,694.933,0.768084,0.730685,0.805483,0.107348,20
700,720.558,0.769511,0.734221,0.804800,0.106566,20
725,746.091,0.775137,0.742686,0.807588,0.105062,20
750,771.578,0.783029,0.760377,0.805680,0.101524,20
775,797.130,0.786817,0.764921,0.808712,0.100557,20
800,822.546,0.788667,0.767595,0.809738,0.099278,20
825,848.079,0.789209,0.767043,0.811374,0.101256,20
850,873.763,0.789590,0.768715,0.810465,0.099097,20
875,899.569,0.790572,0.771384,0.809761,0.098527,20
900,925.274,0.789571,0.769247,0.809896,0.098814,20
925,951.120,0.792520,0.770875,0.814166,0.098081,20
950,976.864,0.791621,0.770593,0.812648,0.097930,20
975,1002.892,0.791218,0.768892,0.813543,0.098344,20
1000,1028.844,0.792337,0.770052,0.814622,0.098754,20
1025,1054.898,0.791102,0.768226,0.813978,0.100757,20
1050,1080.886,0.793784,0.769344,0.818225,0.097894,20
1075,1106.991,0.792215,0.769940,0.814490,0.098005,20
1100,1132.995,0.794012,0.767978,0.820045,0.099086,20
1125,1159.106,0.792519,0.769279,0.815758,0.097114,20
1150,1184.904,0.792064,0.769037,0.815091,0.097773,20
1175,1210.887,0.792546,0.768127,0.816965,0.097378,20
1200,1236.737,0.792313,0.767715,0.816911,0.097702,20
1225,1262.523,0.792431,0.768715,0.816148,0.097472,20
1250,1288.409,0.792210,0.764860,0.819560,0.100382,20
1275,1314.505,0.793360,0.768055,0.818666,0.099058,20
