step,loss
1,0.537721
10,0.404057
20,0.319217
30,0.273201
40,0.238572
50,0.206336
60,0.180824
70,0.157459
80,0.133136
90,0.118223
100,0.107928
110,0.099022
120,0.094127
130,0.090230
140,0.085774
150,0.080481
160,0.074047
170,0.068792
180,0.064246
190,0.060269
200,0.055132
210,0.053865
220,0.051288
230,0.050807
240,0.047928
250,0.046595
260,0.044579
270,0.043921
280,0.042110
290,0.042651
300,0.041760
310,0.040423
320,0.039998
330,0.039295
340,0.039264
350,0.041239
360,0.040299
370,0.039984
380,0.037723
390,0.037625
400,0.036839
410,0.036880
420,0.037595
430,0.037541
440,0.038096
450,0.037663
460,0.037494
470,0.037257
480,0.038015
490,0.038855
500,0.034981
510,0.034389
520,0.034273
530,0.035516
540,0.035166
550,0.034525
560,0.034492
570,0.036559
580,0.036272
590,0.034944
600,0.034510
610,0.034373
620,0.036494
630,0.036545
640,0.034270
650,0.033343
660,0.034177
670,0.034340
680,0.033809
690,0.033172
700,0.033749
710,0.033765
720,0.035075
730,0.033773
740,0.034324
750,0.034256
760,0.034606
770,0.033621
780,0.036828
790,0.037151
800,0.034717
810,0.035455
820,0.035666
830,0.035498
840,0.035391
850,0.033996
860,0.035350
870,0.037191
880,0.034963
890,0.036376
900,0.036543
910,0.036144
920,0.035294
930,0.036165
940,0.035263
950,0.035096
960,0.035694
970,0.036193
980,0.037690
990,0.036131
1000,0.035593
